"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.305,0.229,0.252,0.225
"P09","Casi siempre",0.394,0.3,0.359,0.171
"P09","Casi nunca",0.216,0.334,0.261,0.313
"P09","Nunca, pero esta es una excepción",0.085,0.137,0.128,0.291
"P10","Camau Espinola por Unión por la patria",0.043,0.156,0.119,0.153
"P10","German Brailard por Unión por la patria",0.064,0.02,0.023,0.129
"P10","Juan Pablo Valdes por Juntos por el cambio",0.253,0.212,0.24,0.171
"P10","Eduardo Tassano por Juntos por el cambio",0.111,0.045,0.042,0
"P10","Pitin Aragon por Unión por la patria",0.055,0.068,0.083,0.022
"P10","Tincho Ascua por Unión por la patria",0.028,0.047,0.108,0.011
"P10","Emiliano Fernandez por Unión por la patria",0.026,0.057,0.038,0
"P10","Ricardo Colombi por Juntos por el cambio",0.314,0.122,0.059,0.08
"P10","Noelia Bassi por Juntos por el cambio",0.03,0.047,0.053,0
"P10","No sabe",0.076,0.226,0.235,0.434
"P14","Lo votaría",0.142,0.2,0.156,0.005
"P14","Puede que lo vote",0.191,0.222,0.142,0.28
"P14","Nunca lo votaría",0.572,0.387,0.616,0.141
"P14","No sabe",0.095,0.191,0.086,0.574
"P15","Lo votaría",0.124,0.072,0.09,0
"P15","Puede que lo vote",0.264,0.252,0.161,0.294
"P15","Nunca lo votaría",0.515,0.404,0.634,0.06
"P15","No sabe",0.097,0.272,0.115,0.646
"P16","Lo votaría",0.321,0.26,0.184,0.234
"P16","Puede que lo vote",0.266,0.203,0.2,0.238
"P16","Nunca lo votaría",0.308,0.307,0.501,0.031
"P16","No sabe",0.105,0.23,0.115,0.497
"P17","Lo votaría",0.191,0.098,0.076,0.154
"P17","Puede que lo vote",0.333,0.258,0.133,0.273
"P17","Nunca lo votaría",0.378,0.421,0.654,0.072
"P17","No sabe",0.098,0.223,0.137,0.501
"P18","Lo votaría",0.061,0.051,0.051,0
"P18","Puede que lo vote",0.207,0.254,0.136,0.199
"P18","Nunca lo votaría",0.598,0.403,0.694,0.051
"P18","No sabe",0.134,0.292,0.119,0.75
"P19","Lo votaría",0.081,0.078,0.064,0.058
"P19","Puede que lo vote",0.183,0.21,0.151,0.212
"P19","Nunca lo votaría",0.613,0.464,0.635,0.027
"P19","No sabe",0.123,0.248,0.15,0.703
"P20","Lo votaría",0.076,0.082,0.042,0
"P20","Puede que lo vote",0.161,0.12,0.127,0.192
"P20","Nunca lo votaría",0.588,0.473,0.675,0.017
"P20","No sabe",0.175,0.325,0.156,0.791
"P21","Lo votaría",0.51,0.137,0.026,0.095
"P21","Puede que lo vote",0.23,0.26,0.05,0.213
"P21","Nunca lo votaría",0.184,0.387,0.832,0.121
"P21","No sabe",0.076,0.216,0.092,0.571
"P22","Lo votaría",0.187,0.085,0.101,0.03
"P22","Puede que lo vote",0.252,0.216,0.127,0.172
"P22","Nunca lo votaría",0.421,0.376,0.609,0.095
"P22","No sabe",0.14,0.323,0.163,0.703
"P23","Positiva",0.456,0.293,0.291,0.145
"P23","Neutra",0.37,0.394,0.322,0.465
"P23","Negativa",0.162,0.304,0.384,0.39
"P23","No sabe",0.012,0.009,0.003,0
"P24","Positiva",0.475,0.234,0.26,0.252
"P24","Neutra",0.312,0.529,0.36,0.418
"P24","Negativa",0.203,0.234,0.38,0.2
"P24","No sabe",0.01,0.003,0,0.13
"P25","El gobierno nacional",0.337,0.276,0.181,0.116
"P25","El gobierno provincial",0.339,0.326,0.613,0.241
"P25","No sabe",0.324,0.398,0.206,0.643
"P26","El gobierno nacional",0.178,0.13,0.101,0
"P26","El gobierno provincial",0.34,0.443,0.64,0.165
"P26","No sabe",0.482,0.427,0.259,0.835
"P27","Positiva",0.725,0.535,0.433,0.379
"P27","Neutra",0.198,0.335,0.326,0.378
"P27","Negativa",0.075,0.129,0.241,0.053
"P27","No sabe",0.002,0.001,0,0.19
"P28","Positiva",0.329,0.173,0.126,0.048
"P28","Neutra",0.372,0.599,0.349,0.243
"P28","Negativa",0.282,0.188,0.487,0.185
"P28","No sabe",0.017,0.04,0.038,0.524
"P29","Positiva",0.361,0.133,0.106,0
"P29","Neutra",0.406,0.666,0.303,0.261
"P29","Negativa",0.202,0.126,0.506,0.14
"P29","No sabe",0.031,0.075,0.085,0.599
"P30","Positiva",0.18,0.104,0.138,0.039
"P30","Neutra",0.451,0.69,0.25,0.219
"P30","Negativa",0.299,0.117,0.513,0.007
"P30","No sabe",0.07,0.089,0.099,0.735
"P31","Positiva",0.204,0.12,0.15,0.05
"P31","Neutra",0.448,0.685,0.273,0.04
"P31","Negativa",0.272,0.105,0.45,0
"P31","No sabe",0.076,0.09,0.127,0.91
"P32","Positiva",0.192,0.106,0.115,0
"P32","Neutra",0.479,0.661,0.316,0.047
"P32","Negativa",0.236,0.121,0.41,0.007
"P32","No sabe",0.093,0.112,0.159,0.946
"P33","Positiva",0.453,0.118,0.149,0.016
"P33","Neutra",0.313,0.691,0.243,0.074
"P33","Negativa",0.195,0.116,0.543,0.007
"P33","No sabe",0.039,0.075,0.065,0.903
"P35","Positiva",0.403,0.088,0.125,0
"P35","Neutra",0.414,0.747,0.242,0.006
"P35","Negativa",0.112,0.073,0.527,0.007
"P35","No sabe",0.071,0.092,0.106,0.987
"P36","Positiva",0.33,0.297,0.278,0.101
"P36","Neutra",0.208,0.359,0.071,0.07
"P36","Negativa",0.442,0.331,0.621,0.198
"P36","No sabe",0.02,0.013,0.03,0.631
"P37","Positiva",0.48,0.246,0.35,0.104
"P37","Neutra",0.251,0.369,0.134,0.022
"P37","Negativa",0.247,0.368,0.508,0.418
"P37","No sabe",0.022,0.017,0.008,0.456
"P38","Positiva",0.34,0.306,0.182,0.318
"P38","Neutra",0.178,0.235,0.098,0.064
"P38","Negativa",0.482,0.439,0.706,0.301
"P38","No sabe",0,0.02,0.014,0.317
"P39","Positiva",0.543,0.426,0.376,0.054
"P39","Neutra",0.169,0.297,0.136,0.281
"P39","Negativa",0.287,0.265,0.48,0.459
"P39","No sabe",0.001,0.012,0.008,0.206
"P40","Positiva",0.618,0.449,0.497,0.21
"P40","Neutra",0.148,0.244,0.125,0.263
"P40","Negativa",0.228,0.278,0.37,0.385
"P40","No sabe",0.006,0.029,0.008,0.142
