"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.316,0.241,0.249,0.144
"P09","Casi siempre",0.364,0.37,0.319,0.183
"P09","Casi nunca",0.188,0.256,0.323,0.526
"P09","Nunca, pero esta es una excepción",0.132,0.133,0.109,0.147
"P10","Camau Espinola por Unión por la patria",0.075,0.081,0.163,0.062
"P10","German Brailard por Unión por la patria",0.042,0.021,0.06,0.026
"P10","Juan Pablo Valdes por Juntos por el cambio",0.26,0.223,0.195,0.212
"P10","Eduardo Tassano por Juntos por el cambio",0.088,0.073,0.051,0
"P10","Pitin Aragon por Unión por la patria",0.036,0.054,0.112,0
"P10","Tincho Ascua por Unión por la patria",0.036,0.032,0.089,0.04
"P10","Emiliano Fernandez por Unión por la patria",0.022,0.063,0.042,0
"P10","Ricardo Colombi por Juntos por el cambio",0.217,0.232,0.096,0.048
"P10","Noelia Bassi por Juntos por el cambio",0.053,0.035,0.037,0
"P10","No sabe",0.171,0.186,0.155,0.612
"P14","Lo votaría",0.11,0.136,0.235,0.11
"P14","Puede que lo vote",0.167,0.197,0.175,0.404
"P14","Nunca lo votaría",0.675,0.49,0.387,0.181
"P14","No sabe",0.048,0.177,0.203,0.305
"P15","Lo votaría",0.115,0.051,0.109,0.04
"P15","Puede que lo vote",0.247,0.264,0.191,0.352
"P15","Nunca lo votaría",0.556,0.506,0.46,0.089
"P15","No sabe",0.082,0.179,0.24,0.519
"P16","Lo votaría",0.327,0.311,0.162,0.193
"P16","Puede que lo vote",0.3,0.221,0.142,0.347
"P16","Nunca lo votaría",0.271,0.289,0.496,0.109
"P16","No sabe",0.102,0.179,0.2,0.351
"P17","Lo votaría",0.179,0.151,0.077,0.068
"P17","Puede que lo vote",0.273,0.309,0.166,0.432
"P17","Nunca lo votaría",0.446,0.388,0.521,0.267
"P17","No sabe",0.102,0.152,0.236,0.233
"P18","Lo votaría",0.052,0.042,0.064,0.048
"P18","Puede que lo vote",0.172,0.24,0.194,0.286
"P18","Nunca lo votaría",0.655,0.519,0.477,0.189
"P18","No sabe",0.121,0.199,0.265,0.477
"P19","Lo votaría",0.075,0.035,0.087,0.088
"P19","Puede que lo vote",0.153,0.19,0.198,0.425
"P19","Nunca lo votaría",0.663,0.564,0.465,0.163
"P19","No sabe",0.109,0.211,0.25,0.324
"P20","Lo votaría",0.079,0.091,0.042,0.048
"P20","Puede que lo vote",0.134,0.144,0.12,0.315
"P20","Nunca lo votaría",0.652,0.56,0.491,0.135
"P20","No sabe",0.135,0.205,0.347,0.502
"P21","Lo votaría",0.322,0.267,0.141,0.293
"P21","Puede que lo vote",0.208,0.203,0.147,0.359
"P21","Nunca lo votaría",0.398,0.411,0.481,0.064
"P21","No sabe",0.072,0.119,0.231,0.284
"P22","Lo votaría",0.151,0.109,0.107,0.135
"P22","Puede que lo vote",0.216,0.221,0.159,0.365
"P22","Nunca lo votaría",0.49,0.427,0.44,0.099
"P22","No sabe",0.143,0.243,0.294,0.401
"P23","Positiva",0.499,0.327,0.218,0.264
"P23","Neutra",0.325,0.43,0.324,0.648
"P23","Negativa",0.174,0.225,0.449,0.088
