"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08","Inflación",0.39,0.394,0.313,0.269
"P08","Desempleo",0.097,0.096,0.063,0.095
"P08","Corrupción",0.179,0.177,0.352,0.204
"P08","Inseguridad",0.14,0.089,0.105,0.122
"P08","Precio del dólar",0.035,0.055,0.027,0.056
"P08","Pobreza",0.078,0.083,0.054,0.109
"P08","Narcotráfico",0.018,0.012,0.02,0.036
"P08","Tarifas",0.014,0.014,0.009,0.017
"P08","Otro",0.034,0.068,0.042,0.052
"P08","No sabe",0.015,0.012,0.015,0.04
"P12","Sin deuda",0.338,0.357,0.28,0.212
"P12","Menos de 10%",0.185,0.155,0.158,0.122
"P12","Entre 10 y 20%",0.131,0.172,0.139,0.149
"P12","Entre 20 y 30%",0.085,0.112,0.089,0.109
"P12","Entre 30 y 40%",0.101,0.05,0.09,0.105
"P12","Mas del 40%",0.12,0.118,0.203,0.173
"P12","No sabe",0.04,0.036,0.041,0.13
"P13","Gran excedente habitual",0.009,0.006,0.011,0.001
"P13","Gran excedente excepcional",0.011,0.008,0.009,0.009
"P13","Pequeño excedente habitual",0.076,0.083,0.061,0.051
"P13","Pequeño excedente excepcional",0.062,0.077,0.058,0.025
"P13","Alcanza gastos familia",0.118,0.147,0.126,0.094
"P13","No alcanza gastos familia",0.139,0.16,0.156,0.204
"P13","Solo NBFamiliares",0.222,0.255,0.254,0.225
"P13","No alcanza NBFamiliares",0.347,0.259,0.311,0.345
"P13","No sabe",0.016,0.005,0.014,0.046
"P14","Muy buena",0.102,0.055,0.041,0.033
"P14","Buena",0.246,0.188,0.12,0.092
"P14","Ni buena ni mala",0.372,0.489,0.406,0.371
"P14","Mala",0.195,0.18,0.292,0.31
"P14","Muy mala",0.067,0.072,0.125,0.155
"P14","No sabe",0.018,0.016,0.016,0.039
"P15","Mejor",0.161,0.161,0.069,0.084
"P15","Igual",0.331,0.366,0.149,0.229
"P15","Peor",0.439,0.422,0.741,0.579
"P15","No sabe",0.069,0.051,0.041,0.108
"P16","Mejor",0.173,0.144,0.06,0.096
"P16","Igual",0.301,0.345,0.193,0.207
"P16","Peor",0.395,0.355,0.642,0.418
"P16","No sabe",0.131,0.156,0.105,0.279
"P17","Muy buena",0.135,0.07,0.054,0.075
"P17","Buena",0.136,0.088,0.039,0.057
"P17","Ni buena ni mala",0.223,0.244,0.064,0.156
"P17","Mala",0.272,0.391,0.23,0.335
"P17","Muy mala",0.226,0.199,0.604,0.31
"P17","No sabe",0.008,0.008,0.009,0.067
"P18","Mejor",0.141,0.093,0.039,0.063
"P18","Igual",0.269,0.299,0.087,0.16
"P18","Peor",0.517,0.532,0.83,0.641
"P18","No sabe",0.073,0.076,0.044,0.136
"P19","Mejor",0.2,0.128,0.046,0.069
"P19","Igual",0.226,0.323,0.131,0.16
"P19","Peor",0.444,0.431,0.744,0.503
"P19","No sabe",0.13,0.118,0.079,0.268
"P20","Muy buena",0.162,0.062,0.071,0.059
"P20","Buena",0.179,0.154,0.041,0.08
"P20","Ni buena ni mala",0.262,0.322,0.097,0.283
"P20","Mala",0.135,0.267,0.161,0.247
"P20","Muy mala",0.242,0.172,0.621,0.266
"P20","No sabe",0.02,0.023,0.009,0.065
"P22","Muy buena",0.127,0.039,0.022,0.011
"P22","Buena",0.169,0.123,0.023,0.046
"P22","Ni buena ni mala",0.244,0.314,0.091,0.257
"P22","Mala",0.162,0.304,0.204,0.273
"P22","Muy mala",0.277,0.183,0.643,0.3
"P22","No sabe",0.021,0.037,0.017,0.113
"P23","Muy buena",0.128,0.094,0.023,0.026
"P23","Buena",0.262,0.201,0.044,0.072
"P23","Ni buena ni mala",0.208,0.288,0.132,0.276
"P23","Mala",0.113,0.249,0.223,0.228
"P23","Muy mala",0.264,0.131,0.563,0.269
"P23","No sabe",0.025,0.037,0.015,0.129
"P24","Muy buena",0.084,0.03,0.013,0.032
"P24","Buena",0.177,0.137,0.031,0.049
"P24","Ni buena ni mala",0.212,0.293,0.094,0.236
"P24","Mala",0.201,0.276,0.185,0.239
"P24","Muy mala",0.296,0.229,0.665,0.357
"P24","No sabe",0.03,0.035,0.012,0.087
"P25","Frente de Todos y el peronismo",0.523,0.461,0.096,0.18
"P25","Cambiemos",0.188,0.133,0.317,0.078
"P25","Liberales",0.075,0.099,0.306,0.097
"P25","Izquierda",0.048,0.079,0.063,0.068
"P25","No sabe",0.166,0.228,0.218,0.577
"P28","A Daniel Scioli",0.168,0.108,0.194,0.09
"P28","A Sergio Massa",0.498,0.154,0.146,0.157
"P28","A algún candidato del peronismo",0.061,0.144,0.207,0.31
"P28","A algún candidato del kirchnerismo",0.273,0.594,0.453,0.443
"P30","A Daniel Scioli",0.121,0.092,0.152,0.154
"P30","A Sergio Massa",0.414,0.065,0.074,0.042
"P30","A algún candidato del peronismo",0.05,0.149,0.217,0.164
"P30","A Cristina Fernández de Kirchner",0.415,0.694,0.557,0.64
"P31","A Horacio Rodriguez Larreta",0.453,0.343,0.228,0.333
"P31","A Patricia Bullrich",0.498,0.374,0.666,0.384
"P31","A Facundo Manes",0.008,0.241,0.06,0.078
"P31","A Gerardo Morales",0.041,0.042,0.046,0.205
"P39","La votaría",0.421,0.078,0.345,0.078
"P39","Puede que la vote",0.044,0.227,0.166,0.069
"P39","Nunca la votaría",0.499,0.577,0.401,0.276
"P39","No sabe",0.036,0.118,0.088,0.577
"P41","Lo votaría",0.255,0.096,0.299,0.118
"P41","Puede que lo vote",0.098,0.191,0.163,0.082
"P41","Nunca lo votaría",0.594,0.634,0.492,0.366
"P41","No sabe",0.053,0.079,0.046,0.434
"P42","Lo votaría",0.149,0.089,0.125,0.077
"P42","Puede que lo vote",0.123,0.224,0.243,0.077
"P42","Nunca lo votaría",0.651,0.613,0.565,0.331
"P42","No sabe",0.077,0.074,0.067,0.515
"P46","Muy buena",0.195,0.052,0.032,0.062
"P46","Buena",0.165,0.175,0.047,0.053
"P46","Ni buena ni mala",0.256,0.378,0.116,0.299
"P46","Mala",0.144,0.23,0.174,0.236
"P46","Muy mala",0.232,0.138,0.622,0.257
"P46","No sabe",0.008,0.027,0.009,0.093
"P47","Muy buena",0.448,0.411,0.108,0.222
"P47","Buena",0.144,0.166,0.049,0.061
"P47","Ni buena ni mala",0.088,0.143,0.082,0.204
"P47","Mala",0.095,0.09,0.099,0.178
"P47","Muy mala",0.224,0.178,0.649,0.257
"P47","No sabe",0.001,0.012,0.013,0.078
"P48","Muy buena",0.134,0.039,0.194,0.066
"P48","Buena",0.102,0.057,0.179,0.077
"P48","Ni buena ni mala",0.167,0.196,0.245,0.254
"P48","Mala",0.242,0.246,0.147,0.291
"P48","Muy mala",0.353,0.448,0.229,0.209
"P48","No sabe",0.002,0.014,0.006,0.103
"P49","Muy buena",0.103,0.051,0.076,0.041
"P49","Buena",0.153,0.11,0.187,0.06
"P49","Ni buena ni mala",0.279,0.277,0.291,0.378
"P49","Mala",0.218,0.249,0.181,0.19
"P49","Muy mala",0.222,0.265,0.239,0.183
"P49","No sabe",0.025,0.048,0.026,0.148
"P50","Muy buena",0.26,0.058,0.021,0.03
"P50","Buena",0.308,0.281,0.031,0.089
"P50","Ni buena ni mala",0.151,0.456,0.147,0.42
"P50","Mala",0.088,0.095,0.227,0.167
"P50","Muy mala",0.179,0.091,0.558,0.12
"P50","No sabe",0.014,0.019,0.016,0.174
"P51","Muy buena",0.113,0.036,0.163,0.052
"P51","Buena",0.111,0.105,0.194,0.106
"P51","Ni buena ni mala",0.191,0.216,0.251,0.274
"P51","Mala",0.261,0.255,0.17,0.198
"P51","Muy mala",0.292,0.35,0.205,0.184
"P51","No sabe",0.032,0.038,0.017,0.186
"P52","Muy buena",0.338,0.316,0.067,0.116
"P52","Buena",0.191,0.165,0.053,0.097
"P52","Ni buena ni mala",0.12,0.203,0.112,0.327
"P52","Mala",0.104,0.115,0.133,0.091
"P52","Muy mala",0.225,0.147,0.617,0.201
"P52","No sabe",0.022,0.054,0.018,0.168
"P54","Muy buena",0.148,0.073,0.032,0.05
"P54","Buena",0.209,0.2,0.054,0.093
"P54","Ni buena ni mala",0.312,0.42,0.21,0.366
"P54","Mala",0.09,0.152,0.188,0.132
"P54","Muy mala",0.199,0.114,0.494,0.174
"P54","No sabe",0.042,0.041,0.022,0.185
"P57","Muy buena",0.086,0.089,0.242,0.079
"P57","Buena",0.114,0.06,0.153,0.062
"P57","Ni buena ni mala",0.2,0.204,0.234,0.273
"P57","Mala",0.173,0.186,0.132,0.169
"P57","Muy mala",0.386,0.418,0.211,0.255
"P57","No sabe",0.041,0.043,0.028,0.162
"P58","Muy buena",0.166,0.045,0.311,0.074
