"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Inflación",0.327,0.303,0.393,0.197
"P08","Desempleo",0.057,0.117,0.077,0.041
"P08","Corrupción",0.389,0.285,0.179,0.186
"P08","Inseguridad",0.13,0.098,0.095,0.076
"P08","Precio del dólar",0.022,0.052,0.035,0.089
"P08","Pobreza",0.024,0.057,0.102,0.19
"P08","Narcotráfico",0.019,0.011,0.019,0.031
"P08","Tarifas",0.005,0.005,0.016,0.014
"P08","Otro",0.023,0.042,0.071,0.079
"P08","No sabe",0.004,0.03,0.013,0.097
"P12","Sin deuda",0.296,0.262,0.318,0.28
"P12","Menos de 10%",0.157,0.151,0.171,0.064
"P12","Entre 10 y 20%",0.147,0.17,0.13,0.069
"P12","Entre 20 y 30%",0.093,0.084,0.092,0.116
"P12","Entre 30 y 40%",0.095,0.091,0.078,0.032
"P12","Mas del 40%",0.181,0.182,0.168,0.242
"P12","No sabe",0.031,0.06,0.043,0.197
"P13","Gran excedente habitual",0.006,0.018,0.006,0.002
"P13","Gran excedente excepcional",0.007,0.013,0.01,0.012
"P13","Pequeño excedente habitual",0.062,0.065,0.085,0.038
"P13","Pequeño excedente excepcional",0.056,0.049,0.071,0.049
"P13","Alcanza gastos familia",0.126,0.112,0.144,0.096
"P13","No alcanza gastos familia",0.167,0.135,0.156,0.116
"P13","Solo NBFamiliares",0.259,0.268,0.236,0.122
"P13","No alcanza NBFamiliares",0.306,0.331,0.278,0.435
"P13","No sabe",0.011,0.009,0.014,0.13
"P14","Positiva",0.188,0.172,0.229,0.171
"P14","Neutra",0.403,0.455,0.412,0.341
"P14","Negativa",0.381,0.361,0.347,0.447
"P14","No sabe",0.028,0.012,0.012,0.041
"P15","Mejor",0.067,0.099,0.133,0.111
"P15","Igual",0.107,0.173,0.357,0.195
"P15","Peor",0.78,0.672,0.449,0.557
"P15","No sabe",0.046,0.056,0.061,0.137
"P16","Mejor",0.051,0.082,0.145,0.109
"P16","Igual",0.157,0.214,0.325,0.231
"P16","Peor",0.699,0.562,0.384,0.355
"P16","No sabe",0.093,0.142,0.146,0.305
"P17","Positiva",0.129,0.117,0.14,0.172
"P17","Neutra",0.034,0.084,0.22,0.16
"P17","Negativa",0.832,0.767,0.625,0.618
"P17","No sabe",0.005,0.032,0.015,0.05
"P18","Mejor",0.03,0.029,0.096,0.138
"P18","Igual",0.049,0.107,0.305,0.083
"P18","Peor",0.872,0.791,0.547,0.604
"P18","No sabe",0.049,0.073,0.052,0.175
"P19","Mejor",0.035,0.027,0.146,0.115
"P19","Igual",0.094,0.148,0.286,0.067
"P19","Peor",0.8,0.689,0.444,0.505
"P19","No sabe",0.071,0.136,0.124,0.313
"P20","Positiva",0.107,0.127,0.233,0.124
"P20","Neutra",0.037,0.177,0.309,0.259
"P20","Negativa",0.848,0.668,0.451,0.458
"P20","No sabe",0.008,0.028,0.007,0.159
"P22","Positiva",0.03,0.049,0.179,0.102
"P22","Neutra",0.041,0.159,0.291,0.252
"P22","Negativa",0.918,0.748,0.505,0.487
"P22","No sabe",0.011,0.044,0.025,0.159
"P23","Positiva",0.036,0.059,0.321,0.113
"P23","Neutra",0.076,0.224,0.259,0.29
"P23","Negativa",0.868,0.663,0.403,0.419
"P23","No sabe",0.02,0.054,0.017,0.178
"P24","Positiva",0.031,0.043,0.187,0.064
"P24","Neutra",0.036,0.177,0.271,0.248
"P24","Negativa",0.923,0.749,0.519,0.467
"P24","No sabe",0.01,0.031,0.023,0.221
"P25","Frente de Todos y el peronismo",0.019,0.1,0.51,0.145
"P25","Cambiemos",0.47,0.193,0.07,0.048
"P25","Liberales",0.314,0.245,0.132,0.087
"P25","Izquierda",0.037,0.054,0.083,0.095
"P25","No sabe",0.16,0.408,0.205,0.625
"P28","A Daniel Scioli",0.446,0.216,0.121,0.182
"P28","A Sergio Massa",0.21,0.264,0.27,0.382
"P28","A algún candidato del peronismo",0.006,0.311,0.136,0.173
"P28","A algún candidato del kirchnerismo",0.338,0.209,0.473,0.263
"P30","A Daniel Scioli",0.242,0.307,0.098,0.011
"P30","A Sergio Massa",0.264,0.212,0.163,0.29
"P30","A algún candidato del peronismo",0.011,0.188,0.129,0.205
"P30","A Cristina Fernández de Kirchner",0.483,0.293,0.61,0.494
"P31","A Horacio Rodriguez Larreta",0.169,0.491,0.489,0.701
"P31","A Patricia Bullrich",0.756,0.313,0.188,0.029
"P31","A Facundo Manes",0.038,0.116,0.213,0.064
"P31","A Gerardo Morales",0.037,0.08,0.11,0.206
"P39","La votaría",0.623,0.132,0.067,0.036
"P39","Puede que la vote",0.214,0.245,0.049,0.074
"P39","Nunca la votaría",0.087,0.323,0.811,0.276
"P39","No sabe",0.076,0.3,0.073,0.614
"P40","Lo votaría",0.099,0.113,0.195,0.102
"P40","Puede que lo vote",0.075,0.136,0.288,0.134
"P40","Nunca lo votaría",0.79,0.544,0.429,0.273
"P40","No sabe",0.036,0.207,0.088,0.491
"P41","Lo votaría",0.332,0.275,0.134,0.11
"P41","Puede que lo vote",0.241,0.149,0.065,0.12
"P41","Nunca lo votaría",0.368,0.383,0.754,0.395
"P41","No sabe",0.059,0.193,0.047,0.375
"P42","Lo votaría",0.183,0.111,0.055,0.031
"P42","Puede que lo vote",0.323,0.194,0.103,0.176
"P42","Nunca lo votaría",0.424,0.475,0.774,0.364
"P42","No sabe",0.07,0.22,0.068,0.429
"P46","Positiva",0.073,0.133,0.209,0.257
"P46","Neutra",0.065,0.204,0.325,0.215
"P46","Negativa",0.857,0.638,0.461,0.294
"P46","No sabe",0.005,0.025,0.005,0.234
"P47","Positiva",0.088,0.195,0.557,0.353
"P47","Neutra",0.053,0.162,0.127,0.151
"P47","Negativa",0.852,0.626,0.305,0.349
"P47","No sabe",0.007,0.017,0.011,0.147
"P48","Positiva",0.583,0.197,0.056,0.042
"P48","Neutra",0.231,0.423,0.121,0.208
"P48","Negativa",0.184,0.359,0.82,0.481
"P48","No sabe",0.002,0.021,0.003,0.269
"P49","Positiva",0.37,0.202,0.109,0.164
"P49","Neutra",0.301,0.43,0.214,0.239
