"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.281,0.187,0.185,0.032
"P10","Casi siempre",0.364,0.385,0.255,0.137
"P10","Casi nunca",0.248,0.309,0.384,0.364
"P10","Nunca, pero esta es una excepción",0.107,0.119,0.176,0.467
"P11","Unión por la Patria",0.396,0.294,0.371,0.138
"P11","La Libertad Avanza",0.488,0.568,0.514,0.697
"P11","En blanco",0.087,0.089,0.06,0.088
"P11","No sabe",0.029,0.049,0.055,0.077
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.36,0.294,0.394,0.256
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.557,0.619,0.547,0.744
"P13","En blanco",0.064,0.043,0.03,0
"P13","No sabe",0.019,0.044,0.029,0
"P15","Totalmente seguro",0.797,0.711,0.801,0.69
"P15","Bastante seguro",0.14,0.143,0.089,0.1
"P15","Algo seguro",0.032,0.081,0.059,0.103
"P15","Para nada seguro",0.031,0.065,0.051,0.107
"P16","Tiene Decidido que va a ir a votar",0.939,0.905,0.961,0.79
"P16","Tiene dudas sobre si va a ir a  votar",0.049,0.051,0.026,0.107
"P16","Tiene Decidido que no va a ir a votar",0.012,0.044,0.013,0.103
"P17","Lo votaría",0.462,0.326,0.414,0.214
"P17","Puede que lo vote",0.031,0.05,0.047,0.061
"P17","Nunca lo votaría",0.465,0.603,0.52,0.683
"P17","No sabe",0.042,0.021,0.019,0.042
"P18","Lo votaría",0.518,0.485,0.476,0.353
"P18","Puede que lo vote",0.096,0.135,0.082,0.187
"P18","Nunca lo votaría",0.357,0.344,0.428,0.46
"P18","No sabe",0.029,0.036,0.014,0
"P19","Si",0.877,0.888,0.9,0.9
"P19","No",0.123,0.112,0.1,0.1
"P20","Sergio Massa",0.584,0.522,0.561,0.524
"P20","Javier Milei",0.416,0.478,0.439,0.476
"P21","Sergio Massa",0.49,0.438,0.475,0.361
"P21","Javier Milei",0.51,0.562,0.525,0.639
"P22","Sergio Massa",0.511,0.423,0.474,0.174
"P22","Javier Milei",0.489,0.577,0.526,0.826
"P23","Sergio Massa",0.468,0.402,0.463,0.314
"P23","Javier Milei",0.532,0.598,0.537,0.686
