"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.219,0.142,0.223,0.17
"P10","Casi siempre",0.307,0.308,0.3,0.219
"P10","Casi nunca",0.325,0.37,0.331,0.418
"P10","Nunca, pero esta es una excepción",0.149,0.18,0.146,0.193
"P11","Unión por la Patria",0.406,0.418,0.311,0.245
"P11","La Libertad Avanza",0.451,0.433,0.599,0.58
"P11","En blanco",0.086,0.094,0.052,0.084
"P11","No sabe",0.057,0.055,0.038,0.091
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.382,0.445,0.31,0.224
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.506,0.467,0.644,0.776
"P13","En blanco",0.071,0.041,0.029,0
"P13","No sabe",0.041,0.047,0.017,0
"P15","Totalmente seguro",0.725,0.726,0.822,0.821
"P15","Bastante seguro",0.124,0.121,0.105,0.073
"P15","Algo seguro",0.087,0.078,0.045,0.018
"P15","Para nada seguro",0.064,0.075,0.028,0.088
"P16","Tiene Decidido que va a ir a votar",0.913,0.907,0.966,0.923
"P16","Tiene dudas sobre si va a ir a  votar",0.056,0.051,0.019,0.059
"P16","Tiene Decidido que no va a ir a votar",0.031,0.042,0.015,0.018
"P17","Lo votaría",0.423,0.471,0.35,0.322
"P17","Puede que lo vote",0.062,0.067,0.031,0
"P17","Nunca lo votaría",0.499,0.439,0.592,0.66
"P17","No sabe",0.016,0.023,0.027,0.018
"P18","Lo votaría",0.452,0.394,0.54,0.636
"P18","Puede que lo vote",0.127,0.099,0.085,0.046
"P18","Nunca lo votaría",0.38,0.48,0.363,0.318
"P18","No sabe",0.041,0.027,0.012,0
"P19","Si",0.901,0.886,0.898,0.898
"P19","No",0.099,0.114,0.102,0.102
"P20","Sergio Massa",0.628,0.639,0.481,0.46
"P20","Javier Milei",0.372,0.361,0.519,0.54
"P21","Sergio Massa",0.527,0.572,0.38,0.347
"P21","Javier Milei",0.473,0.428,0.62,0.653
"P22","Sergio Massa",0.536,0.556,0.388,0.306
"P22","Javier Milei",0.464,0.444,0.612,0.694
"P23","Sergio Massa",0.499,0.568,0.364,0.342
"P23","Javier Milei",0.501,0.432,0.636,0.658
"P24","Si",0.399,0.468,0.317,0.244
"P24","No",0.601,0.532,0.683,0.756
"P25","Si",0.644,0.543,0.688,0.712
"P25","No",0.356,0.457,0.312,0.288
"P28","Inflación",0.332,0.412,0.363,0.382
"P28","Desempleo",0.044,0.072,0.045,0.059
"P28","Corrupción",0.325,0.262,0.36,0.238
"P28","Inseguridad",0.119,0.103,0.063,0.148
"P28","Precio del dólar",0.017,0.009,0.009,0.012
"P28","Pobreza",0.079,0.076,0.077,0.078
"P28","Narcotráfico",0.005,0.005,0.009,0.053
"P28","Tarifas",0.003,0.008,0.008,0
"P28","Otro",0.054,0.046,0.061,0
"P28","No sabe",0.022,0.007,0.005,0.03
"P32","Sin deuda",0.479,0.416,0.439,0.437
"P32","Menos de 10%",0.179,0.183,0.15,0.031
"P32","Entre 10 y 20%",0.104,0.167,0.127,0.205
"P32","Entre 20 y 30%",0.065,0.072,0.082,0.075
"P32","Entre 30 y 40%",0.032,0.054,0.055,0.015
"P32","Mas del 40%",0.12,0.08,0.107,0.051
"P32","No sabe",0.021,0.028,0.04,0.186
"P33","Gran excedente habitual",0.019,0.011,0.016,0.015
"P33","Gran excedente excepcional",0.003,0.002,0.008,0.022
"P33","Pequeño excedente habitual",0.086,0.077,0.095,0
"P33","Pequeño excedente excepcional",0.061,0.079,0.078,0
"P33","Alcanza gastos familia",0.177,0.147,0.159,0.182
"P33","No alcanza gastos familia",0.109,0.107,0.096,0.136
"P33","Solo NBFamiliares",0.267,0.303,0.278,0.176
"P33","No alcanza NBFamiliares",0.25,0.267,0.253,0.454
"P33","No sabe",0.028,0.007,0.017,0.015
"P34","Positiva",0.373,0.302,0.286,0.168
"P34","Neutra",0.41,0.475,0.437,0.565
"P34","Negativa",0.202,0.21,0.258,0.252
"P34","No sabe",0.015,0.013,0.019,0.015
"P35","Mejor",0.116,0.124,0.118,0.17
"P35","Igual",0.242,0.346,0.202,0.152
"P35","Peor",0.617,0.51,0.644,0.614
"P35","No sabe",0.025,0.02,0.036,0.064
"P36","Mejor",0.188,0.195,0.156,0.212
"P36","Igual",0.293,0.289,0.212,0.347
"P36","Peor",0.359,0.304,0.46,0.224
"P36","No sabe",0.16,0.212,0.172,0.217
"P37","Positiva",0.213,0.135,0.128,0.133
"P37","Neutra",0.139,0.246,0.085,0.168
"P37","Negativa",0.64,0.612,0.786,0.64
"P37","No sabe",0.008,0.007,0.001,0.059
"P38","Mejor",0.105,0.149,0.069,0.125
"P38","Igual",0.16,0.225,0.119,0.118
"P38","Peor",0.682,0.578,0.781,0.698
"P38","No sabe",0.053,0.048,0.031,0.059
"P39","Mejor",0.222,0.249,0.165,0.265
"P39","Igual",0.196,0.193,0.149,0.184
"P39","Peor",0.451,0.356,0.546,0.344
"P39","No sabe",0.131,0.202,0.14,0.207
"P40","Positiva",0.17,0.158,0.121,0.149
"P40","Neutra",0.159,0.237,0.104,0.196
"P40","Negativa",0.668,0.598,0.772,0.577
"P40","No sabe",0.003,0.007,0.003,0.078
"P42","Positiva",0.192,0.163,0.115,0.057
"P42","Neutra",0.168,0.258,0.12,0.18
"P42","Negativa",0.636,0.568,0.761,0.567
"P42","No sabe",0.004,0.011,0.004,0.196
"P43","Positiva",0.31,0.304,0.232,0.099
"P43","Neutra",0.164,0.217,0.092,0.248
"P43","Negativa",0.518,0.471,0.675,0.624
"P43","No sabe",0.008,0.008,0.001,0.029
"P44","Positiva",0.206,0.19,0.113,0.072
"P44","Neutra",0.135,0.24,0.137,0.053
"P44","Negativa",0.654,0.563,0.746,0.71
"P44","No sabe",0.005,0.007,0.004,0.165
"P45","Positiva",0.192,0.123,0.066,0.101
"P45","Neutra",0.136,0.223,0.11,0.112
"P45","Negativa",0.671,0.654,0.823,0.718
"P45","No sabe",0.001,0,0.001,0.069
"P46","Positiva",0.266,0.363,0.251,0.139
"P46","Neutra",0.094,0.129,0.062,0.148
"P46","Negativa",0.638,0.506,0.685,0.635
"P46","No sabe",0.002,0.002,0.002,0.078
"P47","Positiva",0.415,0.301,0.402,0.299
"P47","Neutra",0.186,0.217,0.148,0.241
"P47","Negativa",0.398,0.479,0.45,0.354
"P47","No sabe",0.001,0.003,0,0.106
"P48","Positiva",0.604,0.288,0.148,0.194
"P48","Neutra",0.21,0.334,0.209,0.624
"P48","Negativa",0.18,0.371,0.642,0.152
"P48","No sabe",0.006,0.007,0.001,0.03
"P49","Positiva",0.34,0.357,0.208,0.182
"P49","Neutra",0.108,0.174,0.097,0.129
"P49","Negativa",0.546,0.469,0.69,0.565
"P49","No sabe",0.006,0,0.005,0.124
"P50","Positiva",0.526,0.273,0.21,0.193
"P50","Neutra",0.18,0.278,0.236,0.311
"P50","Negativa",0.292,0.445,0.552,0.163
"P50","No sabe",0.002,0.004,0.002,0.333
"P51","Positiva",0.332,0.39,0.242,0.183
"P51","Neutra",0.098,0.133,0.069,0.217
"P51","Negativa",0.565,0.469,0.679,0.425
"P51","No sabe",0.005,0.008,0.01,0.175
"P53","Positiva",0.376,0.29,0.441,0.498
"P53","Neutra",0.219,0.254,0.161,0.195
"P53","Negativa",0.393,0.446,0.395,0.266
"P53","No sabe",0.012,0.01,0.003,0.041
"P54","Positiva",0.531,0.371,0.481,0.451
"P54","Neutra",0.121,0.196,0.131,0.19
"P54","Negativa",0.348,0.424,0.384,0.311
"P54","No sabe",0,0.009,0.004,0.048
"P55","Positiva",0.334,0.307,0.242,0.19
"P55","Neutra",0.275,0.326,0.131,0.096
"P55","Negativa",0.353,0.321,0.607,0.098
"P55","No sabe",0.038,0.046,0.02,0.616
"P56","Positiva",0.283,0.181,0.125,0.057
"P56","Neutra",0.214,0.434,0.148,0.037
"P56","Negativa",0.466,0.35,0.706,0.113
"P56","No sabe",0.037,0.035,0.021,0.793
"P58","Positiva",0.528,0.392,0.235,0.115
"P58","Neutra",0.23,0.395,0.162,0.139
"P58","Negativa",0.215,0.195,0.593,0.231
"P58","No sabe",0.027,0.018,0.01,0.515
"P59","Radio",0.229,0.223,0.181,0.123
"P59","Televisión",0.428,0.36,0.298,0.282
"P59","Diario",0.084,0.057,0.052,0.026
"P59","Medio digital",0.127,0.183,0.216,0.043
"P59","Redes Sociales",0.065,0.12,0.174,0.267
"P59","Ninguno en particular",0.067,0.057,0.079,0.208
"P59","No sabe",0,0,0,0.051
"P60","Positiva",0.284,0.272,0.178,0.235
"P60","Neutra",0.287,0.286,0.184,0.273
"P60","Negativa",0.403,0.433,0.628,0.296
"P60","No sabe",0.026,0.009,0.01,0.196
"P61","Positiva",0.244,0.125,0.125,0.151
"P61","Neutra",0.293,0.305,0.211,0.264
"P61","Negativa",0.462,0.564,0.656,0.372
"P61","No sabe",0.001,0.006,0.008,0.213
