"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Empleado sector publico",0.355,0.252,0.195,0.217,0.33,0.064
"P08","Empleado sector privado",0.271,0.334,0.325,0.32,0.231,0.204
"P08","Changas o trabajos eventuales",0.168,0.192,0.278,0.206,0.153,0.318
"P08","Estudiante",0.008,0.038,0.056,0.062,0.057,0
"P08","Amas de casa",0.034,0.016,0.081,0.073,0.083,0
"P08","Profesional o independiente",0.084,0.046,0.027,0.025,0.047,0
"P08","Comerciante, emprendedor o empresario",0.051,0.02,0.02,0.051,0.037,0.414
"P08","Trabajador informal",0.002,0.01,0.007,0.017,0.008,0
"P08","No tengo trabajo",0.027,0.092,0.011,0.029,0.054,0
"P09","Siempre",0.37,0.144,0.184,0.236,0.204,0.204
"P09","Casi siempre",0.31,0.378,0.38,0.243,0.438,0
"P09","Casi nunca",0.196,0.401,0.32,0.385,0.246,0.023
"P09","Nunca, pero esta es una excepción",0.124,0.077,0.116,0.136,0.112,0.773
"P10","Muy buena",0.258,0.182,0.098,0.237,0.169,0.204
"P10","Buena",0.191,0.266,0.23,0.142,0.216,0.029
"P10","Ni buena ni mala",0.272,0.292,0.407,0.463,0.381,0.212
"P10","Mala",0.155,0.142,0.13,0.137,0.184,0
"P10","Muy mala",0.1,0.103,0.052,0.016,0.05,0
"P10","No sabe",0.024,0.015,0.083,0.005,0,0.555
"P11","Muy buena",0.302,0.168,0.226,0.225,0.133,0.018
"P11","Buena",0.217,0.285,0.228,0.23,0.303,0.2
"P11","Ni buena ni mala",0.209,0.265,0.408,0.362,0.358,0.023
"P11","Mala",0.141,0.224,0.023,0.153,0.091,0.204
"P11","Muy mala",0.112,0.057,0.047,0.011,0.093,0
"P11","No sabe",0.019,0.001,0.068,0.019,0.022,0.555
"P13","Muy buena",0.301,0.152,0.2,0.177,0.177,0.018
"P13","Buena",0.203,0.297,0.226,0.231,0.246,0.2
"P13","Ni buena ni mala",0.232,0.283,0.329,0.386,0.384,0.023
"P13","Mala",0.135,0.157,0.13,0.201,0.112,0.204
"P13","Muy mala",0.11,0.11,0.047,0.005,0.075,0
"P13","No sabe",0.019,0.001,0.068,0,0.006,0.555
"P14","Muy buena",0.215,0.075,0.094,0.086,0.143,0.218
"P14","Buena",0.133,0.196,0.196,0.188,0.112,0.01
"P14","Ni buena ni mala",0.154,0.249,0.342,0.361,0.281,0
"P14","Mala",0.291,0.298,0.154,0.228,0.256,0.217
"P14","Muy mala",0.203,0.164,0.129,0.092,0.175,0.119
"P14","No sabe",0.004,0.018,0.085,0.045,0.033,0.436
"P15","Muy buena",0.249,0.109,0.116,0.114,0.079,0.218
"P15","Buena",0.097,0.261,0.102,0.13,0.111,0.01
"P15","Ni buena ni mala",0.251,0.295,0.411,0.4,0.414,0.013
"P15","Mala",0.193,0.183,0.167,0.204,0.172,0.204
"P15","Muy mala",0.181,0.138,0.103,0.092,0.196,0
"P15","No sabe",0.029,0.014,0.101,0.06,0.028,0.555
"P16","Muy buena",0.256,0.117,0.125,0.204,0.151,0.018
"P16","Buena",0.085,0.263,0.166,0.161,0.257,0.2
"P16","Ni buena ni mala",0.195,0.196,0.301,0.339,0.299,0.013
"P16","Mala",0.239,0.2,0.215,0.19,0.105,0.214
"P16","Muy mala",0.194,0.197,0.117,0.058,0.135,0
"P16","No sabe",0.031,0.027,0.076,0.048,0.053,0.555
"P17","Muy buena",0.239,0.068,0.126,0.128,0.228,0.018
"P17","Buena",0.073,0.168,0.17,0.29,0.319,0.023
"P17","Ni buena ni mala",0.099,0.069,0.216,0.359,0.248,0.2
"P17","Mala",0.207,0.259,0.179,0.163,0.067,0.204
"P17","Muy mala",0.363,0.432,0.286,0.056,0.132,0
"P17","No sabe",0.019,0.004,0.023,0.004,0.006,0.555
"P18","Muy buena",0.557,0.401,0.364,0.065,0.035,0.019
"P18","Buena",0.191,0.324,0.188,0.065,0.096,0.013
