"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Empleado sector publico",0.463,0.232,0.196,0.212,0.262,0.204
"P08","Empleado sector privado",0.151,0.336,0.312,0.294,0.255,0.205
"P08","Changas o trabajos eventuales",0.177,0.18,0.224,0.192,0.188,0.19
"P08","Estudiante",0.026,0.004,0.031,0.033,0.056,0.077
"P08","Amas de casa",0.062,0.059,0.078,0.074,0.032,0.147
"P08","Profesional o independiente",0.05,0.084,0.054,0.093,0.073,0.032
"P08","Comerciante, emprendedor o empresario",0.014,0.027,0.039,0.055,0.043,0.088
"P08","Trabajador informal",0.006,0.03,0.012,0.005,0.02,0.007
"P08","No tengo trabajo",0.051,0.048,0.054,0.042,0.071,0.05
"P09","Siempre",0.494,0.174,0.165,0.133,0.21,0.15
"P09","Casi siempre",0.238,0.456,0.335,0.351,0.232,0.303
"P09","Casi nunca",0.189,0.264,0.382,0.366,0.335,0.303
"P09","Nunca, pero esta es una excepción",0.079,0.106,0.118,0.15,0.223,0.244
"P10","Muy buena",0.586,0.134,0.095,0.112,0.041,0.114
"P10","Buena",0.182,0.458,0.182,0.141,0.063,0.126
"P10","Ni buena ni mala",0.127,0.353,0.581,0.396,0.239,0.324
"P10","Mala",0.08,0.043,0.103,0.275,0.229,0.076
"P10","Muy mala",0.024,0.009,0.024,0.065,0.401,0.035
"P10","No sabe",0.001,0.003,0.015,0.011,0.027,0.325
"P11","Muy buena",0.71,0.13,0.11,0.122,0.058,0.128
"P11","Buena",0.148,0.654,0.188,0.209,0.089,0.123
"P11","Ni buena ni mala",0.068,0.18,0.632,0.312,0.159,0.307
"P11","Mala",0.041,0.015,0.048,0.301,0.285,0.058
"P11","Muy mala",0.018,0.016,0.01,0.046,0.346,0.008
"P11","No sabe",0.015,0.005,0.012,0.01,0.063,0.376
"P13","Muy buena",0.758,0.141,0.08,0.139,0.043,0.094
"P13","Buena",0.118,0.702,0.178,0.149,0.052,0.11
"P13","Ni buena ni mala",0.07,0.145,0.662,0.293,0.168,0.309
"P13","Mala",0.049,0.005,0.068,0.363,0.234,0.007
"P13","Muy mala",0.002,0.007,0.008,0.044,0.473,0.034
"P13","No sabe",0.003,0,0.004,0.012,0.03,0.446
"P15","Muy buena",0.714,0.121,0.062,0.028,0.013,0.038
"P15","Buena",0.128,0.601,0.132,0.072,0.021,0.064
"P15","Ni buena ni mala",0.094,0.212,0.63,0.277,0.069,0.162
"P15","Mala",0.013,0.034,0.099,0.501,0.153,0.094
"P15","Muy mala",0.032,0.015,0.021,0.07,0.681,0.052
"P15","No sabe",0.019,0.017,0.056,0.052,0.063,0.59
"P16","Muy buena",0.647,0.099,0.137,0.102,0.069,0.055
"P16","Buena",0.142,0.552,0.152,0.112,0.045,0.053
"P16","Ni buena ni mala",0.093,0.218,0.486,0.245,0.076,0.126
"P16","Mala",0.027,0.087,0.153,0.414,0.133,0.079
"P16","Muy mala",0.057,0.026,0.034,0.099,0.647,0.008
"P16","No sabe",0.034,0.018,0.038,0.028,0.03,0.679
"P17","Muy buena",0.626,0.136,0.119,0.056,0.05,0.04
"P17","Buena",0.073,0.499,0.126,0.125,0.059,0.216
"P17","Ni buena ni mala",0.095,0.186,0.379,0.119,0.065,0.194
"P17","Mala",0.085,0.088,0.175,0.407,0.068,0.024
"P17","Muy mala",0.091,0.063,0.159,0.276,0.749,0.243
"P17","No sabe",0.03,0.028,0.042,0.017,0.009,0.283
"P18","Muy buena",0.548,0.166,0.237,0.291,0.343,0.216
"P18","Buena",0.18,0.447,0.101,0.138,0.085,0.166
"P18","Ni buena ni mala",0.107,0.144,0.302,0.11,0.076,0.025
"P18","Mala",0.083,0.132,0.18,0.259,0.052,0.127
"P18","Muy mala",0.068,0.096,0.143,0.184,0.438,0.16
"P18","No sabe",0.014,0.015,0.037,0.018,0.006,0.306
"P20","Muy buena",0.52,0.106,0.083,0.036,0.018,0
"P20","Buena",0.08,0.508,0.139,0.107,0.046,0.112
"P20","Ni buena ni mala",0.198,0.217,0.515,0.343,0.118,0.085
"P20","Mala",0.063,0.068,0.137,0.366,0.086,0.051
"P20","Muy mala",0.072,0.078,0.056,0.086,0.719,0.011
"P20","No sabe",0.067,0.023,0.07,0.062,0.013,0.741
"P21","Si",0.796,0.467,0.436,0.428,0.199,0.216
"P21","No",0.098,0.398,0.175,0.331,0.663,0.211
"P21","No sabe",0.106,0.135,0.389,0.241,0.138,0.573
"P23","Gobierno nacional",0.617,0.323,0.258,0.224,0.184,0.212
"P23","Gobierno provincial",0.214,0.511,0.493,0.684,0.747,0.208
"P23","No sabe",0.169,0.166,0.249,0.092,0.069,0.58
"P24","El gobierno anterior de Omar Gutierrez",0.504,0.272,0.303,0.505,0.577,0.076
"P24","El actual gobierno de Rolo Figueroa",0.375,0.54,0.173,0.168,0.186,0
"P24","No sabe",0.121,0.188,0.524,0.327,0.237,0.924
"P25","El gobierno anterior de Alberto Fernández",0.626,0.477,0.394,0.459,0.42,0.056
"P25","El actual gobierno de Javier Milei",0.325,0.399,0.394,0.517,0.435,0.944
"P25","No sabe",0.049,0.124,0.212,0.024,0.145,0
"P26","Si",0.773,0.668,0.792,0.87,0.874,0.742
"P26","No",0.227,0.332,0.208,0.13,0.126,0.258
"P27","Si",0.577,0.297,0.275,0.188,0.287,0.15
"P27","No estoy seguro",0.241,0.56,0.419,0.514,0.246,0.263
"P27","No",0.1,0.051,0.194,0.182,0.327,0.048
"P27","No sabe",0.082,0.092,0.112,0.116,0.14,0.539
"P28","Espionaje por medio del Monitoreo de telecomunicaciones satelitales",0.16,0.154,0.221,0.324,0.388,0.179
"P28","Investigaciones científicas no declaradas con fines secretos",0.244,0.414,0.277,0.254,0.125,0.141
"P28","Prestar servicios de comunicación y posicionamiento global al ejército Chino",0.156,0.087,0.135,0.18,0.242,0.044
