"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Del Frente de Todos y el peronismo",0.482,0.416,0.222,0.368
"P06","De Juntos por el cambio",0.189,0.146,0.271,0.046
"P06","De los Liberales libertarios",0.071,0.188,0.261,0.171
"P06","De la Izquierda",0.034,0.016,0.077,0.099
"P06","No sabe",0.224,0.234,0.169,0.316
"P07","A Alberto Fernández",0.132,0.283,0.243,0.429
"P07","A Sergio Massa",0.234,0.037,0.082,0.139
"P07","A algún candidato del peronismo",0.119,0.156,0.354,0.359
"P07","A algún candidato del kirchnerismo",0.515,0.524,0.321,0.073
"P08","A Alberto Fernández",0.086,0.069,0.145,0.269
"P08","A Sergio Massa",0.235,0.085,0.086,0.271
"P08","A algún candidato del peronismo",0.071,0.138,0.301,0.125
"P08","A Cristina Fernández de Kirchner",0.608,0.708,0.468,0.335
"P09","A Horacio Rodriguez Larreta",0.47,0.341,0.107,0.164
"P09","A Mauricio Macri",0.005,0.397,0.325,0.236
"P09","A Patricia Bullrich",0.519,0.197,0.311,0.205
"P09","A Facundo Manes",0.006,0.037,0.072,0.395
"P09","A Gerardo Morales",0,0.028,0.185,0
"P10","Eduardo Costa por Cambia Santa Cruz",0.139,0.053,0.178,0.018
"P10","Máximo Kirchner por el Frente de Todos",0.184,0.12,0.086,0.177
"P10","Pablo Grasso por el Frente de Todos",0.124,0.213,0.139,0.166
"P10","Javier Belloni por el Frente de Todos",0.092,0.198,0.099,0.075
"P10","Pablo González por el Frente de Todos",0.052,0.036,0.028,0.022
"P10","Fernando Cotillo por el Frente de Todos",0.087,0.007,0.011,0
"P10","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.185,0.179,0.213,0.303
"P10","Roxana Reyes por Cambia Santa Cruz",0.026,0.083,0.09,0.041
"P10","No sabe",0.111,0.111,0.156,0.198
"P11","Eduardo Costa por Cambia Santa Cruz",0.129,0.094,0.198,0.005
"P11","Pablo Grasso por el Frente de Todos",0.213,0.24,0.133,0.124
"P11","Javier Belloni por el Frente de Todos",0.13,0.169,0.075,0.09
"P11","Alicia Kirchner por el Frente de Todos",0.087,0.113,0.072,0.091
"P11","Pablo González por el Frente de Todos",0.052,0.032,0.027,0.071
"P11","Fernando Cotillo por el Frente de Todos",0.079,0.008,0.001,0.062
"P11","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.206,0.153,0.227,0.219
"P11","Roxana Reyes por Cambia Santa Cruz",0.029,0.089,0.129,0.049
"P11","No sabe",0.075,0.102,0.138,0.289
"P12","Eduardo Costa por Cambia Santa Cruz",0.1,0.073,0.217,0.005
"P12","Javier Belloni por el Frente de Todos",0.149,0.199,0.087,0.162
"P12","Pablo Grasso por el Frente de Todos",0.206,0.232,0.143,0.17
"P12","Pablo González por el Frente de Todos",0.083,0.081,0.036,0.02
"P12","Fernando Cotillo por el Frente de Todos",0.075,0.018,0.019,0.038
"P12","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.156,0.119,0.176,0.256
"P12","Roxana Reyes por Cambia Santa Cruz",0.096,0.12,0.147,0.125
"P12","No sabe",0.135,0.158,0.175,0.224
"P13","Lo votaría",0.305,0.168,0.099,0.222
"P13","Puede que lo vote",0.181,0.227,0.076,0.081
"P13","Nunca lo votaría",0.454,0.503,0.766,0.419
"P13","No sabe",0.06,0.102,0.059,0.278
"P14","Lo votaría",0.394,0.22,0.077,0.193
"P14","Puede que lo vote",0.138,0.21,0.064,0.174
"P14","Nunca lo votaría",0.413,0.457,0.795,0.406
"P14","No sabe",0.055,0.113,0.064,0.227
"P15","Lo votaría",0.261,0.116,0.208,0.085
"P15","Puede que lo vote",0.135,0.122,0.184,0.07
"P15","Nunca lo votaría",0.528,0.609,0.531,0.434
"P15","No sabe",0.076,0.153,0.077,0.411
"P16","Lo votaría",0.24,0.138,0.272,0.316
"P16","Puede que lo vote",0.204,0.21,0.129,0.174
"P16","Nunca lo votaría",0.492,0.55,0.551,0.296
"P16","No sabe",0.064,0.102,0.048,0.214
