"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Del Frente de Todos y el peronismo",0.662,0.299,0.138,0.125
"P06","De Juntos por el cambio",0.09,0.115,0.348,0.048
"P06","De los Liberales libertarios",0.1,0.168,0.291,0.307
"P06","De la Izquierda",0.029,0.074,0.05,0.153
"P06","No sabe",0.119,0.344,0.173,0.367
"P07","A Alberto Fernández",0.204,0.285,0.381,0.707
"P07","A Sergio Massa",0.139,0.081,0.006,0
"P07","A algún candidato del peronismo",0.24,0.164,0.398,0.159
"P07","A algún candidato del kirchnerismo",0.417,0.47,0.215,0.134
"P08","A Alberto Fernández",0.073,0.093,0.26,0.629
"P08","A Sergio Massa",0.187,0.131,0.006,0
"P08","A algún candidato del peronismo",0.13,0.155,0.39,0.165
"P08","A Cristina Fernández de Kirchner",0.61,0.621,0.344,0.206
"P09","A Horacio Rodriguez Larreta",0.208,0.45,0.151,0.175
"P09","A Mauricio Macri",0.381,0.132,0.301,0.675
"P09","A Patricia Bullrich",0.347,0.256,0.285,0.075
"P09","A Facundo Manes",0.043,0.134,0.072,0.075
"P09","A Gerardo Morales",0.021,0.028,0.191,0
"P10","Eduardo Costa por Cambia Santa Cruz",0.055,0.051,0.231,0.013
"P10","Máximo Kirchner por el Frente de Todos",0.177,0.099,0.07,0.136
"P10","Pablo Grasso por el Frente de Todos",0.377,0.102,0.046,0.121
"P10","Javier Belloni por el Frente de Todos",0.139,0.171,0.091,0.091
"P10","Pablo González por el Frente de Todos",0.044,0.04,0.026,0
"P10","Fernando Cotillo por el Frente de Todos",0.009,0.036,0.016,0
"P10","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.119,0.276,0.217,0.35
"P10","Roxana Reyes por Cambia Santa Cruz",0.012,0.051,0.144,0.032
"P10","No sabe",0.068,0.174,0.159,0.257
"P11","Eduardo Costa por Cambia Santa Cruz",0.072,0.078,0.237,0
"P11","Pablo Grasso por el Frente de Todos",0.413,0.137,0.033,0.067
"P11","Javier Belloni por el Frente de Todos",0.136,0.14,0.069,0.124
"P11","Alicia Kirchner por el Frente de Todos",0.119,0.101,0.057,0.093
"P11","Pablo González por el Frente de Todos",0.063,0.046,0.018,0.014
"P11","Fernando Cotillo por el Frente de Todos",0.007,0.036,0.004,0.091
"P11","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.1,0.267,0.245,0.214
"P11","Roxana Reyes por Cambia Santa Cruz",0.032,0.048,0.183,0.052
"P11","No sabe",0.058,0.147,0.154,0.345
"P12","Eduardo Costa por Cambia Santa Cruz",0.046,0.075,0.258,0
"P12","Javier Belloni por el Frente de Todos",0.176,0.188,0.069,0.165
"P12","Pablo Grasso por el Frente de Todos",0.472,0.084,0.043,0.053
"P12","Pablo González por el Frente de Todos",0.063,0.121,0.013,0.017
