"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.005,0,0.013,0
"P12","Gran excedente excepcional",0,0,0,0
"P12","Pequeño excedente habitual",0.046,0.018,0.154,0.01
"P12","Pequeño excedente excepcional",0.043,0.039,0.017,0
"P12","Alcanza gastos familia",0.218,0.31,0.112,0.343
"P12","No alcanza gastos familia",0.143,0.121,0.122,0.343
"P12","Solo NBFamiliares",0.332,0.27,0.234,0.101
"P12","No alcanza NBFamiliares",0.213,0.236,0.348,0.203
"P12","No sabe",0,0.006,0,0
"P13","Positiva",0.223,0.095,0.133,0.083
"P13","Neutra",0.169,0.309,0.268,0.166
"P13","Negativa",0.601,0.596,0.599,0.408
"P13","No sabe",0.007,0,0,0.343
"P14","Positiva",0.702,0.608,0.127,0.083
"P14","Neutra",0.023,0.096,0.061,0.024
"P14","Negativa",0.275,0.296,0.812,0.832
"P14","No sabe",0,0,0,0.061
"P15","Positiva",0.208,0.147,0.135,0.205
"P15","Neutra",0.259,0.374,0.254,0.063
"P15","Negativa",0.526,0.479,0.607,0.389
"P15","No sabe",0.007,0,0.004,0.343
"P19","Positiva",0.151,0.105,0.175,0.152
"P19","Neutra",0.204,0.328,0.338,0.415
"P19","Negativa",0.546,0.563,0.483,0.372
"P19","No sabe",0.099,0.004,0.004,0.061
"P20","Gobierno nacional",0.17,0.191,0.492,0.479
"P20","Gobierno provincial",0.769,0.657,0.34,0.408
"P20","No sabe",0.061,0.152,0.168,0.113
"P21","El anterior gobierno de Arabela Carreras",0.331,0.356,0.299,0.242
"P21","El actual gobierno de Alberto Weretilneck",0.608,0.35,0.378,0.021
"P21","No sabe",0.061,0.294,0.323,0.737
"P22","El anterior gobierno de Alberto Fernández",0.87,0.056,0.12,0
"P22","El actual gobierno de Javier Milei",0.13,0.919,0.88,1
"P22","No sabe",0,0.025,0,0
"P23","Empleado sector publico",0.106,0.111,0.186,0.02
"P23","Empleado sector privado",0.24,0.344,0.204,0.089
"P23","Changas o trabajos eventuales",0.242,0.214,0.087,0.343
"P23","Estudiante",0.046,0.062,0.142,0
"P23","Amas de casa",0.053,0.055,0.047,0
"P23","Profesional o independiente",0.18,0.124,0.095,0.379
"P23","Comerciante, emprendedor o empresario",0.05,0.042,0.019,0
"P23","Trabajador informal",0.003,0.006,0.018,0.061
"P23","No tengo trabajo",0.08,0.042,0.202,0.108
"P24","Muy de acuerdo",0.188,0.058,0.151,0.109
"P24","De acuerdo",0.329,0.12,0.208,0.091
"P24","Ni de acuerdo ni en desacuerdo",0.344,0.429,0.288,0.788
"P24","En desacuerdo",0.098,0.148,0.127,0.012
"P24","Muy en desacuerdo",0.022,0.224,0.223,0
"P24","No sabe",0.019,0.021,0.003,0
