"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.003,0.008,0.005,0
"P12","Gran excedente excepcional",0,0,0,0
"P12","Pequeño excedente habitual",0.074,0.027,0.071,0
"P12","Pequeño excedente excepcional",0.032,0.025,0.032,0
"P12","Alcanza gastos familia",0.314,0.439,0.137,0
"P12","No alcanza gastos familia",0.133,0.033,0.176,0
"P12","Solo NBFamiliares",0.29,0.283,0.252,0.265
"P12","No alcanza NBFamiliares",0.154,0.17,0.327,0.735
"P12","No sabe",0,0.015,0,0
"P13","Positiva",0.163,0.181,0.117,0.735
"P13","Neutra",0.23,0.12,0.295,0
"P13","Negativa",0.607,0.699,0.544,0
"P13","No sabe",0,0,0.044,0.265
"P14","Positiva",0.883,0.789,0.178,0
"P14","Neutra",0.09,0.033,0.057,0
"P14","Negativa",0.027,0.178,0.758,0.735
"P14","No sabe",0,0,0.007,0.265
"P15","Positiva",0.295,0.083,0.124,0
"P15","Neutra",0.219,0.233,0.334,1
"P15","Negativa",0.486,0.684,0.496,0
"P15","No sabe",0,0,0.046,0
"P19","Positiva",0.086,0.113,0.174,0.735
"P19","Neutra",0.32,0.174,0.331,0
"P19","Negativa",0.503,0.704,0.483,0
"P19","No sabe",0.091,0.009,0.012,0.265
"P20","Gobierno nacional",0.098,0.052,0.442,0.735
"P20","Gobierno provincial",0.853,0.777,0.396,0
"P20","No sabe",0.049,0.171,0.162,0.265
"P21","El anterior gobierno de Arabela Carreras",0.35,0.434,0.276,0
"P21","El actual gobierno de Alberto Weretilneck",0.42,0.521,0.393,0
"P21","No sabe",0.23,0.045,0.331,0
"P22","El anterior gobierno de Alberto Fernández",0.975,0.911,0.106,0
"P22","El actual gobierno de Javier Milei",0.025,0.089,0.889,1
"P22","No sabe",0,0,0.005,0
"P23","Empleado sector publico",0.143,0.126,0.118,0
"P23","Empleado sector privado",0.331,0.229,0.233,0
"P23","Changas o trabajos eventuales",0.193,0.164,0.197,0.735
"P23","Estudiante",0.044,0.154,0.072,0
"P23","Amas de casa",0.075,0.063,0.039,0
"P23","Profesional o independiente",0.085,0.184,0.165,0
"P23","Comerciante, emprendedor o empresario",0.031,0.06,0.028,0
"P23","Trabajador informal",0.006,0,0.019,0
"P23","No tengo trabajo",0.092,0.02,0.129,0.265
"P24","Muy de acuerdo",0.132,0.065,0.133,0
"P24","De acuerdo",0.264,0.17,0.173,0
"P24","Ni de acuerdo ni en desacuerdo",0.463,0.367,0.366,0.735
"P24","En desacuerdo",0.09,0.086,0.142,0
"P24","Muy en desacuerdo",0.044,0.301,0.169,0
"P24","No sabe",0.007,0.011,0.017,0.265
"P25","Muy de acuerdo",0.281,0.202,0.037,0
"P25","De acuerdo",0.328,0.338,0.055,0
"P25","Ni de acuerdo ni en desacuerdo",0.294,0.34,0.108,0
"P25","En desacuerdo",0.072,0.12,0.478,0
"P25","Muy en desacuerdo",0.025,0,0.317,0.265
"P25","No sabe",0,0,0.005,0.735
"P26","Si",0.681,0.768,0.592,0
"P26","No",0.319,0.232,0.408,1
"P27","Muy de acuerdo",0.303,0.4,0.048,0
"P27","De acuerdo",0.203,0.144,0.105,0
"P27","Ni de acuerdo ni en desacuerdo",0.308,0.356,0.179,0.265
