"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.723,0.359,0.17,0.294
"P07","Al candidato de Juntos por el Cambio",0.12,0.318,0.476,0.196
"P07","Al candidato de los liberales - libertarios",0.036,0.129,0.185,0.083
"P07","Al candidato de la Izquierda",0.041,0.011,0.041,0.078
"P07","A otro candidato",0.04,0.094,0.066,0.13
"P07","No sabe",0.04,0.089,0.062,0.219
"P08","A Julio Zamora por el Frente de Todos",0.501,0.38,0.174,0.329
"P08","A Malena Galmarini por el Frente de Todos",0.306,0.073,0.02,0.02
"P08","A Segundo Cernadas por Cambiemos",0.101,0.219,0.362,0.224
"P08","A Nicolás Massot por Cambiemos",0.018,0.126,0.168,0.001
"P08","Al candidato de los liberales libertarios",0.006,0.094,0.142,0.092
"P08","A Paula Akerfeld por el Frente de Izquierda",0.018,0.014,0.045,0.052
"P08","No sabe",0.05,0.094,0.089,0.282
"P10","A Julio Zamora por el Frente de Todos",0.67,0.449,0.209,0.357
"P10","A Segundo Cernadas por Cambiemos",0.101,0.251,0.412,0.209
"P10","Al candidato de los liberales libertarios",0.041,0.078,0.168,0.096
"P10","A Paula Akerfeld por el Frente de Izquierda",0.073,0.025,0.079,0.056
"P10","No sabe",0.115,0.197,0.132,0.282
"P12","A Malena Galmarini por el Frente de Todos",0.787,0.329,0.058,0.168
"P12","A Segundo Cernadas por Cambiemos",0.125,0.303,0.533,0.318
"P12","Al candidato de los liberales libertarios",0.006,0.12,0.162,0.059
"P12","A Paula Akerfeld por el Frente de Izquierda",0.028,0.024,0.059,0.057
"P12","No sabe",0.054,0.224,0.188,0.398
"P15","Positiva",0.662,0.444,0.181,0.387
"P15","Neutra",0.216,0.407,0.172,0.235
"P15","Negativa",0.117,0.135,0.596,0.218
"P15","No sabe",0.005,0.014,0.051,0.16
"P16","Positiva",0.271,0.296,0.426,0.29
"P16","Neutra",0.199,0.467,0.242,0.151
"P16","Negativa",0.411,0.185,0.282,0.106
"P16","No sabe",0.119,0.052,0.05,0.453
"P17","Positiva",0.168,0.065,0.065,0.052
"P17","Neutra",0.277,0.583,0.289,0.054
"P17","Negativa",0.131,0.025,0.271,0.025
"P17","No sabe",0.424,0.327,0.375,0.869
"P18","Positiva",0.163,0.161,0.209,0.09
"P18","Neutra",0.284,0.505,0.279,0.161
"P18","Negativa",0.322,0.124,0.313,0.028
"P18","No sabe",0.231,0.21,0.199,0.721
"P19","La seguridad",0.342,0.299,0.232,0.218
"P19","El tránsito",0.061,0.059,0.044,0.013
"P19","El arreglo de las calles",0.16,0.145,0.082,0.123
"P19","El estado de las escuelas y la educación",0.015,0.069,0.054,0.004
"P19","El sistema de salud",0.089,0.125,0.105,0.066
"P19","El deporte y la cultura",0.126,0.076,0.097,0.143
"P19","La obra pública",0.076,0.034,0.048,0.046
"P19","La luminaria",0.055,0.09,0.088,0.126
"P19","No sabe",0.076,0.103,0.25,0.261
"P20","La seguridad",0.188,0.152,0.171,0.314
"P20","El tránsito",0.136,0.083,0.093,0.041
"P20","El arreglo de las calles",0.141,0.19,0.154,0.055
"P20","El estado de las escuelas y la educación",0.18,0.195,0.161,0.184
"P20","El sistema de salud",0.171,0.142,0.205,0.093
"P20","El deporte y la cultura",0.053,0.025,0.037,0.013
"P20","La obra pública",0.049,0.078,0.046,0.017
"P20","La luminaria",0.012,0.03,0.037,0.048
"P20","No sabe",0.07,0.105,0.096,0.235
"P21","Agua corriente y cloacas",0.473,0.41,0.511,0.379
"P21","Energía eléctrica",0.125,0.134,0.077,0.096
"P21","Red de gas natural",0.058,0.115,0.096,0.052
"P21","Recolección de residuos",0.157,0.112,0.145,0.146
"P21","Ninguno",0.187,0.229,0.171,0.327
"P22","Los robos",0.27,0.272,0.259,0.351
"P22","El narcotráfico",0.306,0.27,0.32,0.143
"P22","La ausencia de patrulleros y personal policial",0.148,0.115,0.175,0.141
"P22","Otro",0.149,0.198,0.159,0.157
"P22","Ninguno",0.127,0.145,0.087,0.208
"P23","Frente de Todos y el peronismo",0.607,0.281,0.128,0.143
"P23","Cambiemos",0.134,0.274,0.452,0.2
"P23","Liberales Libertarios",0.06,0.19,0.263,0.123
"P23","Izquierda",0.051,0.072,0.032,0.061
"P23","No sabe",0.148,0.183,0.125,0.473
"P25","A Alberto Fernández",0.249,0.141,0.332,0.052
"P25","A Sergio Massa",0.321,0.316,0.16,0.329
"P25","A algún candidato del peronismo",0.027,0.244,0.135,0.599
"P25","A algún candidato del kirchnerismo",0.403,0.299,0.373,0.02
"P26","A Alberto Fernández",0.119,0.078,0.166,0.347
"P26","A Sergio Massa",0.241,0.116,0.018,0
"P26","A algún candidato del peronismo",0.027,0.351,0.303,0.599
"P26","A Cristina Fernández de Kirchner",0.613,0.455,0.513,0.054
"P27","A Horacio Rodriguez Larreta",0.181,0.449,0.235,0.705
"P27","A Mauricio Macri",0.235,0.224,0.383,0.161
"P27","A Patricia Bullrich",0.214,0.08,0.27,0.046
"P27","A Facundo Manes",0.23,0.122,0.105,0.038
"P27","A Gerardo Morales",0.14,0.125,0.007,0.05
"P28","Seguro lo votaria",0.113,0.244,0.17,0.177
"P28","Quizás lo votaría",0.321,0.331,0.374,0.162
"P28","Nunca lo votaría",0.566,0.425,0.456,0.661
"P29","Positiva",0.482,0.16,0.047,0.129
"P29","Neutra",0.198,0.283,0.13,0.24
"P29","Negativa",0.317,0.544,0.806,0.553
"P29","No sabe",0.003,0.013,0.017,0.078
"P30","Positiva",0.13,0.197,0.428,0.171
"P30","Neutra",0.122,0.22,0.211,0.205
"P30","Negativa",0.739,0.546,0.36,0.585
"P30","No sabe",0.009,0.037,0.001,0.039
"P31","Positiva",0.543,0.23,0.15,0.133
"P31","Neutra",0.112,0.178,0.054,0.087
"P31","Negativa",0.338,0.59,0.796,0.706
"P31","No sabe",0.007,0.002,0,0.074
"P32","Positiva",0.288,0.394,0.467,0.246
"P32","Neutra",0.143,0.311,0.205,0.315
"P32","Negativa",0.55,0.284,0.312,0.399
"P32","No sabe",0.019,0.011,0.016,0.04
"P33","Positiva",0.585,0.292,0.111,0.28
"P33","Neutra",0.214,0.347,0.069,0.345
"P33","Negativa",0.162,0.358,0.809,0.325
"P33","No sabe",0.039,0.003,0.011,0.05
"P34","Positiva",0.183,0.303,0.581,0.252
"P34","Neutra",0.105,0.2,0.119,0.223
"P34","Negativa",0.654,0.48,0.285,0.476
"P34","No sabe",0.058,0.017,0.015,0.049
"P35","Positiva",0.098,0.279,0.396,0.157
"P35","Neutra",0.156,0.297,0.249,0.269
"P35","Negativa",0.663,0.379,0.331,0.412
"P35","No sabe",0.083,0.045,0.024,0.162
