"var","categoria","Si","No"
"P04","Tengo trabajo estable",0.485,0.405
"P04","Realizo changas o trabajos de vez en cuando",0.152,0.202
"P04","No tengo trabajo",0.152,0.156
"P04","Soy jubilado o pensionado",0.211,0.237
"P05","1",0.314,0.26
"P05","2",0.075,0.075
"P05","3",0.064,0.052
"P05","4",0.086,0.082
"P05","5",0.186,0.233
"P05","6",0.047,0.056
"P05","7",0.067,0.063
"P05","8",0.049,0.037
"P05","9",0.112,0.142
"P06","1",0.213,0.237
"P06","2",0.042,0.053
"P06","3",0.039,0.045
"P06","4",0.057,0.037
"P06","5",0.197,0.207
"P06","6",0.044,0.047
"P06","7",0.092,0.061
"P06","8",0.073,0.074
"P06","9",0.243,0.239
"P07","1",0.34,0.362
"P07","2",0.036,0.034
"P07","3",0.045,0.019
"P07","4",0.02,0.026
"P07","5",0.144,0.103
"P07","6",0.023,0.05
"P07","7",0.05,0.043
"P07","8",0.034,0.035
"P07","9",0.308,0.328
"P09","Del Frente de Todos y el peronismo",0.325,0.299
"P09","De juntos por el cambio",0.352,0.348
"P09","De los Liberales libertarios",0.199,0.191
"P09","De la Izquierda",0.029,0.026
"P09","No sabe",0.095,0.136
"P10","A Alberto Fernández",0.181,0.134
"P10","A Sergio Massa",0.205,0.271
"P10","A algún candidato del peronismo",0.164,0.122
"P10","A algún candidato del kirchnerismo",0.45,0.473
"P11","A Alberto Fernández",0.115,0.065
"P11","A Sergio Massa",0.147,0.208
"P11","A algún candidato del peronismo",0.134,0.099
"P11","A Cristina Fernández de Kirchner",0.604,0.628
"P12","A Horacio Rodriguez Larreta",0.215,0.192
"P12","A Mauricio Macri",0.358,0.297
"P12","A Patricia Bullrich",0.338,0.406
"P12","A Facundo Manes",0.049,0.043
"P12","A Gerardo Morales",0.04,0.062
"P13","Seguro lo votaria",0.142,0.086
"P13","Quizás lo votaría",0.315,0.328
"P13","Nunca lo votaría",0.543,0.586
"P14","Lo votaría",0.23,0.235
"P14","Puede que lo vote",0.222,0.216
"P14","Nunca lo votaría",0.477,0.46
"P14","No sabe",0.071,0.089
"P15","Lo votaría",0.146,0.162
"P15","Puede que lo vote",0.178,0.154
"P15","Nunca lo votaría",0.621,0.604
"P15","No sabe",0.055,0.08
"P16","Lo votaría",0.09,0.08
"P16","Puede que lo vote",0.185,0.178
"P16","Nunca lo votaría",0.67,0.682
"P16","No sabe",0.055,0.06
"P17","La votaría",0.283,0.253
"P17","Puede que la vote",0.046,0.065
"P17","Nunca la votaría",0.655,0.657
"P17","No sabe",0.016,0.025
"P18","Lo votaría",0.156,0.143
"P18","Puede que lo vote",0.255,0.293
"P18","Nunca lo votaría",0.545,0.506
"P18","No sabe",0.044,0.058
"P19","Lo votaría",0.082,0.071
"P19","Puede que lo vote",0.255,0.256
"P19","Nunca lo votaría",0.572,0.54
"P19","No sabe",0.091,0.133
"P20","La votaría",0.299,0.271
"P20","Puede que la vote",0.229,0.225
"P20","Nunca la votaría",0.441,0.44
"P20","No sabe",0.031,0.064
"P21","Lo votaría",0.216,0.203
"P21","Puede que lo vote",0.206,0.16
"P21","Nunca lo votaría",0.54,0.569
"P21","No sabe",0.038,0.068
"P22","La votaría",0.133,0.14
"P22","Puede que la vote",0.229,0.229
"P22","Nunca la votaría",0.58,0.518
"P22","No sabe",0.058,0.113
"P23","Mauricio Macri por Juntos por el Cambio",0.141,0.098
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.073,0.057
"P23","Patricia Bullrich por Juntos por el Cambio",0.186,0.233
"P23","María Eugenia Vidal por Juntos por el Cambio",0.027,0.037
"P23","Facundo Manes por Juntos por el Cambio",0.043,0.031
"P23","Alberto Fernández por el Frente de Todos",0.115,0.097
"P23","Sergio Massa por el Frente de Todos",0.149,0.168
"P23","Javier Milei por los liberales libertarios",0.165,0.14
"P23","Al candidato del Frente de Izquierda",0.028,0.041
"P23","No sabe",0.073,0.098
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.134,0.121
"P24","Mauricio Macri por Juntos por el Cambio",0.206,0.24
"P24","Alberto Fernández por el Frente de Todos",0.131,0.082
"P24","Sergio Massa por el Frente de Todos",0.17,0.182
"P24","Javier Milei por los liberales libertarios",0.22,0.174
"P24","Al candidato del Frente de Izquierda",0.04,0.054
"P24","No sabe",0.099,0.147
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.118,0.118
"P25","Patricia Bullrich por Juntos por el Cambio",0.268,0.302
"P25","Alberto Fernández por el Frente de Todos",0.106,0.088
"P25","Sergio Massa por el Frente de Todos",0.184,0.184
"P25","Javier Milei por los liberales libertarios",0.214,0.152
"P25","Al candidato del Frente de Izquierda",0.025,0.044
"P25","No sabe",0.085,0.112
"P26","Sergio Massa por el Frente de Todos",0.248,0.265
"P26","Mauricio Macri por Juntos por el Cambio",0.321,0.336
"P26","Javier Milei por los liberales libertarios",0.24,0.207
"P26","Al candidato del Frente de Izquierda",0.039,0.042
"P26","No sabe",0.152,0.15
"P27","Alberto Fernández por el Frente de Todos",0.244,0.239
"P27","Mauricio Macri por Juntos por el Cambio",0.329,0.345
"P27","Javier Milei por los liberales libertarios",0.239,0.203
"P27","Al candidato del Frente de Izquierda",0.042,0.051
"P27","No sabe",0.146,0.162
"P28","Alberto Fernández por el Frente de Todos",0.258,0.215
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.298,0.328
"P28","Javier Milei por los liberales libertarios",0.267,0.222
"P28","Al candidato del Frente de Izquierda",0.038,0.05
"P28","No sabe",0.139,0.185
"P29","Sergio Massa por el Frente de Todos",0.273,0.246
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.294,0.322
"P29","Javier Milei por los liberales libertarios",0.266,0.218
"P29","Al candidato del Frente de Izquierda",0.029,0.051
"P29","No sabe",0.138,0.163
"P30","Sergio Massa por el Frente de Todos",0.254,0.268
"P30","Patricia Bullrich por Juntos por el Cambio",0.368,0.361
"P30","Javier Milei por los liberales libertarios",0.214,0.184
"P30","Al candidato del Frente de Izquierda",0.032,0.042
"P30","No sabe",0.132,0.145
"P32","Alberto Fernández por el Frente de Todos",0.275,0.251
"P32","Patricia Bullrich por Juntos por el Cambio",0.342,0.361
"P32","Javier Milei por los liberales libertarios",0.212,0.189
"P32","Al candidato del Frente de Izquierda",0.046,0.05
"P32","No sabe",0.125,0.149
"P34","Sergio Massa por el Frente de Todos",0.311,0.309
"P34","Mauricio Macri por Juntos por el Cambio",0.488,0.46
"P34","No sabe",0.201,0.231
"P35","Sergio Massa",0.32,0.313
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.445,0.441
"P35","No sabe",0.235,0.246
"P36","Alberto Fernández por el Frente de Todos",0.305,0.284
"P36","Mauricio Macri por Juntos por el Cambio",0.508,0.479
"P36","No sabe",0.187,0.237
"P37","Alberto Fernández",0.309,0.284
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.46,0.458
"P37","No sabe",0.231,0.258
"P38","Sergio Massa por el Frente de Todos",0.32,0.315
"P38","Patricia Bullrich por Juntos por el Cambio",0.506,0.502
"P38","No sabe",0.174,0.183
"P39","Alberto Fernández por el Frente de Todos",0.314,0.294
"P39","Patricia Bullrich por Juntos por el Cambio",0.538,0.509
"P39","No sabe",0.148,0.197
