"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Siempre",0.248,0.304,0.301,0.292
"P05","Casi siempre",0.096,0.309,0.394,0.373
"P05","Casi nunca",0.353,0.31,0.25,0.177
"P05","Nunca, pero esta es una excepción",0.303,0.077,0.055,0.158
"P07","Cambia Bariloche",0.251,0.266,0.16,0.137
"P07","Juntos Somos Río Negro",0.106,0.201,0.248,0.317
"P07","Unidos Bariloche",0.023,0.019,0.035,0
"P07","Podemos Bariloche",0.099,0,0.057,0
"P07","Vamos con Todos",0.182,0.213,0.017,0
"P07","Nos Une Río Negro",0.009,0,0.041,0.081
"P07","No sabe",0.33,0.301,0.442,0.465
"P08","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.398,0.061,0.204,0.153
"P08","Agustín Domingo por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.053,0.355,0.152,0.045
"P08","Arabella Carreras por Unidos Bariloche",0.058,0.09,0.183,0.097
"P08","Pablo Chamátropulos por Podemos Bariloche",0.16,0,0.07,0.049
"P08","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.232,0.258,0.098,0.127
"P08","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0,0.139,0.039,0.05
"P08","No sabe",0.099,0.097,0.254,0.479
"P09","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.257,0.194,0.209,0.195
"P09","Agustín Domingo por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.221,0.143,0.182,0.124
"P09","Arabella Carreras por Unidos Bariloche",0.005,0.037,0.195,0.102
"P09","Pablo Chamátropulos por Podemos Bariloche",0,0.108,0.065,0.024
"P09","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.258,0.266,0.042,0.118
"P09","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.16,0.138,0.048,0.109
"P09","No sabe",0.099,0.114,0.259,0.328
"P10","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.475,0.061,0.158,0.108
"P10","Juan Pablo Muena por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.106,0.219,0.112,0.059
"P10","Arabella Carreras por Unidos Bariloche",0.115,0.102,0.244,0.118
"P10","Pablo Chamátropulos por Podemos Bariloche",0,0,0.074,0.154
"P10","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.246,0.366,0.039,0.185
"P10","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.026,0.164,0.093,0.053
"P10","No sabe",0.032,0.088,0.28,0.323
"P11","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.261,0.061,0.222,0.229
