"var","categoria","Si","No"
"P12","Gran excedente habitual",0.04,0
"P12","Gran excedente excepcional",0.002,0
"P12","Pequeño excedente habitual",0.03,0.005
"P12","Pequeño excedente excepcional",0.063,0.044
"P12","Alcanza gastos familia",0.155,0.073
"P12","No alcanza gastos familia",0.076,0.127
"P12","Solo NBFamiliares",0.316,0.256
"P12","No alcanza NBFamiliares",0.314,0.495
"P12","No sabe",0.004,0
"P13","Muy buena",0.11,0.181
"P13","Buena",0.128,0.227
"P13","Ni buena ni mala",0.227,0.348
"P13","Mala",0.307,0.16
"P13","Muy mala",0.222,0.056
"P13","No sabe",0.006,0.028
"P14","Muy buena",0.313,0.15
"P14","Buena",0.165,0.121
"P14","Ni buena ni mala",0.131,0.25
"P14","Mala",0.122,0.283
"P14","Muy mala",0.269,0.191
"P14","No sabe",0,0.005
"P16","Muy buena",0.23,0.184
"P16","Buena",0.183,0.147
"P16","Ni buena ni mala",0.202,0.291
"P16","Mala",0.221,0.219
"P16","Muy mala",0.148,0.151
"P16","No sabe",0.016,0.008
"P19","Muy buena",0.119,0.131
"P19","Buena",0.131,0.293
"P19","Ni buena ni mala",0.273,0.331
"P19","Mala",0.299,0.086
"P19","Muy mala",0.174,0.133
"P19","No sabe",0.004,0.026
"P20","Gobierno nacional",0.283,0.309
"P20","Gobierno provincial",0.568,0.484
"P20","No sabe",0.149,0.207
"P21","El anterior gobierno de Arabela Carreras",0.246,0.431
"P21","El actual gobierno de Alberto Weretilneck",0.693,0.354
"P21","No sabe",0.061,0.215
"P22","El anterior gobierno de Alberto Fernández",0.357,0.204
"P22","El actual gobierno de Javier Milei",0.635,0.731
"P22","No sabe",0.008,0.065
"P23","Empleado sector publico",0.311,0.166
"P23","Empleado sector privado",0.225,0.204
"P23","Changas o trabajos eventuales",0.191,0.292
"P23","Estudiante",0.024,0.028
"P23","Amas de casa",0.028,0.188
"P23","Profesional o independiente",0.107,0.03
"P23","Comerciante, emprendedor o empresario",0.065,0.01
"P23","Trabajador informal",0.008,0.01
"P23","No tengo trabajo",0.041,0.072
"P24","Muy de acuerdo",0.278,0.143
"P24","De acuerdo",0.19,0.11
"P24","Ni de acuerdo ni en desacuerdo",0.237,0.509
"P24","En desacuerdo",0.141,0.154
"P24","Muy en desacuerdo",0.108,0.07
"P24","No sabe",0.046,0.014
"P25","Muy de acuerdo",0.205,0.053
"P25","De acuerdo",0.128,0.083
"P25","Ni de acuerdo ni en desacuerdo",0.161,0.195
"P25","En desacuerdo",0.357,0.45
"P25","Muy en desacuerdo",0.147,0.175
"P25","No sabe",0.002,0.044
"P26","Si",0.843,0.356
"P26","No",0.157,0.644
"P27","Muy de acuerdo",0.298,0.142
"P27","De acuerdo",0.149,0.246
"P27","Ni de acuerdo ni en desacuerdo",0.179,0.303
"P27","En desacuerdo",0.241,0.188
"P27","Muy en desacuerdo",0.129,0.115
"P27","No sabe",0.004,0.006
"P29","Muy de acuerdo",0.372,0.153
"P29","De acuerdo",0.158,0.131
"P29","Ni de acuerdo ni en desacuerdo",0.154,0.29
"P29","En desacuerdo",0.217,0.198
"P29","Muy en desacuerdo",0.089,0.217
"P29","No sabe",0.01,0.011
"P30","No estaba enterado",0.232,0.363
"P30","De acuerdo",0.393,0.288
"P30","En desacuerdo",0.281,0.302
"P30","No sabe",0.094,0.047
"P31","No tengo cable ni internet",0.246,0.294
"P31","Si tuve",0.561,0.538
"P31","No tuve",0.193,0.168
"P32","Reclamando directamente a la empresa",0.418,0.257
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.276,0.441
"P32","Nunca se pudo resolver",0.306,0.302
"P33","1-Excelente",0.188,0.157
"P33","2",0.104,0.135
"P33","3",0.026,0.039
"P33","4",0.058,0.031
"P33","5",0.161,0.194
"P33","6",0.036,0.087
"P33","7",0.046,0.037
"P33","8",0.055,0.072
"P33","9-Pésimo",0.287,0.175
"P33","No sabe",0.039,0.073
"P34","1-Excelente",0.187,0.095
"P34","2",0.098,0.083
"P34","3",0.048,0.153
"P34","4",0.062,0.115
"P34","5",0.12,0.078
"P34","6",0.037,0.018
"P34","7",0.032,0.07
"P34","8",0.064,0.049
"P34","9-Pésimo",0.311,0.264
"P34","No sabe",0.041,0.075
"P35","1-Excelente",0.195,0.187
"P35","2",0.068,0.085
"P35","3",0.05,0.096
"P35","4",0.061,0.039
"P35","5",0.173,0.08
"P35","6",0.051,0.026
"P35","7",0.068,0.044
"P35","8",0.033,0.13
"P35","9-Pésimo",0.271,0.238
"P35","No sabe",0.03,0.075
"P36","1-Excelente",0.159,0.061
"P36","2",0.062,0.119
"P36","3",0.078,0.137
"P36","4",0.058,0.057
"P36","5",0.174,0.113
"P36","6",0.045,0.019
"P36","7",0.042,0.175
"P36","8",0.085,0.044
"P36","9-Pésimo",0.252,0.195
"P36","No sabe",0.045,0.08
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.42,0.416
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.151,0.24
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.182,0.118
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.241,0.092
"P37","No sabe",0.006,0.134
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.348,0.38
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.152,0.235
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.251,0.184
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.226,0.15
"P38","No sabe",0.023,0.051
"P39","Oponerse totalmente",0.347,0.461
"P39","Oponerse parcialmente",0.1,0.055
"P39","Apoyar parcialmente",0.27,0.333
"P39","Apoyar totalmente",0.257,0.087
"P39","No sabe",0.026,0.064
"P40","Inseguridad y narcotráfico",0.274,0.186
"P40","Altos impuestos y tarifas",0.199,0.188
"P40","Educación y estado de las escuelas",0.211,0.239
"P40","Inflación",0.175,0.258
"P40","Estado de la salud",0.084,0.049
"P40","Corrupción",0.025,0.003
"P40","Pobreza",0.008,0.053
"P40","Medio ambiente, incendios y contaminación",0.003,0
"P40","Falta de trabajo",0.021,0
"P40","No sabe",0,0.024
"P44","Muy buena",0.044,0.029
"P44","Buena",0.08,0.087
"P44","Ni buena ni mala",0.257,0.36
"P44","Mala",0.412,0.378
"P44","Muy mala",0.197,0.14
"P44","No sabe",0.01,0.006
"P45","Peor",0.585,0.455
"P45","Igual",0.242,0.155
"P45","Mejor",0.063,0.176
"P45","No sabe",0.11,0.214
"P46","Peor",0.576,0.489
"P46","Igual",0.231,0.27
"P46","Mejor",0.11,0.104
"P46","No sabe",0.083,0.137
"P47","Javier Milei",0.473,0.269
"P47","Los gobernadores",0.43,0.596
"P47","No sabe",0.097,0.135
"P48","Muy buena",0.093,0.154
"P48","Buena",0.157,0.259
"P48","Ni buena ni mala",0.21,0.271
"P48","Mala",0.333,0.161
"P48","Muy mala",0.2,0.155
"P48","No sabe",0.007,0
"P50","Muy buena",0.17,0.145
"P50","Buena",0.219,0.165
"P50","Ni buena ni mala",0.148,0.204
"P50","Mala",0.285,0.326
"P50","Muy mala",0.166,0.16
"P50","No sabe",0.012,0
"P51","Muy buena",0.12,0.085
"P51","Buena",0.155,0.153
"P51","Ni buena ni mala",0.333,0.388
"P51","Mala",0.174,0.202
"P51","Muy mala",0.166,0.144
"P51","No sabe",0.052,0.028
"P54","Muy buena",0.186,0.242
"P54","Buena",0.073,0.104
"P54","Ni buena ni mala",0.113,0.067
"P54","Mala",0.208,0.322
"P54","Muy mala",0.402,0.25
"P54","No sabe",0.018,0.015
"P55","Muy buena",0.096,0.169
"P55","Buena",0.152,0.087
"P55","Ni buena ni mala",0.161,0.123
"P55","Mala",0.213,0.197
"P55","Muy mala",0.368,0.424
"P55","No sabe",0.01,0
"P56","Muy buena",0.095,0.132
"P56","Buena",0.15,0.073
"P56","Ni buena ni mala",0.151,0.227
"P56","Mala",0.168,0.122
"P56","Muy mala",0.429,0.446
"P56","No sabe",0.007,0
"P57","Muy buena",0.218,0.284
"P57","Buena",0.148,0.2
"P57","Ni buena ni mala",0.053,0.102
"P57","Mala",0.169,0.144
"P57","Muy mala",0.402,0.259
"P57","No sabe",0.01,0.011
"P58","Muy buena",0.371,0.271
"P58","Buena",0.116,0.149
"P58","Ni buena ni mala",0.052,0.088
"P58","Mala",0.101,0.148
"P58","Muy mala",0.352,0.333
"P58","No sabe",0.008,0.011
"P59","Muy buena",0.241,0.256
"P59","Buena",0.239,0.151
"P59","Ni buena ni mala",0.023,0.088
"P59","Mala",0.121,0.086
"P59","Muy mala",0.37,0.408
"P59","No sabe",0.006,0.011
"P60","Muy buena",0.377,0.274
"P60","Buena",0.098,0.176
"P60","Ni buena ni mala",0.089,0.1
"P60","Mala",0.102,0.114
"P60","Muy mala",0.323,0.298
"P60","No sabe",0.011,0.038
"P61","Muy buena",0.061,0.054
"P61","Buena",0.125,0.139
"P61","Ni buena ni mala",0.412,0.37
"P61","Mala",0.185,0.053
"P61","Muy mala",0.166,0.335
"P61","No sabe",0.051,0.049
