"var","categoria","Si","No"
"P04","Gran excedente habitual",0.269,0.132
"P04","Gran excedente excepcional",0.161,0.206
"P04","Pequeño excedente habitual",0.137,0.116
"P04","Pequeño excedente excepcional",0.166,0.194
"P04","Alcanza gastos familia",0.054,0.124
"P04","No alcanza gastos familia",0.082,0.109
"P04","Solo NBFamiliares",0.025,0.056
"P04","No alcanza NBFamiliares",0.051,0.038
"P04","No sabe",0.055,0.025
"P06","Menos de 5 años ",0.262,0.227
"P06","Entre 6 y 10 años",0.281,0.198
"P06","Entre 11 y 20 años",0.238,0.236
"P06","Mas de 20 años",0.219,0.339
"P07","Medico clínico",0.478,0.471
"P07","Pediatra",0.193,0.151
"P07","Cardiólogo",0.127,0.188
"P07","Neumólogos",0.153,0.126
"P07","Otra especialidad",0.049,0.064
"P08","En una institución pública",0.395,0.369
"P08","En una institución privada",0.251,0.276
"P08","Ambas",0.221,0.227
"P08","Solo consultorio",0.069,0.068
"P08","Institución publica o privada y consultorio",0.064,0.06
"P10","1 dosis",0.254,0.112
"P10","2 dosis.",0.141,0.1
"P10","3 dosis o más",0.605,0.788
"P11","Si",0.511,0.564
"P11","No",0.489,0.436
"P12","Para protegerse de la enfermedad",0.481,0.585
"P12","Porque soy personal de riesgo",0.356,0.273
"P12","Porque colegas se vacunaron",0.043,0.028
"P12","Me lo recomendó la institución donde trabajo",0.076,0.085
"P12","No sabe",0.044,0.029
"P15","Si, a todos sus pacientes",0.478,0.386
"P15","Depende el caso del paciente",0.34,0.457
"P15","No la recomiendo",0.182,0.157
"P16","Dos dosis",0.33,0.102
"P16","Tres dosis",0.151,0.156
"P16","Cuatros o mas dosis",0.519,0.742
"P17","Porque ya no hay casos de COVID",0.125,0.155
"P17","Porque ha disminuido de forma significativa el contagio",0.225,0.237
"P17","Por los efectos secundarios",0.591,0.382
"P17","No sabe",0.059,0.226
"P18","Si",0.468,0.455
"P18","No",0.388,0.394
"P18","No sabe",0.144,0.151
"P19","Si",0.46,0.422
"P19","No",0.48,0.517
"P19","No sabe",0.06,0.061
"P20","Si",0.635,0.644
"P20","No",0.294,0.316
"P20","No sabe",0.071,0.04
"P21","Si",0.458,0.466
"P21","No",0.466,0.455
"P21","No sabe",0.076,0.079
"P22","Sinopharm",0.211,0.103
"P22","Sputnik",0.356,0.323
"P22","Aztra-Zeneca",0.08,0.096
"P22","Moderna",0.067,0.113
"P22","Pfizer",0.138,0.224
"P22","No sabe",0.148,0.141
"P23","Si",0.574,0.62
"P23","No",0.38,0.233
"P23","A veces",0.046,0.147
"P24","Si",0.524,0.603
"P24","No",0.406,0.305
"P24","No sabe",0.07,0.092
"P25","Si",0.542,0.713
"P25","No",0.393,0.255
"P25","No sabe",0.065,0.032
"P26","Si",0.484,0.498
"P26","No",0.451,0.466
"P26","No sabe",0.065,0.036
"P27","Si",0.518,0.57
"P27","No",0.421,0.386
"P27","No sabe",0.061,0.044
"P28","Si",0.477,0.447
"P28","No",0.385,0.449
"P28","No sabe",0.138,0.104
"P29","Si",0.662,0.777
"P29","No",0.307,0.199
"P29","No sabe",0.031,0.024
"P30","No tengo información suficiente",0.412,0.262
"P30","No tengo tiempo en la consulta",0.123,0.523
"P30","No es un tema importante en la consulta médica",0.282,0.105
"P30","El COVID no es una enfermedad prevalente o importante actualmente en Argentina",0.049,0.008
"P30","No sabe",0.134,0.102
"P31","Nunca",0.376,0.181
"P31","Pocas veces",0.401,0.539
"P31","Muchas veces",0.158,0.252
"P31","Siempre",0.038,0.017
"P31","No sabe",0.027,0.011
"P32","adultos mayores sanos",0.484,0.503
"P32","Adultos jóvenes sanos",0.21,0.257
"P32","Madres de niños pequeños",0.166,0.159
"P32","No sabe",0.14,0.081
