"var","categoria","Si","No"
"P04","Gran excedente habitual",0.173,0.189
"P04","Gran excedente excepcional",0.186,0.178
"P04","Pequeño excedente habitual",0.126,0.132
"P04","Pequeño excedente excepcional",0.172,0.159
"P04","Alcanza gastos familia",0.103,0.086
"P04","No alcanza gastos familia",0.1,0.094
"P04","Solo NBFamiliares",0.055,0.044
"P04","No alcanza NBFamiliares",0.043,0.061
"P04","No sabe",0.042,0.057
"P06","Menos de 5 años ",0.239,0.22
"P06","Entre 6 y 10 años",0.228,0.238
"P06","Entre 11 y 20 años",0.236,0.242
"P06","Mas de 20 años",0.297,0.3
"P07","Medico clínico",0.501,0.427
"P07","Pediatra",0.162,0.171
"P07","Cardiólogo",0.153,0.174
"P07","Neumólogos",0.145,0.176
"P07","Otra especialidad",0.039,0.052
"P08","En una institución pública",0.399,0.345
"P08","En una institución privada",0.24,0.309
"P08","Ambas",0.234,0.203
"P08","Solo consultorio",0.08,0.091
"P08","Institución publica o privada y consultorio",0.047,0.052
"P10","1 dosis",0.143,0.115
"P10","2 dosis.",0.047,0.155
"P10","3 dosis o más",0.81,0.73
"P12","Para protegerse de la enfermedad",0.568,0.408
"P12","Porque soy personal de riesgo",0.336,0.451
"P12","Porque colegas se vacunaron",0.022,0.032
"P12","Me lo recomendó la institución donde trabajo",0.05,0.07
"P12","No sabe",0.024,0.039
"P13","Si",0.381,0.36
"P13","No",0.619,0.64
"P14","Si",0.59,0.641
"P14","No",0.41,0.359
"P15","Si, a todos sus pacientes",0.597,0.322
"P15","Depende el caso del paciente",0.347,0.468
"P15","No la recomiendo",0.056,0.21
"P16","Dos dosis",0.168,0.169
"P16","Tres dosis",0.116,0.159
"P16","Cuatros o mas dosis",0.716,0.672
"P17","Porque ya no hay casos de COVID",0.107,0.06
"P17","Porque ha disminuido de forma significativa el contagio",0.255,0.284
"P17","Por los efectos secundarios",0.336,0.455
"P17","No sabe",0.302,0.201
"P18","Si",0.441,0.361
"P18","No",0.458,0.462
"P18","No sabe",0.101,0.177
"P19","Si",0.604,0.357
"P19","No",0.336,0.566
"P19","No sabe",0.06,0.077
"P20","Si",0.715,0.553
"P20","No",0.233,0.378
"P20","No sabe",0.052,0.069
"P21","Si",0.611,0.352
"P21","No",0.303,0.535
"P21","No sabe",0.086,0.113
"P22","Sinopharm",0.152,0.078
"P22","Sputnik",0.36,0.326
"P22","Aztra-Zeneca",0.085,0.101
"P22","Moderna",0.105,0.072
"P22","Pfizer",0.202,0.214
"P22","No sabe",0.096,0.209
"P23","Si",0.734,0.524
"P23","No",0.197,0.396
"P23","A veces",0.069,0.08
"P24","Si",0.723,0.539
"P24","No",0.207,0.411
"P24","No sabe",0.07,0.05
"P25","Si",0.721,0.534
"P25","No",0.195,0.402
"P25","No sabe",0.084,0.064
"P26","Si",0.608,0.418
"P26","No",0.35,0.544
"P26","No sabe",0.042,0.038
"P27","Si",0.64,0.472
"P27","No",0.327,0.47
"P27","No sabe",0.033,0.058
"P28","Si",0.473,0.396
"P28","No",0.417,0.448
"P28","No sabe",0.11,0.156
"P29","Si",0.789,0.617
"P29","No",0.174,0.335
"P29","No sabe",0.037,0.048
"P30","No tengo información suficiente",0.321,0.291
"P30","No tengo tiempo en la consulta",0.241,0.304
"P30","No es un tema importante en la consulta médica",0.183,0.214
"P30","El COVID no es una enfermedad prevalente o importante actualmente en Argentina",0.03,0.086
"P30","No sabe",0.225,0.105
"P31","Nunca",0.208,0.261
"P31","Pocas veces",0.465,0.474
"P31","Muchas veces",0.283,0.199
"P31","Siempre",0.023,0.045
"P31","No sabe",0.021,0.021
"P32","adultos mayores sanos",0.491,0.429
"P32","Adultos jóvenes sanos",0.232,0.246
"P32","Madres de niños pequeños",0.178,0.16
"P32","No sabe",0.099,0.165
