"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Positiva",0.374,0.309,0.228,0.15
"P06","Neutra",0.145,0.263,0.127,0.253
"P06","Negativa",0.481,0.415,0.645,0.519
"P06","No sabe",0,0.013,0,0.078
"P07","Positiva",0.393,0.216,0.193,0.173
"P07","Neutra",0.313,0.555,0.264,0.268
"P07","Negativa",0.269,0.172,0.516,0.219
"P07","No sabe",0.025,0.057,0.027,0.34
"P08","Positiva",0.368,0.244,0.172,0.141
"P08","Neutra",0.218,0.416,0.099,0.252
"P08","Negativa",0.402,0.328,0.704,0.409
"P08","No sabe",0.012,0.012,0.025,0.198
"P09","Positiva",0.314,0.153,0.12,0.136
"P09","Neutra",0.267,0.567,0.224,0.29
"P09","Negativa",0.36,0.208,0.638,0.168
"P09","No sabe",0.059,0.072,0.018,0.406
"P10","Positiva",0.497,0.185,0.166,0.162
"P10","Neutra",0.185,0.337,0.075,0.202
"P10","Negativa",0.315,0.453,0.731,0.472
"P10","No sabe",0.003,0.025,0.028,0.164
"P11","Positiva",0.525,0.13,0.096,0.121
"P11","Neutra",0.275,0.696,0.205,0.078
"P11","Negativa",0.129,0.111,0.645,0.093
"P11","No sabe",0.071,0.063,0.054,0.708
"P13","Positiva",0.365,0.022,0.055,0.002
"P13","Neutra",0.33,0.801,0.152,0.054
"P13","Negativa",0.079,0.032,0.699,0.015
"P13","No sabe",0.226,0.145,0.094,0.929
"P14","La seguridad",0.198,0.054,0.014,0.041
"P14","El tránsito",0.071,0.029,0.002,0.025
"P14","El arreglo de las calles",0.151,0.235,0.103,0.158
"P14","El estado de las escuelas y la educación",0.048,0.047,0.078,0.026
"P14","El sistema de salud",0.049,0.083,0.079,0.05
"P14","El deporte y la cultura",0.205,0.17,0.13,0.176
"P14","La obra pública",0.046,0.034,0.043,0.027
"P14","La luminaria",0.017,0.05,0.031,0.097
"P14","No sabe",0.215,0.298,0.52,0.4
"P15","La seguridad",0.549,0.537,0.454,0.42
"P15","El tránsito",0.031,0.037,0.019,0.025
"P15","El arreglo de las calles",0.264,0.157,0.071,0.192
"P15","El estado de las escuelas y la educación",0.034,0.04,0.087,0.085
"P15","El sistema de salud",0.038,0.108,0.086,0.082
"P15","El deporte y la cultura",0.018,0.013,0.031,0.05
"P15","La obra pública",0.026,0.02,0.005,0.034
"P15","La luminaria",0.013,0.017,0.014,0.023
"P15","No sabe",0.027,0.071,0.233,0.089
"P16","Agua corriente y cloacas",0.607,0.514,0.356,0.466
