"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Del Frente de Todos y el peronismo",0.209,0.249,0.238,0.119
"P05","De Juntos por el cambio",0.293,0.236,0.191,0.101
"P05","De los Liberales libertarios",0.196,0.115,0.199,0.174
"P05","De la Izquierda",0.069,0.03,0.085,0.023
"P05","No sabe",0.233,0.37,0.287,0.583
"P06","A Alberto Fernández",0.498,0.288,0.265,0.42
"P06","A Sergio Massa",0.113,0.189,0.112,0.067
"P06","A algún candidato del peronismo",0.204,0.218,0.19,0.158
"P06","A algún candidato del kirchnerismo",0.185,0.305,0.433,0.355
"P07","A Alberto Fernández",0.478,0.291,0.195,0.349
"P07","A Sergio Massa",0.099,0.097,0.111,0.055
"P07","A algún candidato del peronismo",0.095,0.086,0.097,0.06
"P07","A Cristina Fernández de Kirchner",0.328,0.526,0.597,0.536
"P08","A Horacio Rodriguez Larreta",0.288,0.217,0.301,0.198
"P08","A Mauricio Macri",0.384,0.519,0.311,0.514
"P08","A Patricia Bullrich",0.257,0.209,0.273,0.237
"P08","A Facundo Manes",0.008,0.042,0,0
"P08","A Gerardo Morales",0.063,0.013,0.115,0.051
"P09","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora por el Movimiento Nacional Neuquino",0.137,0.26,0.35,0.226
"P09","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora por el Comunidad y el Frente Neuquinizate",0.688,0.266,0.035,0.083
"P09","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora por el Frente de Todos Neuquino",0.081,0.155,0.151,0.147
"P09","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador por Juntos por el Cambio Neuquén",0.049,0.133,0.099,0.038
"P09","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora por Cumplir",0.036,0.079,0.201,0.112
"P09","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador por el Frente de Izquierda Unidad",0.001,0.007,0.055,0.023
"P09","No sabe",0.008,0.1,0.109,0.371
"P10","A Marcos Koopmann por el Movimiento Popular Neuquino con el apoyo de Jorge Sapag",0.121,0.359,0.381,0.188
"P10","A “Rolo” Figueroa por Comunidad y el Frente Neuquinizate con el apoyo del PRO, parte de la UCR, el Frente Grande y sectores del PJ",0.69,0.195,0.06,0.117
"P10","A Ramón Rioseco por el Frente de Todos Neuquino con el apoyo del PJ, Cristina Fernández de Kirchner y Libres del Sur",0.047,0.129,0.137,0.16
"P10","A Pablo Cervi por Juntos por el Cambio Neuquén con el apoyo de Martín Lousteau y parte de la UCR",0.081,0.103,0.122,0.077
"P10","A Carlos Eguía por Cumplir con el apoyo de Javier Milei",0.035,0.129,0.165,0.115
"P10","A Patricia Jure del Frente de Izquierda Unidad con apoyo de Nicolás del Caño",0.002,0.004,0.052,0.009
"P10","No sabe",0.024,0.081,0.083,0.334
"P11","Lo votaría",0.243,0.303,0.368,0.21
"P11","Puede que lo vote",0.117,0.361,0.081,0.099
"P11","Nunca lo votaría",0.558,0.236,0.496,0.07
"P11","No sabe",0.082,0.1,0.055,0.621
"P13","Lo votaría",0.214,0.131,0.167,0.17
"P13","Puede que lo vote",0.159,0.34,0.069,0.085
"P13","Nunca lo votaría",0.535,0.451,0.725,0.143
"P13","No sabe",0.092,0.078,0.039,0.602
"P14","Lo votaría",0.135,0.065,0.085,0.084
"P14","Puede que lo vote",0.166,0.312,0.105,0.096
"P14","Nunca lo votaría",0.604,0.456,0.726,0.176
"P14","No sabe",0.095,0.167,0.084,0.644
"P15","Lo votaría",0.132,0.088,0.16,0.11
"P15","Puede que lo vote",0.181,0.301,0.1,0.014
"P15","Nunca lo votaría",0.556,0.5,0.653,0.254
"P15","No sabe",0.131,0.111,0.087,0.622
"P16","Lo votaría",0.104,0.029,0.069,0.051
"P16","Puede que lo vote",0.102,0.261,0.088,0.021
"P16","Nunca lo votaría",0.651,0.555,0.755,0.287
"P16","No sabe",0.143,0.155,0.088,0.641
"P17","Muy buena",0.154,0.174,0.271,0.113
"P17","Buena",0.089,0.195,0.115,0.227
"P17","Ni buena ni mala",0.294,0.36,0.258,0.205
"P17","Mala",0.185,0.106,0.129,0.106
"P17","Muy mala",0.172,0.076,0.144,0.003
"P17","No lo conozco",0.091,0.077,0.076,0.251
"P17","No sabe",0.015,0.012,0.007,0.095
"P18","Muy buena",0.582,0.085,0.042,0.063
"P18","Buena",0.213,0.374,0.055,0.141
"P18","Ni buena ni mala",0.087,0.363,0.276,0.352
"P18","Mala",0.026,0.037,0.254,0.041
"P18","Muy mala",0.057,0.06,0.295,0.007
"P18","No lo conozco",0.016,0.047,0.068,0.177
"P18","No sabe",0.019,0.034,0.01,0.219
"P19","Muy buena",0.183,0.072,0.107,0.179
"P19","Buena",0.138,0.21,0.058,0.153
"P19","Ni buena ni mala",0.333,0.361,0.261,0.226
"P19","Mala",0.162,0.098,0.239,0.091
"P19","Muy mala",0.122,0.164,0.247,0.073
"P19","No lo conozco",0.052,0.062,0.081,0.147
"P19","No sabe",0.01,0.033,0.007,0.131
"P20","Muy buena",0.123,0.033,0.055,0.074
"P20","Buena",0.123,0.178,0.085,0.063
"P20","Ni buena ni mala",0.354,0.336,0.304,0.32
"P20","Mala",0.141,0.113,0.196,0.054
"P20","Muy mala",0.087,0.081,0.21,0.016
"P20","No lo conozco",0.144,0.21,0.129,0.299
"P20","No sabe",0.028,0.049,0.021,0.174
"P21","Muy buena",0.114,0.014,0.095,0.055
"P21","Buena",0.122,0.114,0.1,0.057
"P21","Ni buena ni mala",0.279,0.321,0.26,0.207
"P21","Mala",0.192,0.158,0.18,0.105
"P21","Muy mala",0.157,0.179,0.242,0.059
"P21","No lo conozco",0.119,0.172,0.116,0.327
"P21","No sabe",0.017,0.042,0.007,0.19
"P22","Muy buena",0.073,0.031,0.044,0.009
"P22","Buena",0.093,0.159,0.036,0.015
"P22","Ni buena ni mala",0.304,0.366,0.321,0.239
"P22","Mala",0.216,0.125,0.216,0.1
"P22","Muy mala",0.127,0.115,0.227,0.029
"P22","No lo conozco",0.161,0.166,0.153,0.419
"P22","No sabe",0.026,0.038,0.003,0.189
"P23","Muy buena",0.121,0.095,0.199,0.046
"P23","Buena",0.092,0.196,0.127,0.136
"P23","Ni buena ni mala",0.291,0.343,0.225,0.26
"P23","Mala",0.21,0.112,0.172,0.067
"P23","Muy mala",0.171,0.129,0.198,0.039
"P23","No lo conozco",0.101,0.085,0.067,0.287
"P23","No sabe",0.014,0.04,0.012,0.165
"P24","Muy buena",0.238,0.019,0.025,0.076
"P24","Buena",0.183,0.112,0.057,0.018
"P24","Ni buena ni mala",0.23,0.437,0.265,0.257
"P24","Mala",0.112,0.102,0.177,0.043
"P24","Muy mala",0.062,0.065,0.224,0.029
"P24","No lo conozco",0.142,0.228,0.239,0.42
"P24","No sabe",0.033,0.037,0.013,0.157
"P25","Muy buena",0.104,0.005,0.038,0.062
"P25","Buena",0.086,0.114,0.065,0.047
"P25","Ni buena ni mala",0.335,0.355,0.28,0.195
"P25","Mala",0.148,0.128,0.17,0.026
"P25","Muy mala",0.082,0.056,0.188,0.045
"P25","No lo conozco",0.217,0.274,0.258,0.433
"P25","No sabe",0.028,0.068,0.001,0.192
"P26","Muy buena",0.055,0.016,0.03,0.004
"P26","Buena",0.087,0.097,0.062,0.035
"P26","Ni buena ni mala",0.329,0.348,0.321,0.199
"P26","Mala",0.171,0.125,0.138,0.041
"P26","Muy mala",0.113,0.069,0.189,0.055
"P26","No lo conozco",0.216,0.278,0.251,0.441
"P26","No sabe",0.029,0.067,0.009,0.225
"P27","Muy buena",0.073,0.028,0.012,0.031
"P27","Buena",0.05,0.053,0.035,0.01
"P27","Ni buena ni mala",0.281,0.304,0.29,0.165
"P27","Mala",0.149,0.114,0.138,0.02
"P27","Muy mala",0.068,0.091,0.165,0.021
"P27","No lo conozco",0.344,0.354,0.347,0.517
"P27","No sabe",0.035,0.056,0.013,0.236
"P28","Muy buena",0.075,0.003,0.044,0.006
"P28","Buena",0.089,0.135,0.046,0.07
"P28","Ni buena ni mala",0.267,0.285,0.266,0.185
"P28","Mala",0.176,0.09,0.168,0.09
"P28","Muy mala",0.131,0.15,0.221,0.026
"P28","No lo conozco",0.227,0.28,0.246,0.404
"P28","No sabe",0.035,0.057,0.009,0.219
