"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0,0.035,0.034,0
"P12","Gran excedente excepcional",0,0,0.003,0
"P12","Pequeño excedente habitual",0.021,0.008,0.052,0
"P12","Pequeño excedente excepcional",0.032,0.034,0.072,0
"P12","Alcanza gastos familia",0.045,0.188,0.162,0.096
"P12","No alcanza gastos familia",0.098,0.061,0.094,0.214
"P12","Solo NBFamiliares",0.224,0.207,0.318,0.277
"P12","No alcanza NBFamiliares",0.578,0.464,0.252,0.413
"P12","No sabe",0.002,0.003,0.013,0
"P13","Positiva",0.682,0.198,0.068,0.514
"P13","Neutra",0.24,0.553,0.056,0.176
"P13","Negativa",0.062,0.245,0.866,0.27
"P13","No sabe",0.016,0.004,0.01,0.04
"P14","Positiva",0.329,0.314,0.573,0.683
"P14","Neutra",0.147,0.241,0.112,0.176
"P14","Negativa",0.518,0.441,0.315,0.141
"P14","No sabe",0.006,0.004,0,0
"P16","Positiva",0.585,0.329,0.25,0.509
"P16","Neutra",0.212,0.494,0.107,0.214
"P16","Negativa",0.2,0.161,0.63,0
"P16","No sabe",0.003,0.016,0.013,0.277
"P20","Gobierno nacional",0.554,0.29,0.088,0.173
"P20","Gobierno provincial",0.293,0.413,0.838,0.32
"P20","No sabe",0.153,0.297,0.074,0.507
"P21","El anterior gobierno de Arabela Carreras",0.471,0.476,0.205,1
"P21","El actual gobierno de Alberto Weretilneck",0.333,0.326,0.702,0
"P21","No sabe",0.196,0.198,0.093,0
"P22","El anterior gobierno de Alberto Fernández",0.427,0.221,0.339,0.702
"P22","El actual gobierno de Javier Milei",0.547,0.76,0.608,0.298
"P22","No sabe",0.026,0.019,0.053,0
"P23","Empleado sector publico",0.271,0.178,0.275,0
"P23","Empleado sector privado",0.186,0.231,0.239,0.121
"P23","Changas o trabajos eventuales",0.221,0.301,0.247,0
"P23","Estudiante",0.028,0.035,0.013,0
"P23","Amas de casa",0.123,0.077,0.014,0.715
"P23","Profesional o independiente",0.063,0.071,0.084,0.164
"P23","Comerciante, emprendedor o empresario",0.006,0.05,0.083,0
"P23","Trabajador informal",0.016,0.012,0.006,0
"P23","No tengo trabajo",0.086,0.045,0.039,0
"P24","Muy de acuerdo",0.365,0.155,0.199,0
"P24","De acuerdo",0.209,0.169,0.138,0.048
"P24","Ni de acuerdo ni en desacuerdo",0.277,0.436,0.242,0.835
"P24","En desacuerdo",0.049,0.154,0.225,0
"P24","Muy en desacuerdo",0.075,0.036,0.132,0
"P24","No sabe",0.025,0.05,0.064,0.117
"P25","Muy de acuerdo",0.202,0.133,0.193,0
"P25","De acuerdo",0.103,0.089,0.109,0.205
"P25","Ni de acuerdo ni en desacuerdo",0.113,0.182,0.181,0.677
"P25","En desacuerdo",0.391,0.43,0.329,0.118
"P25","Muy en desacuerdo",0.187,0.121,0.163,0
"P25","No sabe",0.004,0.045,0.025,0
"P26","Si",0.578,0.659,0.796,0.478
"P26","No",0.422,0.341,0.204,0.522
"P27","Muy de acuerdo",0.368,0.163,0.258,0.097
"P27","De acuerdo",0.128,0.149,0.17,0.78
"P27","Ni de acuerdo ni en desacuerdo",0.185,0.26,0.204,0
"P27","En desacuerdo",0.183,0.264,0.224,0
"P27","Muy en desacuerdo",0.131,0.161,0.14,0.123
"P27","No sabe",0.005,0.003,0.004,0
"P28","Si",0.605,0.683,0.849,0.27
"P28","No",0.395,0.317,0.151,0.73
"P29","Muy de acuerdo",0.335,0.23,0.359,0
"P29","De acuerdo",0.06,0.166,0.205,0.194
"P29","Ni de acuerdo ni en desacuerdo",0.157,0.274,0.162,0.102
"P29","En desacuerdo",0.286,0.257,0.129,0.052
"P29","Muy en desacuerdo",0.156,0.061,0.135,0.535
"P29","No sabe",0.006,0.012,0.01,0.117
"P30","No estaba enterado",0.311,0.27,0.228,0.534
"P30","De acuerdo",0.249,0.323,0.48,0.297
"P30","En desacuerdo",0.387,0.324,0.189,0.169
"P30","No sabe",0.053,0.083,0.103,0
"P31","No tengo cable ni internet",0.305,0.249,0.218,0.837
"P31","Si tuve",0.511,0.542,0.606,0.163
"P31","No tuve",0.184,0.209,0.176,0
"P32","Reclamando directamente a la empresa",0.38,0.521,0.283,0
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.337,0.248,0.356,0.265
"P32","Nunca se pudo resolver",0.283,0.231,0.361,0.735
"P33","1-Excelente",0.232,0.231,0.116,0.051
"P33","2",0.108,0.072,0.143,0
"P33","3",0.036,0.052,0.013,0
"P33","4",0.069,0.046,0.043,0
"P33","5",0.253,0.257,0.062,0
"P33","6",0.043,0.045,0.058,0
"P33","7",0.06,0.035,0.039,0
"P33","8",0.022,0.083,0.069,0.104
"P33","9-Pésimo",0.149,0.067,0.438,0.731
"P33","No sabe",0.028,0.112,0.019,0.114
"P34","1-Excelente",0.203,0.177,0.132,0
"P34","2",0.101,0.068,0.107,0
"P34","3",0.136,0.073,0.038,0
"P34","4",0.144,0.049,0.047,0
"P34","5",0.105,0.211,0.055,0
"P34","6",0.036,0.075,0.004,0
"P34","7",0.075,0.04,0.022,0
"P34","8",0.01,0.078,0.085,0
"P34","9-Pésimo",0.172,0.095,0.491,0.882
"P34","No sabe",0.018,0.134,0.019,0.118
"P35","1-Excelente",0.311,0.134,0.154,0
"P35","2",0.067,0.068,0.082,0
"P35","3",0.111,0.084,0.017,0
"P35","4",0.092,0.04,0.041,0
"P35","5",0.081,0.279,0.116,0.214
"P35","6",0.047,0.064,0.027,0.171
"P35","7",0.065,0.076,0.054,0
"P35","8",0.06,0.047,0.064,0
"P35","9-Pésimo",0.151,0.098,0.426,0.615
"P35","No sabe",0.015,0.11,0.019,0
"P36","1-Excelente",0.171,0.125,0.118,0
"P36","2",0.082,0.078,0.074,0
"P36","3",0.169,0.071,0.058,0
"P36","4",0.068,0.104,0.025,0
"P36","5",0.115,0.253,0.13,0.219
"P36","6",0.052,0.036,0.032,0
"P36","7",0.112,0.016,0.089,0
"P36","8",0.063,0.092,0.071,0.108
"P36","9-Pésimo",0.154,0.074,0.382,0.557
"P36","No sabe",0.014,0.151,0.021,0.116
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.559,0.458,0.314,0.146
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.235,0.157,0.152,0
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.028,0.149,0.254,0.427
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.103,0.188,0.28,0
"P37","No sabe",0.075,0.048,0,0.427
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.507,0.355,0.266,0.145
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.25,0.219,0.105,0
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.086,0.291,0.291,0.42
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.139,0.114,0.308,0
"P38","No sabe",0.018,0.021,0.03,0.435
"P39","Oponerse totalmente",0.528,0.398,0.277,0.052
"P39","Oponerse parcialmente",0.126,0.109,0.052,0.093
"P39","Apoyar parcialmente",0.241,0.225,0.358,0
"P39","Apoyar totalmente",0.095,0.223,0.277,0.422
"P39","No sabe",0.01,0.045,0.036,0.433
"P40","Inseguridad y narcotráfico",0.244,0.244,0.269,0
"P40","Altos impuestos y tarifas",0.224,0.19,0.187,0
"P40","Educación y estado de las escuelas",0.114,0.347,0.213,0.287
"P40","Inflación",0.285,0.118,0.182,0.185
"P40","Estado de la salud",0.038,0.042,0.116,0.093
"P40","Corrupción",0.004,0.031,0.024,0
"P40","Pobreza",0.047,0.009,0.009,0
"P40","Medio ambiente, incendios y contaminación",0,0.008,0,0
"P40","Falta de trabajo",0.044,0.011,0,0
"P40","No sabe",0,0,0,0.435
"P44","Positiva",0.296,0.024,0.053,0.436
"P44","Neutra",0.281,0.593,0.124,0
"P44","Negativa",0.419,0.363,0.815,0.564
"P44","No sabe",0.004,0.02,0.008,0
"P45","Peor",0.501,0.503,0.624,0.185
"P45","Igual",0.217,0.286,0.189,0.093
"P45","Mejor",0.102,0.173,0.034,0.287
"P45","No sabe",0.18,0.038,0.153,0.435
"P46","Peor",0.507,0.52,0.616,0.146
"P46","Igual",0.24,0.244,0.244,0.133
"P46","Mejor",0.174,0.083,0.074,0.287
"P46","No sabe",0.079,0.153,0.066,0.434
"P47","Javier Milei",0.174,0.364,0.604,0.4
"P47","Los gobernadores",0.712,0.523,0.307,0.154
"P47","No sabe",0.114,0.113,0.089,0.446
"P48","Positiva",0.729,0.213,0.053,0.445
"P48","Neutra",0.176,0.548,0.086,0.274
"P48","Negativa",0.095,0.223,0.861,0.18
"P48","No sabe",0,0.016,0,0.101
"P50","Positiva",0.557,0.404,0.22,0.571
"P50","Neutra",0.097,0.324,0.114,0.328
"P50","Negativa",0.346,0.245,0.664,0
"P50","No sabe",0,0.027,0.002,0.101
"P51","Positiva",0.28,0.157,0.3,0.719
"P51","Neutra",0.298,0.49,0.314,0
"P51","Negativa",0.412,0.231,0.361,0.18
"P51","No sabe",0.01,0.122,0.025,0.101
"P54","Positiva",0.465,0.309,0.151,0.152
"P54","Neutra",0.085,0.16,0.083,0
"P54","Negativa",0.45,0.514,0.746,0.564
"P54","No sabe",0,0.017,0.02,0.284
"P55","Positiva",0.292,0.282,0.214,0
"P55","Neutra",0.119,0.166,0.168,0
"P55","Negativa",0.589,0.532,0.616,0.901
"P55","No sabe",0,0.02,0.002,0.099
"P56","Positiva",0.392,0.264,0.12,0.099
"P56","Neutra",0.179,0.28,0.109,0.054
"P56","Negativa",0.429,0.439,0.769,0.847
"P56","No sabe",0,0.017,0.002,0
"P57","Positiva",0.582,0.454,0.252,0.152
"P57","Neutra",0.09,0.08,0.043,0
"P57","Negativa",0.318,0.439,0.703,0.848
"P57","No sabe",0.01,0.027,0.002,0
"P58","Positiva",0.398,0.362,0.577,0.409
"P58","Neutra",0.048,0.093,0.055,0
"P58","Negativa",0.544,0.525,0.366,0.591
"P58","No sabe",0.01,0.02,0.002,0
"P59","Positiva",0.402,0.365,0.553,0.41
"P59","Neutra",0.023,0.084,0.029,0
"P59","Negativa",0.565,0.534,0.418,0.59
"P59","No sabe",0.01,0.017,0,0
"P60","Positiva",0.374,0.363,0.59,0.41
"P60","Neutra",0.061,0.111,0.105,0
"P60","Negativa",0.546,0.502,0.305,0.152
"P60","No sabe",0.019,0.024,0,0.438
"P61","Positiva",0.246,0.179,0.156,0.125
"P61","Neutra",0.301,0.402,0.479,0
"P61","Negativa",0.415,0.328,0.34,0.437
"P61","No sabe",0.038,0.091,0.025,0.438
