"var","categoria","Si","No"
"P05","Mucho",0.45,0.544
"P05","Bastante",0.258,0.294
"P05","Poco",0.228,0.109
"P05","Nada",0.059,0.04
"P05","No sabe",0.005,0.013
"P06","Siempre",0.152,0.184
"P06","Casi siempre",0.302,0.342
"P06","Casi nunca",0.394,0.289
"P06","Nunca, pero esta es una excepción",0.152,0.185
"P10","Unión por la Patria",0.269,0.462
"P10","Juntos por el Cambio",0.322,0.249
"P10","De los Liberales libertarios",0.209,0.154
"P10","De la Izquierda",0.075,0.033
"P10","Hacemos por nuestro país",0.008,0.043
"P10","En blanco",0.027,0.01
"P10","No sabe",0.09,0.049
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria.",0.261,0.425
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.317,0.212
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.254,0.284
"P13","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.054,0.026
"P13","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.008,0.02
"P13","En blanco",0.02,0.007
"P13","No sabe",0.086,0.026
"P26","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.406,0.378
"P26","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.158,0.249
"P26","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.259,0.237
"P26","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.085,0.062
"P26","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.024,0.023
"P26","No sabe",0.068,0.051
"P27","Totalmente seguro.",0.653,0.771
"P27","Bastante seguro",0.198,0.112
"P27","Algo seguro",0.12,0.069
"P27","Para nada seguro",0.029,0.048
"P28","Tiene Decidido que va a ir a votar.",0.922,0.905
"P28","Tiene dudas sobre si va a ir a  votar",0.055,0.066
"P28","Tiene Decidido que no va a ir a votar",0.023,0.029
"P29","No estaba enterado del tema",0.218,0.15
"P29","Un tema de la vida privada de él",0.123,0.109
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.265,0.372
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.185,0.166
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.198,0.184
"P29","No sabe",0.011,0.019
"P30","Si",0.791,0.749
"P30","No",0.209,0.251
"P31","Sergio Massa",0.376,0.487
"P31","Patria Bullrich",0.29,0.211
"P31","Javier Milei",0.159,0.174
"P31","Myriam Bregman",0.085,0.074
"P31","Juan Schiaretti",0.09,0.054
"P32","Ha aumentado significativamente",0.102,0.132
"P32","Ha aumentado ligeramente",0.129,0.216
"P32","Se mantiene igual",0.259,0.27
"P32","Ha disminuido ligeramente",0.202,0.168
"P32","Ha disminuido significativamente",0.308,0.214
"P33","No, ninguna dificultad",0.287,0.337
"P33","Alguna dificultad ocasional",0.302,0.311
"P33","Sí, dificultades frecuentes",0.411,0.352
"P34","Sí, absolutamente",0.432,0.523
"P34","Sí, en cierta medida",0.372,0.289
"P34","No, en absoluto",0.196,0.188
"P35","Reducir la inflación",0.45,0.402
"P35","Implementar reformas fiscales",0.077,0.132
"P35","Establecer políticas de control de precios",0.175,0.154
"P35","Reducir el gasto público",0.261,0.26
"P35","Estimular la inversión extranjera",0.031,0.034
"P35","Aumentar los subsidios a los servicios públicos",0.006,0.018
"P36","Muy positiva",0.205,0.279
"P36","Positiva",0.197,0.178
"P36","Neutral",0.313,0.219
"P36","Algo negativa",0.106,0.097
"P36","Negativa",0.046,0.102
"P36","No sabe",0.133,0.125
"P37","Muy positiva",0.293,0.455
"P37","Positiva",0.237,0.175
"P37","Neutral",0.264,0.163
"P37","Algo negativa",0.083,0.095
"P37","Negativa",0.075,0.071
"P37","No sabe",0.048,0.041
"P38","Muy positiva",0.227,0.269
"P38","Positiva",0.136,0.225
"P38","Neutral",0.306,0.251
"P38","Algo negativa",0.103,0.06
"P38","Negativa",0.106,0.144
"P38","No sabe",0.122,0.051
"P39","Muy positiva",0.39,0.463
"P39","Positiva",0.203,0.204
"P39","Neutral",0.187,0.177
"P39","Algo negativa",0.113,0.071
"P39","Negativa",0.078,0.063
"P39","No sabe",0.029,0.022
"P40","Muy positiva",0.303,0.396
"P40","Positiva",0.2,0.213
"P40","Neutral",0.226,0.21
"P40","Algo negativa",0.114,0.074
"P40","Negativa",0.068,0.052
"P40","No sabe",0.089,0.055
"P41","Lo votaría",0.313,0.47
"P41","Puede que lo vote",0.068,0.076
"P41","Nunca lo votaría",0.559,0.439
"P41","No sabe",0.06,0.015
"P42","Lo votaría",0.352,0.271
"P42","Puede que lo vote",0.184,0.099
"P42","Nunca lo votaría",0.422,0.598
"P42","No sabe",0.042,0.032
"P43","Lo votaría",0.26,0.219
"P43","Puede que lo vote",0.183,0.091
"P43","Nunca lo votaría",0.533,0.663
"P43","No sabe",0.024,0.027
"P44","Si",0.421,0.397
"P44","No",0.579,0.603
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.305,0.425
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.309,0.212
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.266,0.284
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.04,0.026
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.04,0.02
"PRESIDENTE","En blanco",0.01,0.007
"PRESIDENTE","No sabe",0.03,0.026
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.303,0.425
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.299,0.211
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.25,0.285
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.048,0.026
"GOBERNADOR","En blanco",0.022,0.027
"GOBERNADOR","No sabe",0.078,0.026
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.302,0.425
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.397,0.211
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.118,0.284
"INTENDENTE","El candidato del Frente de Izquierda",0.068,0.026
"INTENDENTE","En blanco",0.016,0.028
"INTENDENTE","No sabe",0.099,0.026
"CORTA_PRESIDENTE","Si",0.486,0
"CORTA_PRESIDENTE","No",0.514,1
"CORTA_GOBERNADOR","Si",0.561,0
"CORTA_GOBERNADOR","No",0.439,1
"CORTA_INTENDENTE","Si",0.654,0
"CORTA_INTENDENTE","No",0.346,1
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.314,0.436
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.324,0.223
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.269,0.288
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.041,0.026
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.042,0.02
