"var","categoria","Si","No"
"P04","Tengo trabajo estable",0.459,0.444
"P04","Realizo changas o trabajos de vez en cuando",0.216,0.161
"P04","No tengo trabajo",0.127,0.204
"P04","Soy jubilado o pensionado",0.198,0.191
"P05","1",0.277,0.33
"P05","2",0.081,0.091
"P05","3",0.055,0.035
"P05","4",0.087,0.09
"P05","5",0.19,0.182
"P05","6",0.03,0.055
"P05","7",0.085,0.077
"P05","8",0.061,0.032
"P05","9",0.134,0.108
"P06","1",0.27,0.262
"P06","2",0.048,0.049
"P06","3",0.052,0.048
"P06","4",0.043,0.041
"P06","5",0.207,0.174
"P06","6",0.036,0.058
"P06","7",0.073,0.038
"P06","8",0.075,0.063
"P06","9",0.196,0.267
"P07","1",0.37,0.332
"P07","2",0.034,0.028
"P07","3",0.04,0.049
"P07","4",0.018,0.022
"P07","5",0.102,0.104
"P07","6",0.02,0.028
"P07","7",0.039,0.026
"P07","8",0.036,0.05
"P07","9",0.341,0.361
"P09","Del Frente de Todos y el peronismo",0.378,0.275
"P09","De Juntos por el cambio",0.344,0.388
"P09","De los Liberales libertarios",0.15,0.18
"P09","De la Izquierda",0.02,0.021
"P09","No sabe",0.108,0.136
"P10","A Alberto Fernández",0.087,0.16
"P10","A Sergio Massa",0.269,0.287
"P10","A algún candidato del peronismo",0.162,0.102
"P10","A algún candidato del kirchnerismo",0.482,0.451
"P11","A Alberto Fernández",0.115,0.139
"P11","A Sergio Massa",0.142,0.149
"P11","A algún candidato del peronismo",0.1,0.087
"P11","A Cristina Fernández de Kirchner",0.643,0.625
"P12","A Horacio Rodriguez Larreta",0.178,0.203
"P12","A Mauricio Macri",0.316,0.347
"P12","A Patricia Bullrich",0.399,0.394
"P12","A Facundo Manes",0.071,0.049
"P12","A Gerardo Morales",0.036,0.007
"P13","Seguro lo votaria",0.184,0.178
"P13","Quizás lo votaría",0.336,0.35
"P13","Nunca lo votaría",0.48,0.472
"P14","Lo votaría",0.233,0.237
"P14","Puede que lo vote",0.172,0.246
"P14","Nunca lo votaría",0.525,0.429
"P14","No sabe",0.07,0.088
"P15","Lo votaría",0.149,0.084
"P15","Puede que lo vote",0.208,0.208
"P15","Nunca lo votaría",0.602,0.642
"P15","No sabe",0.041,0.066
"P16","Lo votaría",0.115,0.068
"P16","Puede que lo vote",0.208,0.168
"P16","Nunca lo votaría",0.634,0.705
"P16","No sabe",0.043,0.059
"P17","La votaría",0.323,0.211
"P17","Puede que la vote",0.07,0.078
"P17","Nunca la votaría",0.573,0.678
"P17","No sabe",0.034,0.033
"P18","Lo votaría",0.145,0.168
"P18","Puede que lo vote",0.268,0.276
"P18","Nunca lo votaría",0.538,0.503
"P18","No sabe",0.049,0.053
"P19","Lo votaría",0.059,0.076
"P19","Puede que lo vote",0.278,0.261
"P19","Nunca lo votaría",0.555,0.554
"P19","No sabe",0.108,0.109
"P20","La votaría",0.27,0.313
"P20","Puede que la vote",0.189,0.19
"P20","Nunca la votaría",0.486,0.435
"P20","No sabe",0.055,0.062
"P21","Lo votaría",0.203,0.205
"P21","Puede que lo vote",0.138,0.224
"P21","Nunca lo votaría",0.579,0.512
"P21","No sabe",0.08,0.059
"P22","La votaría",0.119,0.149
"P22","Puede que la vote",0.232,0.217
"P22","Nunca la votaría",0.584,0.542
"P22","No sabe",0.065,0.092
"P23","Lo votaría",0.181,0.116
"P23","Puede que lo vote",0.151,0.154
"P23","Nunca lo votaría",0.567,0.637
"P23","No sabe",0.101,0.093
"P24","Lo votaría",0.053,0.054
"P24","Puede que lo vote",0.194,0.194
"P24","Nunca lo votaría",0.6,0.622
"P24","No sabe",0.153,0.13
"P25","Mauricio Macri por Juntos por el Cambio",0.156,0.141
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.093,0.104
