"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.394,0.202,0.267,0.185
"P09","Casi siempre",0.339,0.371,0.343,0.251
"P09","Casi nunca",0.197,0.296,0.262,0.368
"P09","Nunca, pero esta es una excepción",0.07,0.131,0.128,0.196
"P10","Camau Espinola por Unión por la patria",0.057,0.137,0.095,0.117
"P10","German Brailard por Unión por la patria",0.043,0.027,0.059,0.048
"P10","Juan Pablo Valdes por Juntos por el cambio",0.304,0.206,0.22,0.189
"P10","Eduardo Tassano por Juntos por el cambio",0.16,0.054,0.009,0.029
"P10","Pitin Aragon por Unión por la patria",0.071,0.052,0.1,0.028
"P10","Tincho Ascua por Unión por la patria",0.018,0.082,0.054,0.043
"P10","Emiliano Fernandez por Unión por la patria",0.029,0.05,0.033,0.021
"P10","Ricardo Colombi por Juntos por el cambio",0.198,0.177,0.164,0.115
"P10","Noelia Bassi por Juntos por el cambio",0.037,0.039,0.051,0.024
"P10","No sabe",0.083,0.176,0.215,0.386
"P14","Lo votaría",0.136,0.177,0.167,0.106
"P14","Puede que lo vote",0.169,0.225,0.166,0.189
"P14","Nunca lo votaría",0.642,0.429,0.607,0.208
"P14","No sabe",0.053,0.169,0.06,0.497
"P15","Lo votaría",0.127,0.095,0.07,0.044
"P15","Puede que lo vote",0.265,0.274,0.154,0.188
"P15","Nunca lo votaría",0.533,0.437,0.656,0.2
"P15","No sabe",0.075,0.194,0.12,0.568
"P16","Lo votaría",0.416,0.249,0.162,0.18
"P16","Puede que lo vote",0.254,0.225,0.191,0.256
"P16","Nunca lo votaría",0.213,0.35,0.54,0.17
"P16","No sabe",0.117,0.176,0.107,0.394
"P17","Lo votaría",0.334,0.061,0.06,0.066
"P17","Puede que lo vote",0.37,0.306,0.065,0.229
"P17","Nunca lo votaría",0.21,0.442,0.789,0.229
"P17","No sabe",0.086,0.191,0.086,0.476
"P18","Lo votaría",0.088,0.031,0.065,0.047
"P18","Puede que lo vote",0.205,0.273,0.111,0.151
"P18","Nunca lo votaría",0.585,0.478,0.717,0.15
"P18","No sabe",0.122,0.218,0.107,0.652
"P19","Lo votaría",0.09,0.083,0.061,0.045
"P19","Puede que lo vote",0.148,0.228,0.146,0.211
"P19","Nunca lo votaría",0.624,0.485,0.697,0.17
"P19","No sabe",0.138,0.204,0.096,0.574
"P20","Lo votaría",0.119,0.066,0.039,0
"P20","Puede que lo vote",0.147,0.178,0.081,0.124
"P20","Nunca lo votaría",0.576,0.505,0.712,0.226
"P20","No sabe",0.158,0.251,0.168,0.65
"P21","Lo votaría",0.377,0.215,0.172,0.183
"P21","Puede que lo vote",0.216,0.238,0.12,0.131
"P21","Nunca lo votaría",0.325,0.385,0.647,0.215
"P21","No sabe",0.082,0.162,0.061,0.471
"P22","Lo votaría",0.207,0.09,0.117,0.07
"P22","Puede que lo vote",0.286,0.233,0.107,0.137
"P22","Nunca lo votaría",0.364,0.452,0.6,0.166
"P22","No sabe",0.143,0.225,0.176,0.627
"P23","Positiva",0.536,0.33,0.255,0.162
"P23","Neutra",0.356,0.386,0.351,0.379
"P23","Negativa",0.106,0.273,0.394,0.427
"P23","No sabe",0.002,0.011,0,0.032
"P24","Positiva",0.503,0.277,0.258,0.295
"P24","Neutra",0.339,0.494,0.309,0.419
"P24","Negativa",0.147,0.223,0.433,0.235
"P24","No sabe",0.011,0.006,0,0.051
"P25","El gobierno nacional",0.37,0.26,0.208,0.181
"P25","El gobierno provincial",0.279,0.384,0.586,0.334
"P25","No sabe",0.351,0.356,0.206,0.485
"P26","El gobierno nacional",0.204,0.144,0.098,0.013
"P26","El gobierno provincial",0.276,0.459,0.631,0.344
"P26","No sabe",0.52,0.397,0.271,0.643
"P27","Positiva",0.773,0.569,0.426,0.434
"P27","Neutra",0.159,0.353,0.258,0.393
"P27","Negativa",0.068,0.077,0.316,0.082
"P27","No sabe",0,0.001,0,0.091
"P28","Positiva",0.425,0.163,0.114,0.129
"P28","Neutra",0.271,0.661,0.288,0.292
"P28","Negativa",0.3,0.165,0.583,0.136
"P28","No sabe",0.004,0.011,0.015,0.443
"P29","Positiva",0.392,0.153,0.165,0.043
"P29","Neutra",0.339,0.687,0.28,0.243
"P29","Negativa",0.231,0.138,0.53,0.076
"P29","No sabe",0.038,0.022,0.025,0.638
"P30","Positiva",0.235,0.092,0.154,0.052
"P30","Neutra",0.373,0.733,0.219,0.21
"P30","Negativa",0.309,0.145,0.586,0
"P30","No sabe",0.083,0.03,0.041,0.738
"P31","Positiva",0.221,0.144,0.144,0.087
"P31","Neutra",0.426,0.679,0.258,0.151
"P31","Negativa",0.266,0.133,0.517,0.016
"P31","No sabe",0.087,0.044,0.081,0.746
"P32","Positiva",0.281,0.097,0.099,0.014
"P32","Neutra",0.388,0.76,0.262,0.053
"P32","Negativa",0.231,0.092,0.538,0.037
"P32","No sabe",0.1,0.051,0.101,0.896
"P34","Positiva",0.674,0.275,0.279,0.15
"P34","Neutra",0.161,0.561,0.154,0.266
"P34","Negativa",0.162,0.157,0.566,0.183
"P34","No sabe",0.003,0.007,0.001,0.401
"P35","Positiva",0.422,0.137,0.152,0.102
"P35","Neutra",0.359,0.715,0.277,0.126
"P35","Negativa",0.121,0.113,0.501,0.038
"P35","No sabe",0.098,0.035,0.07,0.734
"P36","Positiva",0.314,0.309,0.292,0.199
"P36","Neutra",0.178,0.338,0.092,0.117
"P36","Negativa",0.486,0.338,0.604,0.35
"P36","No sabe",0.022,0.015,0.012,0.334
"P37","Positiva",0.501,0.316,0.333,0.181
"P37","Neutra",0.261,0.337,0.15,0.105
"P37","Negativa",0.203,0.336,0.509,0.507
"P37","No sabe",0.035,0.011,0.008,0.207
"P38","Positiva",0.319,0.296,0.245,0.258
"P38","Neutra",0.143,0.262,0.082,0.089
"P38","Negativa",0.533,0.436,0.664,0.464
"P38","No sabe",0.005,0.006,0.009,0.189
"P39","Positiva",0.574,0.431,0.398,0.241
"P39","Neutra",0.203,0.248,0.135,0.232
"P39","Negativa",0.222,0.314,0.463,0.41
"P39","No sabe",0.001,0.007,0.004,0.117
"P40","Positiva",0.688,0.469,0.484,0.335
"P40","Neutra",0.109,0.247,0.115,0.23
"P40","Negativa",0.19,0.273,0.398,0.314
"P40","No sabe",0.013,0.011,0.003,0.121
