"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.325,0.212,0.334,0.214
"P09","Casi siempre",0.318,0.365,0.356,0.306
"P09","Casi nunca",0.234,0.293,0.221,0.324
"P09","Nunca, pero esta es una excepción",0.123,0.13,0.089,0.156
"P10","Camau Espinola por Unión por la patria",0.133,0.097,0.092,0.142
"P10","German Brailard por Unión por la patria",0.078,0.048,0.027,0.003
"P10","Juan Pablo Valdes por Juntos por el cambio",0.176,0.239,0.234,0.238
"P10","Eduardo Tassano por Juntos por el cambio",0.076,0.059,0.076,0.044
"P10","Pitin Aragon por Unión por la patria",0.171,0.044,0.063,0.071
"P10","Tincho Ascua por Unión por la patria",0.124,0.054,0.039,0.013
"P10","Emiliano Fernandez por Unión por la patria",0.033,0.049,0.028,0.016
"P10","Ricardo Colombi por Juntos por el cambio",0.102,0.18,0.19,0.162
"P10","Noelia Bassi por Juntos por el cambio",0.023,0.056,0.063,0.004
"P10","No sabe",0.084,0.174,0.188,0.307
"P14","Lo votaría",0.215,0.15,0.142,0.216
"P14","Puede que lo vote",0.339,0.217,0.103,0.102
"P14","Nunca lo votaría",0.353,0.469,0.701,0.34
"P14","No sabe",0.093,0.164,0.054,0.342
"P15","Lo votaría",0.271,0.055,0.086,0.034
"P15","Puede que lo vote",0.35,0.295,0.107,0.187
"P15","Nunca lo votaría",0.329,0.458,0.73,0.246
"P15","No sabe",0.05,0.192,0.077,0.533
"P16","Lo votaría",0.348,0.255,0.243,0.208
"P16","Puede que lo vote",0.142,0.247,0.233,0.266
"P16","Nunca lo votaría",0.419,0.332,0.428,0.136
"P16","No sabe",0.091,0.166,0.096,0.39
"P17","Lo votaría",0.206,0.094,0.141,0.107
"P17","Puede que lo vote",0.193,0.293,0.223,0.294
"P17","Nunca lo votaría",0.523,0.436,0.544,0.19
"P17","No sabe",0.078,0.177,0.092,0.409
"P18","Lo votaría",0.241,0.042,0.002,0.048
"P18","Puede que lo vote",0.358,0.256,0.096,0.106
"P18","Nunca lo votaría",0.298,0.493,0.802,0.264
"P18","No sabe",0.103,0.209,0.1,0.582
"P19","Lo votaría",0.224,0.058,0.047,0.028
"P19","Puede que lo vote",0.384,0.2,0.083,0.164
"P19","Nunca lo votaría",0.26,0.539,0.784,0.301
"P19","No sabe",0.132,0.203,0.086,0.507
"P20","Lo votaría",0.2,0.058,0.035,0
"P20","Puede que lo vote",0.243,0.157,0.099,0.084
"P20","Nunca lo votaría",0.35,0.543,0.748,0.27
"P20","No sabe",0.207,0.242,0.118,0.646
"P21","Lo votaría",0.29,0.242,0.231,0.187
"P21","Puede que lo vote",0.229,0.229,0.124,0.136
"P21","Nunca lo votaría",0.392,0.385,0.565,0.242
"P21","No sabe",0.089,0.144,0.08,0.435
"P22","Lo votaría",0.168,0.095,0.159,0.082
"P22","Puede que lo vote",0.298,0.237,0.131,0.121
"P22","Nunca lo votaría",0.361,0.452,0.568,0.194
"P22","No sabe",0.173,0.216,0.142,0.603
"P23","Positiva",0.456,0.339,0.335,0.219
"P23","Neutra",0.28,0.418,0.318,0.395
"P23","Negativa",0.259,0.231,0.345,0.375
"P23","No sabe",0.005,0.012,0.002,0.011
"P24","Positiva",0.418,0.286,0.346,0.337
"P24","Neutra",0.315,0.483,0.307,0.398
"P24","Negativa",0.255,0.228,0.344,0.214
"P24","No sabe",0.012,0.003,0.003,0.051
"P25","El gobierno nacional",0.287,0.26,0.285,0.215
"P25","El gobierno provincial",0.524,0.33,0.485,0.379
"P25","No sabe",0.189,0.41,0.23,0.406
"P26","El gobierno nacional",0.191,0.135,0.145,0.023
"P26","El gobierno provincial",0.567,0.395,0.524,0.371
"P26","No sabe",0.242,0.47,0.331,0.606
"P27","Positiva",0.596,0.576,0.587,0.493
"P27","Neutra",0.134,0.345,0.224,0.362
"P27","Negativa",0.27,0.078,0.189,0.051
