"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.326,0.33,0.44,0.159
"P05","Bastante",0.309,0.266,0.234,0.274
"P05","Poco",0.193,0.219,0.16,0.239
"P05","Nada",0.143,0.145,0.146,0.217
"P05","No sabe",0.029,0.04,0.02,0.111
"P06","Siempre",0.296,0.207,0.238,0.137
"P06","Casi siempre",0.325,0.323,0.339,0.323
"P06","Casi nunca",0.287,0.33,0.297,0.276
"P06","Nunca, pero esta es una excepción",0.092,0.14,0.126,0.264
"P09","De Unión por la Patria",0.079,0.146,0.378,0.123
"P09","De Juntos por el Cambio",0.626,0.451,0.241,0.235
"P09","De los liberales libertarios",0.156,0.182,0.144,0.122
"P09","De la Izquierda",0.017,0.042,0.027,0.02
"P09","Hacemos por Nuestro País",0.023,0.022,0.014,0.034
"P09","otro",0.008,0.049,0.055,0.09
"P09","En blanco",0.019,0.032,0.075,0.119
"P09","No sabe",0.072,0.076,0.066,0.257
"P10","Unidos para Cambiar Santa Fe",0.269,0.211,0.285,0.164
"P10","Juntos Avancemos",0.39,0.331,0.241,0.121
"P10","De los liberales libertarios",0.132,0.146,0.138,0.081
"P10","De la Izquierda",0.018,0.017,0.058,0.036
"P10","En blanco",0.037,0.038,0.09,0.157
"P10","No sabe",0.154,0.257,0.188,0.441
"P11","Carolina Losada a gobernadora y Federico Angelini a vicegobernador por Unidos para Cambiar Santa Fe",0.178,0.344,0.191,0.229
"P11","Maximiliano Pullaro a gobernador y Gisela Scaglia a vicegobernadora por Unidos para Cambiar Santa Fe",0.662,0.177,0.043,0.061
"P11","Mónica Fein a gobernadora y Eugenio Fernández a vicegobernador por Unidos para Cambiar Santa Fe",0.031,0.113,0.073,0.087
"P11","Marcelo Lewandowski a gobernador y Silvina Patricia Frana a vicegobernadora por Juntos Avancemos",0.04,0.14,0.252,0.069
"P11","Marcos Cleri a gobernador y Alejandra del Huerto Obeid a vicegobernadora por Juntos Avancemos",0.032,0.023,0.116,0.059
"P11","Leandro Busatto a gobernador y Alejandra Gómez Sáenz a vicegobernadora por Juntos Avancemos",0.026,0.018,0.08,0.057
"P11","Eduardo Toniolli a gobernador y Leticia Quagliaro a vicegobernadora por Juntos Avancemos",0.013,0.012,0.038,0.019
"P11","Alguno de los candidatos a gobernador y vicegobernador de la Izquierda",0.001,0.012,0.033,0.013
"P11","En blanco",0.002,0.051,0.093,0.097
"P11","No sabe",0.015,0.11,0.081,0.309
"P15","Lo votaría",0.18,0.069,0.106,0.026
"P15","Puede que lo vote",0.153,0.177,0.158,0.106
"P15","Nunca lo votaría",0.34,0.308,0.48,0.148
"P15","No sabe",0.327,0.446,0.256,0.72
"P16","La votaría",0.256,0.248,0.168,0.129
"P16","Puede que la vote",0.213,0.322,0.078,0.125
"P16","Nunca la votaría",0.403,0.326,0.697,0.121
"P16","No sabe",0.128,0.104,0.057,0.625
"P18","La votaría",0.228,0.025,0.059,0.033
"P18","Puede que la vote",0.111,0.258,0.076,0.036
"P18","Nunca la votaría",0.363,0.264,0.641,0.117
"P18","No sabe",0.298,0.453,0.224,0.814
"P19","La votaría",0.178,0.134,0.079,0.057
"P19","Puede que la vote",0.243,0.247,0.132,0.086
"P19","Nunca la votaría",0.383,0.36,0.674,0.13
"P19","No sabe",0.196,0.259,0.115,0.727
"P20","Lo votaría",0.134,0.134,0.273,0.024
"P20","Puede que lo vote",0.113,0.151,0.158,0.094
"P20","Nunca lo votaría",0.603,0.488,0.482,0.177
"P20","No sabe",0.15,0.227,0.087,0.705
"P21","Lo votaría",0.07,0.053,0.178,0.069
"P21","Puede que lo vote",0.108,0.153,0.156,0.052
"P21","Nunca lo votaría",0.622,0.571,0.545,0.184
"P21","No sabe",0.2,0.223,0.121,0.695
"P22","Lo votaría",0.066,0.025,0.106,0.024
"P22","Puede que lo vote",0.094,0.147,0.123,0.055
"P22","Nunca lo votaría",0.528,0.394,0.537,0.139
"P22","No sabe",0.312,0.434,0.234,0.782
"P23","Lo votaría",0.043,0.036,0.116,0.034
"P23","Puede que lo vote",0.097,0.13,0.133,0.055
"P23","Nunca lo votaría",0.592,0.439,0.595,0.153
"P23","No sabe",0.268,0.395,0.156,0.758
"P24","Lo votaría",0.057,0.02,0.1,0.044
"P24","Puede que lo vote",0.046,0.154,0.15,0.042
"P24","Nunca lo votaría",0.638,0.492,0.59,0.174
"P24","No sabe",0.259,0.334,0.16,0.74
"P25","Lo votaría",0.104,0.149,0.072,0.058
"P25","Puede que lo vote",0.25,0.256,0.113,0.074
"P25","Nunca lo votaría",0.404,0.313,0.662,0.113
"P25","No sabe",0.242,0.282,0.153,0.755
"P26","Lo votaría",0.054,0.033,0.027,0.007
"P26","Puede que la vote",0.148,0.164,0.048,0.034
"P26","Nunca la votaría",0.406,0.289,0.652,0.123
"P26","No sabe",0.392,0.514,0.273,0.836
"P27","La votaría",0.174,0.035,0.013,0
"P27","Puede que la vote",0.16,0.216,0.08,0.054
"P27","Nunca la votaría",0.308,0.343,0.675,0.134
"P27","No sabe",0.358,0.406,0.232,0.812
"P28","Lo votaría",0.053,0.035,0.02,0.008
"P28","Puede que la vote",0.101,0.153,0.06,0.033
"P28","Nunca la votaría",0.43,0.345,0.654,0.111
"P28","No sabe",0.416,0.467,0.266,0.848
"P29","La votaría",0.036,0.042,0.107,0.032
"P29","Puede que la vote",0.122,0.156,0.1,0.036
"P29","Nunca la votaría",0.482,0.36,0.573,0.16
"P29","No sabe",0.36,0.442,0.22,0.772
"P30","Lo votaría",0.077,0.035,0.029,0.026
"P30","Puede que la vote",0.11,0.113,0.061,0.039
"P30","Nunca la votaría",0.408,0.398,0.613,0.109
"P30","No sabe",0.405,0.454,0.297,0.826
"P31","La votaría",0.027,0.037,0.09,0.03
"P31","Puede que la vote",0.152,0.144,0.143,0.054
"P31","Nunca la votaría",0.573,0.509,0.594,0.177
"P31","No sabe",0.248,0.31,0.173,0.739
"P32","La votaría",0.014,0.033,0.061,0.025
"P32","Puede que la vote",0.087,0.078,0.074,0.031
"P32","Nunca la votaría",0.529,0.437,0.606,0.148
"P32","No sabe",0.37,0.452,0.259,0.796
"P33","Lo votaría",0.018,0.022,0.037,0
"P33","Puede que la vote",0.113,0.155,0.072,0.064
"P33","Nunca la votaría",0.463,0.336,0.623,0.12
"P33","No sabe",0.406,0.487,0.268,0.816
"P34","La votaría",0.035,0.023,0.023,0
"P34","Puede que la vote",0.098,0.097,0.07,0.043
"P34","Nunca la votaría",0.43,0.371,0.602,0.147
"P34","No sabe",0.437,0.509,0.305,0.81
"P35","Si",0.458,0.423,0.424,0.345
"P35","No",0.542,0.577,0.576,0.655
