"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Porque me siento desanimado con la realidad del país",0.424,0.229,0.082,0
"P09","Porque estoy en desacuerdo con el gobierno, pero la oposición no me representa",0.153,0.059,0.43,0
"P09","Nunca voy a votar",0.01,0.033,0,0
"P09","Por miedo a la pandemia",0.126,0.44,0.254,0
"P09","Porque las PASO no son elecciones importantes",0.287,0.239,0.234,1
"P14","A Tolosa Paz por el Frente de Todos",0.042,0.073,0.52,0.449
"P14","A Santilli y Manes por Juntos",0.896,0.729,0.238,0.064
"P14","A del Caño por el Frente de Izquierda",0.014,0.004,0.062,0.211
"P14","A Espert por Avanza libertad",0.035,0.151,0.093,0
"P14","A Randazzo por ""Vamos con vos""",0.001,0.007,0.034,0.052
"P14","A Hotton por “+Valores”",0,0,0.001,0
"P14","Votaría en blanco o anularía",0.012,0.036,0.052,0.224
"P16","A Juan Aníbal Viaggo por Juntos",0.89,0.715,0.236,0.064
"P16","A Mateo Bartolini por el Frente de todos",0.042,0.069,0.532,0.449
"P16","A Catalina Riganti por Convocación Civica por San Isidro",0.007,0.016,0.005,0
"P16","A Francisco Sicardi de Estrada por Avanza libertad",0.034,0.149,0.086,0
"P16","A Florencia Sarmiento por el Frente de Izquierda",0.014,0.004,0.067,0.211
"P16","A Martín Eduardo Palma Bastidas por “Vamos con vos""",0.001,0.007,0.02,0.052
"P16","Votaría en blanco o anularía",0.012,0.04,0.054,0.224
"P18","Diego Santilli y Facundo Manes por “Juntos”",0.876,0.747,0.256,0.243
"P18","Victoria Tolosa Paz por el Frente de todos",0.064,0.08,0.478,0.449
"P18","Nicolás del Caño por el Frente de Izquierda",0.007,0.009,0.04,0.024
"P18","José Luis Espert por “Avanza Libertad”",0.035,0.137,0.092,0.008
"P18","Florencio Randazzo por “Vamos con vos”",0.004,0.004,0.03,0.052
"P18","Cynthia Hotton por “+Valores”",0,0,0.005,0
"P18","Ninguna en particular",0.005,0.023,0.079,0.038
"P18","No sabe",0.009,0,0.02,0.186
"P19","Diego Santilli y Facundo Manes por “Juntos”",0.087,0.078,0.451,0.449
"P19","Victoria Tolosa Paz por el Frente de todos",0.872,0.76,0.334,0.275
"P19","Nicolás del Caño por el Frente de Izquierda",0.016,0.033,0.029,0
"P19","José Luis Espert por “Avanza Libertad”",0,0,0.056,0
"P19","Florencio Randazzo por “Vamos con vos”",0,0.046,0.009,0
"P19","Cynthia Hotton por “+Valores”",0,0,0.024,0
"P19","Ninguna en particular",0.023,0.079,0.076,0.038
"P19","No sabe",0.002,0.004,0.021,0.238
"P20","No alcanzan para cubrir las necesidades básicas familiares",0.249,0.224,0.217,0.184
"P20","Solo alcanzan para cubrir las necesidades básicas familiares",0.279,0.285,0.278,0.273
"P20","No alcanzan para cubrir los gastos totales de la familia",0.139,0.216,0.098,0.026
"P20","Alcanzan para cubrir los gastos totales de la familia",0.182,0.151,0.201,0
"P20","Tenemos un pequeño excedente, pero es excepcional",0.073,0.053,0.07,0
"P20","Tenemos un pequeño excedente habitual que ahorramos o invertimos",0.047,0.03,0.083,0.068
"P20","Tenemos un gran excedente pero es excepcional",0.001,0.001,0.006,0
"P20","Tenemos un gran excedente habitual que ahorramos o invertimos",0.004,0.016,0.012,0.186
"P20","No sabe",0.026,0.024,0.035,0.263
"P21","Positiva",0.053,0.087,0.465,0.325
"P21","Neutra",0.026,0.077,0.127,0.139
"P21","Negativa",0.907,0.823,0.407,0.127
"P21","No sabe",0.014,0.013,0.001,0.409
"P22","Positiva",0.043,0.055,0.518,0.186
"P22","Neutra",0.013,0.029,0.059,0.226
"P22","Negativa",0.936,0.898,0.423,0.313
"P22","No sabe",0.008,0.018,0,0.275
"P23","Positiva",0.051,0.024,0.295,0.186
"P23","Neutra",0.036,0.078,0.225,0.139
"P23","Negativa",0.906,0.892,0.476,0.421
"P23","No sabe",0.007,0.006,0.004,0.254
"P25","Positiva",0.807,0.631,0.206,0.115
"P25","Neutra",0.126,0.31,0.222,0.254
"P25","Negativa",0.067,0.052,0.571,0.38
"P25","No sabe",0,0.007,0.001,0.251
