"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Porque me siento desanimado con la realidad del país",0.13,0.193,0.259,0.274
"P09","Porque estoy en desacuerdo con el gobierno, pero la oposición no me representa",0.462,0.03,0.218,0.677
"P09","Nunca voy a votar",0,0,0.014,0
"P09","Por miedo a la pandemia",0.311,0.48,0.169,0.049
"P09","Porque las PASO no son elecciones importantes",0.097,0.297,0.34,0
"P14","A Tolosa Paz por el Frente de Todos",0.835,0.368,0.031,0.191
"P14","A Santilli y Manes por Juntos",0.095,0.4,0.788,0.148
"P14","A del Caño por el Frente de Izquierda",0.022,0.049,0.033,0.182
"P14","A Espert por Avanza libertad",0.026,0.005,0.102,0.121
"P14","A Randazzo por ""Vamos con vos""",0.004,0.06,0.015,0
"P14","A Hotton por “+Valores”",0,0,0.001,0
"P14","Votaría en blanco o anularía",0.018,0.118,0.03,0.358
"P16","A Juan Aníbal Viaggo por Juntos",0.095,0.4,0.776,0.148
"P16","A Mateo Bartolini por el Frente de todos",0.829,0.397,0.035,0.191
"P16","A Catalina Riganti por Convocación Civica por San Isidro",0,0.008,0.014,0
"P16","A Francisco Sicardi de Estrada por Avanza libertad",0.026,0.005,0.096,0.121
"P16","A Florencia Sarmiento por el Frente de Izquierda",0.022,0.049,0.037,0.182
"P16","A Martín Eduardo Palma Bastidas por “Vamos con vos""",0.004,0.06,0.006,0
"P16","Votaría en blanco o anularía",0.024,0.081,0.036,0.358
"P18","Diego Santilli y Facundo Manes por “Juntos”",0.153,0.36,0.78,0.33
"P18","Victoria Tolosa Paz por el Frente de todos",0.751,0.4,0.045,0.16
"P18","Nicolás del Caño por el Frente de Izquierda",0.015,0.03,0.022,0
"P18","José Luis Espert por “Avanza Libertad”",0.024,0.034,0.095,0.121
"P18","Florencio Randazzo por “Vamos con vos”",0.028,0.015,0.011,0
"P18","Cynthia Hotton por “+Valores”",0.001,0,0.003,0
"P18","Ninguna en particular",0.028,0.108,0.035,0.178
"P18","No sabe",0,0.053,0.009,0.211
"P19","Diego Santilli y Facundo Manes por “Juntos”",0.666,0.386,0.082,0.191
"P19","Victoria Tolosa Paz por el Frente de todos",0.146,0.286,0.826,0.452
"P19","Nicolás del Caño por el Frente de Izquierda",0.019,0.102,0.017,0
"P19","José Luis Espert por “Avanza Libertad”",0.061,0.019,0.01,0
"P19","Florencio Randazzo por “Vamos con vos”",0.018,0.025,0.007,0
"P19","Cynthia Hotton por “+Valores”",0.003,0.021,0.01,0
"P19","Ninguna en particular",0.078,0.119,0.041,0.147
"P19","No sabe",0.009,0.042,0.007,0.21
"P20","No alcanzan para cubrir las necesidades básicas familiares",0.235,0.187,0.231,0.174
"P20","Solo alcanzan para cubrir las necesidades básicas familiares",0.355,0.292,0.264,0
"P20","No alcanzan para cubrir los gastos totales de la familia",0.049,0.189,0.15,0.099
"P20","Alcanzan para cubrir los gastos totales de la familia",0.163,0.145,0.202,0
"P20","Tenemos un pequeño excedente, pero es excepcional",0.056,0.081,0.067,0
"P20","Tenemos un pequeño excedente habitual que ahorramos o invertimos",0.074,0.087,0.05,0.215
"P20","Tenemos un gran excedente pero es excepcional",0.007,0.007,0.001,0
"P20","Tenemos un gran excedente habitual que ahorramos o invertimos",0.013,0.012,0.007,0.182
"P20","No sabe",0.048,0,0.028,0.33
"P22","Positiva",0.854,0.363,0.023,0.031
"P22","Neutra",0.045,0.279,0.013,0
"P22","Negativa",0.097,0.298,0.962,0.332
"P22","No sabe",0.004,0.06,0.002,0.637
"P23","Positiva",0.494,0.247,0.017,0
"P23","Neutra",0.303,0.281,0.043,0.03
"P23","Negativa",0.2,0.431,0.934,0.575
"P23","No sabe",0.003,0.041,0.006,0.395
"P24","Positiva",0.089,0.129,0.533,0.334
"P24","Neutra",0.063,0.166,0.211,0.139
"P24","Negativa",0.821,0.67,0.252,0.037
"P24","No sabe",0.027,0.035,0.004,0.49
"P25","Positiva",0.132,0.4,0.666,0.323
"P25","Neutra",0.157,0.298,0.205,0.139
"P25","Negativa",0.709,0.294,0.127,0.266
"P25","No sabe",0.002,0.008,0.002,0.272
