"var","categoria","Si","No"
"P05","Mucho",0.326,0.353
"P05","Bastante",0.264,0.332
"P05","Poco",0.25,0.181
"P05","Nada",0.086,0.105
"P05","No sabe",0.074,0.029
"P06","Siempre",0.166,0.209
"P06","Casi siempre",0.233,0.305
"P06","Casi nunca",0.477,0.32
"P06","Nunca, pero esta es una excepción",0.124,0.166
"P10","Unión por la Patria",0.241,0.348
"P10","Juntos por el Cambio",0.241,0.215
"P10","De los Liberales libertarios",0.087,0.218
"P10","De la Izquierda",0.122,0.042
"P10","Hacemos por nuestro país",0.035,0.008
"P10","En blanco",0.053,0.063
"P10","No sabe",0.221,0.106
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria.",0.158,0.428
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.194,0.182
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.086,0.255
"P13","Raul Othacehé a intendente por el frente vecinal crecer",0.181,0.001
"P13","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.032,0.04
"P13","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.052,0.016
"P13","En blanco",0.088,0.019
"P13","No sabe",0.209,0.059
"P16","Si",1,0.377
"P16","No",0,0.623
"P17","Sergio Massa a presidente por Unión por la Patria.",0.238,0.384
"P17","Patricia Bullrich a presidenta por Juntos por el Cambio",0.212,0.15
"P17","Javier Milei a presidente por la Libertad Avanza",0.342,0.268
"P17","Los candidatos a presidente de la Izquierda",0.038,0.052
"P17","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.136,0.011
"P17","En blanco",0.011,0.036
"P17","No sabe",0.023,0.099
"P20","Axel Kicillof a gobernador por Unión por la Patria.",0.52,0.419
"P20","Néstor Grindetti a gobernador por Juntos por el Cambio",0.264,0.154
"P20","Carolina Piparo a gobernadora por la Libertad Avanza",0.118,0.234
"P20","El candidato a gobernador de la Izquierda",0.03,0.047
"P20","En blanco",0.01,0.013
"P20","No sabe",0.058,0.133
"P23","Gustavo Menéndez a intendente por Unión por la Patria.",0.281,0.242
"P23","Zencich a intendente por Juntos por el Cambio",0.298,0.111
"P23","Eduardo Varela a intendente por la Libertad Avanza",0.051,0.189
"P23","Raul Othacehé a intendente por el frente vecinal crecer",0.14,0.109
"P23","El candidato a intendente de la Izquierda",0.171,0.129
"P23","En blanco",0.01,0.075
"P23","No sabe",0.049,0.145
"P26","Totalmente seguro.",0.385,0.668
"P26","Bastante seguro",0.295,0.177
"P26","Algo seguro",0.14,0.055
"P26","Para nada seguro",0.18,0.1
"P27","Tiene Decidido que va a ir a votar.",0.776,0.883
"P27","Tiene dudas sobre si va a ir a  votar",0.209,0.088
"P27","Tiene Decidido que no va a ir a votar",0.015,0.029
"P28","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.388,0.436
"P28","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.136,0.154
"P28","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.188,0.196
"P28","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.072,0.067
"P28","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.216,0.063
"P28","No sabe",0,0.084
"P29","No estaba enterado del tema",0.136,0.105
"P29","Un tema de la vida privada de él",0.107,0.106
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.214,0.256
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.296,0.224
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.224,0.24
"P29","No sabe",0.023,0.069
"P30","Si",0.653,0.816
"P30","No",0.347,0.184
"P31","Sergio Massa",0.184,0.374
"P31","Patria Bullrich",0.154,0.141
"P31","Javier Milei",0.346,0.267
"P31","Myriam Bregman",0.277,0.164
"P31","Juan Schiaretti",0.039,0.054
"P32","Ha aumentado significativamente",0.077,0.125
"P32","Ha aumentado ligeramente",0.114,0.207
"P32","Se mantiene igual",0.37,0.281
"P32","Ha disminuido ligeramente",0.17,0.183
"P32","Ha disminuido significativamente",0.269,0.204
"P33","No, ninguna dificultad",0.114,0.244
"P33","Alguna dificultad ocasional",0.322,0.365
