"var","categoria","Si","No"
"P12","Gran excedente habitual",0.032,0.009
"P12","Gran excedente excepcional",0.001,0
"P12","Pequeño excedente habitual",0.047,0.035
"P12","Pequeño excedente excepcional",0.062,0.062
"P12","Alcanza gastos familia",0.162,0.078
"P12","No alcanza gastos familia",0.086,0.114
"P12","Solo NBFamiliares",0.308,0.234
"P12","No alcanza NBFamiliares",0.289,0.455
"P12","No sabe",0.013,0.013
"P13","Muy buena",0.075,0.099
"P13","Buena",0.139,0.22
"P13","Ni buena ni mala",0.252,0.359
"P13","Mala",0.317,0.194
"P13","Muy mala",0.204,0.084
"P13","No sabe",0.013,0.044
"P14","Muy buena",0.286,0.132
"P14","Buena",0.166,0.14
"P14","Ni buena ni mala",0.118,0.287
"P14","Mala",0.125,0.221
"P14","Muy mala",0.297,0.204
"P14","No sabe",0.008,0.016
"P19","Muy buena",0.091,0.125
"P19","Buena",0.163,0.226
"P19","Ni buena ni mala",0.299,0.369
"P19","Mala",0.252,0.137
"P19","Muy mala",0.181,0.11
"P19","No sabe",0.014,0.033
"P20","Gobierno nacional",0.308,0.273
"P20","Gobierno provincial",0.567,0.4
"P20","No sabe",0.125,0.327
"P21","El anterior gobierno de Arabela Carreras",0.354,0.349
"P21","El actual gobierno de Alberto Weretilneck",0.553,0.455
"P21","No sabe",0.093,0.196
"P22","El anterior gobierno de Alberto Fernández",0.275,0.274
"P22","El actual gobierno de Javier Milei",0.687,0.592
"P22","No sabe",0.038,0.134
"P23","Empleado sector publico",0.252,0.107
"P23","Empleado sector privado",0.242,0.22
"P23","Changas o trabajos eventuales",0.152,0.307
"P23","Estudiante",0.044,0.047
"P23","Amas de casa",0.047,0.127
"P23","Profesional o independiente",0.112,0.058
"P23","Comerciante, emprendedor o empresario",0.06,0.038
"P23","Trabajador informal",0.014,0.017
"P23","No tengo trabajo",0.077,0.079
"P24","Muy de acuerdo",0.226,0.183
"P24","De acuerdo",0.212,0.183
"P24","Ni de acuerdo ni en desacuerdo",0.294,0.37
"P24","En desacuerdo",0.153,0.126
"P24","Muy en desacuerdo",0.086,0.06
