"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.006,0.028,0.035,0
"P12","Gran excedente excepcional",0.003,0,0,0
"P12","Pequeño excedente habitual",0.019,0.048,0.049,0.012
"P12","Pequeño excedente excepcional",0.06,0.061,0.08,0.125
"P12","Alcanza gastos familia",0.083,0.132,0.169,0.146
"P12","No alcanza gastos familia",0.076,0.126,0.105,0.057
"P12","Solo NBFamiliares",0.298,0.239,0.324,0.261
"P12","No alcanza NBFamiliares",0.44,0.364,0.228,0.388
"P12","No sabe",0.015,0.002,0.01,0.011
"P13","Positiva",0.359,0.233,0.134,0.297
"P13","Neutra",0.301,0.344,0.221,0.292
"P13","Negativa",0.324,0.397,0.644,0.343
"P13","No sabe",0.016,0.026,0.001,0.068
"P14","Positiva",0.22,0.275,0.565,0.356
"P14","Neutra",0.134,0.226,0.121,0.271
"P14","Negativa",0.646,0.488,0.311,0.305
"P14","No sabe",0,0.011,0.003,0.068
"P19","Positiva",0.424,0.268,0.152,0.324
"P19","Neutra",0.309,0.41,0.276,0.302
"P19","Negativa",0.248,0.313,0.561,0.266
"P19","No sabe",0.019,0.009,0.011,0.108
"P20","Gobierno nacional",0.504,0.363,0.14,0.217
"P20","Gobierno provincial",0.394,0.48,0.734,0.376
"P20","No sabe",0.102,0.157,0.126,0.407
"P21","El anterior gobierno de Arabela Carreras",0.338,0.405,0.392,0.126
"P21","El actual gobierno de Alberto Weretilneck",0.525,0.4,0.554,0.589
"P21","No sabe",0.137,0.195,0.054,0.285
"P22","El anterior gobierno de Alberto Fernández",0.153,0.231,0.409,0.103
"P22","El actual gobierno de Javier Milei",0.813,0.656,0.561,0.897
"P22","No sabe",0.034,0.113,0.03,0
"P23","Empleado sector publico",0.208,0.189,0.201,0.087
"P23","Empleado sector privado",0.234,0.233,0.247,0.191
"P23","Changas o trabajos eventuales",0.235,0.179,0.167,0.277
"P23","Estudiante",0.008,0.075,0.033,0.211
"P23","Amas de casa",0.099,0.077,0.054,0.083
"P23","Profesional o independiente",0.071,0.096,0.131,0.023
"P23","Comerciante, emprendedor o empresario",0.032,0.055,0.075,0
"P23","Trabajador informal",0.007,0.021,0.007,0.057
"P23","No tengo trabajo",0.106,0.075,0.085,0.071
"P24","Muy de acuerdo",0.214,0.202,0.166,0.388
"P24","De acuerdo",0.266,0.165,0.163,0.072
"P24","Ni de acuerdo ni en desacuerdo",0.278,0.391,0.342,0.202
"P24","En desacuerdo",0.144,0.166,0.145,0.145
"P24","Muy en desacuerdo",0.069,0.038,0.173,0.103
"P24","No sabe",0.029,0.038,0.011,0.09
"P25","Muy de acuerdo",0.032,0.081,0.18,0.141
"P25","De acuerdo",0.107,0.099,0.22,0.182
"P25","Ni de acuerdo ni en desacuerdo",0.122,0.24,0.205,0.14
"P25","En desacuerdo",0.574,0.461,0.241,0.335
"P25","Muy en desacuerdo",0.162,0.114,0.149,0.135
"P25","No sabe",0.003,0.005,0.005,0.067
"P26","Si",0.646,0.585,0.74,0.367
"P26","No",0.354,0.415,0.26,0.633
"P27","Muy de acuerdo",0.118,0.122,0.254,0.159
"P27","De acuerdo",0.143,0.186,0.22,0.263
"P27","Ni de acuerdo ni en desacuerdo",0.177,0.245,0.232,0.166
"P27","En desacuerdo",0.389,0.291,0.191,0.098
"P27","Muy en desacuerdo",0.172,0.143,0.102,0.172
"P27","No sabe",0.001,0.013,0.001,0.142
"P28","Si",0.675,0.584,0.766,0.441
"P28","No",0.325,0.416,0.234,0.559
"P29","Muy de acuerdo",0.114,0.177,0.326,0.153
"P29","De acuerdo",0.138,0.152,0.25,0.238
"P29","Ni de acuerdo ni en desacuerdo",0.171,0.261,0.2,0.172
"P29","En desacuerdo",0.402,0.278,0.116,0.08
"P29","Muy en desacuerdo",0.162,0.097,0.097,0.146
"P29","No sabe",0.013,0.035,0.011,0.211
"P30","No estaba enterado",0.238,0.435,0.217,0.546
"P30","De acuerdo",0.168,0.222,0.568,0.206
"P30","En desacuerdo",0.54,0.272,0.133,0.206
"P30","No sabe",0.054,0.071,0.082,0.042
"P31","No tengo cable ni internet",0.204,0.176,0.184,0.276
"P31","Si tuve",0.573,0.534,0.571,0.487
"P31","No tuve",0.223,0.29,0.245,0.237
"P32","Reclamando directamente a la empresa",0.263,0.284,0.297,0.261
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.43,0.287,0.351,0.48
"P32","Nunca se pudo resolver",0.307,0.429,0.352,0.259
"P33","1-Excelente",0.152,0.174,0.153,0.058
"P33","2",0.13,0.095,0.102,0.075
"P33","3",0.054,0.053,0.054,0.039
"P33","4",0.071,0.047,0.041,0.149
"P33","5",0.194,0.175,0.157,0.223
"P33","6",0.06,0.075,0.04,0.005
"P33","7",0.053,0.043,0.032,0.051
"P33","8",0.078,0.095,0.073,0.033
"P33","9-Pésimo",0.158,0.164,0.321,0.096
"P33","No sabe",0.05,0.079,0.027,0.271
"P34","1-Excelente",0.153,0.156,0.168,0.194
"P34","2",0.1,0.082,0.116,0.065
"P34","3",0.08,0.098,0.064,0.063
"P34","4",0.091,0.084,0.048,0.053
"P34","5",0.159,0.14,0.112,0.198
"P34","6",0.058,0.065,0.025,0.001
"P34","7",0.032,0.031,0.04,0.057
"P34","8",0.054,0.053,0.066,0.109
"P34","9-Pésimo",0.232,0.219,0.333,0.094
"P34","No sabe",0.041,0.072,0.028,0.166
"P35","1-Excelente",0.125,0.131,0.177,0.195
"P35","2",0.136,0.099,0.074,0.066
"P35","3",0.104,0.1,0.061,0.124
"P35","4",0.08,0.119,0.068,0.116
"P35","5",0.176,0.15,0.132,0.067
"P35","6",0.081,0.061,0.035,0.016
"P35","7",0.055,0.026,0.042,0.005
"P35","8",0.026,0.048,0.047,0.139
"P35","9-Pésimo",0.18,0.181,0.338,0.116
"P35","No sabe",0.037,0.085,0.026,0.156
"P36","1-Excelente",0.122,0.119,0.132,0.272
"P36","2",0.176,0.115,0.112,0.079
"P36","3",0.063,0.084,0.073,0.103
"P36","4",0.066,0.086,0.05,0.048
"P36","5",0.185,0.215,0.128,0.063
"P36","6",0.066,0.052,0.038,0.024
"P36","7",0.044,0.039,0.069,0.032
"P36","8",0.036,0.071,0.058,0.09
"P36","9-Pésimo",0.196,0.135,0.304,0.113
"P36","No sabe",0.046,0.084,0.036,0.176
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.71,0.409,0.22,0.241
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.153,0.26,0.203,0.119
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.068,0.13,0.272,0.201
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.045,0.115,0.285,0.173
"P37","No sabe",0.024,0.086,0.02,0.266
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.623,0.33,0.175,0.267
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.205,0.256,0.129,0.09
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.105,0.222,0.378,0.119
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.044,0.106,0.304,0.31
"P38","No sabe",0.023,0.086,0.014,0.214
"P39","Oponerse totalmente",0.619,0.353,0.2,0.238
"P39","Oponerse parcialmente",0.189,0.136,0.076,0.104
"P39","Apoyar parcialmente",0.119,0.315,0.334,0.223
"P39","Apoyar totalmente",0.049,0.126,0.371,0.205
"P39","No sabe",0.024,0.07,0.019,0.23
"P40","Inseguridad y narcotráfico",0.397,0.34,0.258,0.279
"P40","Altos impuestos y tarifas",0.178,0.144,0.178,0.104
"P40","Educación y estado de las escuelas",0.155,0.224,0.213,0.23
"P40","Inflación",0.143,0.177,0.16,0.216
"P40","Estado de la salud",0.087,0.062,0.085,0.069
"P40","Corrupción",0.013,0.032,0.079,0.049
"P40","Pobreza",0.011,0.01,0.015,0.005
"P40","Medio ambiente, incendios y contaminación",0.005,0.003,0.002,0
"P40","Falta de trabajo",0.008,0.004,0.006,0
"P40","No sabe",0.003,0.004,0.004,0.048
"P44","Positiva",0.189,0.09,0.094,0.113
"P44","Neutra",0.338,0.414,0.253,0.289
"P44","Negativa",0.443,0.477,0.634,0.481
"P44","No sabe",0.03,0.019,0.019,0.117
"P45","Peor",0.635,0.568,0.565,0.424
"P45","Igual",0.214,0.23,0.288,0.299
"P45","Mejor",0.098,0.104,0.058,0.094
"P45","No sabe",0.053,0.098,0.089,0.183
"P46","Peor",0.659,0.449,0.472,0.519
"P46","Igual",0.236,0.277,0.279,0.117
"P46","Mejor",0.058,0.177,0.192,0.212
"P46","No sabe",0.047,0.097,0.057,0.152
"P47","Javier Milei",0.183,0.295,0.626,0.332
"P47","Los gobernadores",0.737,0.572,0.253,0.413
"P47","No sabe",0.08,0.133,0.121,0.255
"P48","Positiva",0.545,0.328,0.156,0.349
"P48","Neutra",0.233,0.44,0.198,0.27
"P48","Negativa",0.221,0.231,0.641,0.147
"P48","No sabe",0.001,0.001,0.005,0.234
"P51","Positiva",0.279,0.213,0.36,0.097
"P51","Neutra",0.325,0.498,0.217,0.115
"P51","Negativa",0.375,0.235,0.398,0.135
"P51","No sabe",0.021,0.054,0.025,0.653
"P54","Positiva",0.678,0.354,0.108,0.379
"P54","Neutra",0.117,0.22,0.032,0.138
"P54","Negativa",0.204,0.401,0.853,0.414
"P54","No sabe",0.001,0.025,0.007,0.069
"P55","Positiva",0.21,0.157,0.342,0.131
"P55","Neutra",0.07,0.222,0.2,0.219
"P55","Negativa",0.716,0.612,0.457,0.595
"P55","No sabe",0.004,0.009,0.001,0.055
"P56","Positiva",0.516,0.221,0.09,0.401
"P56","Neutra",0.21,0.334,0.092,0.116
"P56","Negativa",0.27,0.439,0.809,0.343
"P56","No sabe",0.004,0.006,0.009,0.14
"P57","Positiva",0.699,0.314,0.115,0.261
"P57","Neutra",0.109,0.202,0.045,0.054
"P57","Negativa",0.184,0.458,0.83,0.48
"P57","No sabe",0.008,0.026,0.01,0.205
"P58","Positiva",0.258,0.326,0.597,0.335
"P58","Neutra",0.059,0.153,0.077,0.139
"P58","Negativa",0.681,0.515,0.316,0.408
"P58","No sabe",0.002,0.006,0.01,0.118
"P59","Positiva",0.251,0.337,0.622,0.413
"P59","Neutra",0.034,0.183,0.114,0.181
"P59","Negativa",0.715,0.477,0.263,0.303
"P59","No sabe",0,0.003,0.001,0.103
"P60","Positiva",0.223,0.387,0.671,0.422
"P60","Neutra",0.117,0.213,0.082,0.018
"P60","Negativa",0.652,0.375,0.244,0.309
"P60","No sabe",0.008,0.025,0.003,0.251
"P61","Positiva",0.216,0.184,0.328,0.366
"P61","Neutra",0.382,0.488,0.369,0.122
"P61","Negativa",0.378,0.259,0.287,0.234
"P61","No sabe",0.024,0.069,0.016,0.278
