"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P12","Gran excedente habitual",0.024,0.025,0.016,0.004,0.021,0
"P12","Gran excedente excepcional",0.002,0,0,0,0.001,0
"P12","Pequeño excedente habitual",0.056,0.024,0.063,0.038,0.022,0
"P12","Pequeño excedente excepcional",0.081,0.105,0.043,0.025,0.061,0.225
"P12","Alcanza gastos familia",0.187,0.172,0.098,0.078,0.099,0
"P12","No alcanza gastos familia",0.112,0.091,0.144,0.133,0.071,0.062
"P12","Solo NBFamiliares",0.354,0.293,0.186,0.268,0.279,0.184
"P12","No alcanza NBFamiliares",0.173,0.278,0.448,0.424,0.443,0.529
"P12","No sabe",0.011,0.012,0.002,0.03,0.003,0
"P13","Muy buena",0.045,0.036,0.095,0.146,0.086,0.111
"P13","Buena",0.113,0.159,0.121,0.207,0.191,0.296
"P13","Ni buena ni mala",0.233,0.271,0.364,0.331,0.274,0.489
"P13","Mala",0.348,0.333,0.337,0.209,0.241,0
"P13","Muy mala",0.257,0.171,0.078,0.085,0.191,0.025
"P13","No sabe",0.004,0.03,0.005,0.022,0.017,0.079
"P14","Muy buena",0.615,0.152,0.114,0.038,0.002,0.044
"P14","Buena",0.215,0.361,0.094,0.074,0.022,0.02
"P14","Ni buena ni mala",0.081,0.269,0.397,0.204,0.068,0.289
"P14","Mala",0.064,0.142,0.267,0.359,0.134,0.398
"P14","Muy mala",0.025,0.068,0.121,0.322,0.767,0.139
"P14","No sabe",0,0.008,0.007,0.003,0.007,0.11
"P19","Muy buena",0.063,0.091,0.098,0.209,0.064,0.067
"P19","Buena",0.101,0.201,0.174,0.247,0.231,0.314
"P19","Ni buena ni mala",0.286,0.318,0.499,0.319,0.293,0.387
"P19","Mala",0.319,0.217,0.125,0.167,0.174,0.008
"P19","Muy mala",0.225,0.148,0.099,0.04,0.224,0.017
"P19","No sabe",0.006,0.025,0.005,0.018,0.014,0.207
