"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.026,0.016,0.02,0
"P12","Gran excedente excepcional",0.001,0.002,0.002,0
"P12","Pequeño excedente habitual",0.061,0.025,0.023,0.026
"P12","Pequeño excedente excepcional",0.088,0.047,0.041,0.192
"P12","Alcanza gastos familia",0.181,0.079,0.087,0.034
"P12","No alcanza gastos familia",0.084,0.144,0.097,0.105
"P12","Solo NBFamiliares",0.3,0.201,0.257,0.301
"P12","No alcanza NBFamiliares",0.246,0.459,0.462,0.292
"P12","No sabe",0.013,0.027,0.011,0.05
"P13","Positiva",0.281,0.196,0.258,0.074
"P13","Neutra",0.198,0.546,0.269,0.315
"P13","Negativa",0.507,0.231,0.444,0.089
"P13","No sabe",0.014,0.027,0.029,0.522
"P19","Positiva",0.283,0.28,0.3,0.124
"P19","Neutra",0.246,0.513,0.324,0.148
"P19","Negativa",0.444,0.192,0.358,0.295
"P19","No sabe",0.027,0.015,0.018,0.433
"P20","Gobierno nacional",0.108,0.205,0.52,0.07
"P20","Gobierno provincial",0.742,0.406,0.316,0.23
"P20","No sabe",0.15,0.389,0.164,0.7
"P21","El anterior gobierno de Arabela Carreras",0.341,0.289,0.388,0.048
"P21","El actual gobierno de Alberto Weretilneck",0.552,0.428,0.487,0.733
"P21","No sabe",0.107,0.283,0.125,0.219
"P22","El anterior gobierno de Alberto Fernández",0.735,0.459,0.143,0.693
"P22","El actual gobierno de Javier Milei",0.212,0.371,0.798,0.307
"P22","No sabe",0.053,0.17,0.059,0
"P23","Empleado sector publico",0.192,0.123,0.218,0.056
"P23","Empleado sector privado",0.273,0.211,0.197,0.159
"P23","Changas o trabajos eventuales",0.184,0.361,0.215,0.493
"P23","Estudiante",0.047,0.057,0.053,0.006
"P23","Amas de casa",0.06,0.108,0.065,0.071
"P23","Profesional o independiente",0.112,0.051,0.076,0.015
"P23","Comerciante, emprendedor o empresario",0.074,0.018,0.043,0.009
"P23","Trabajador informal",0.009,0.008,0.026,0.066
"P23","No tengo trabajo",0.049,0.063,0.107,0.125
"P24","Muy de acuerdo",0.202,0.204,0.204,0.14
"P24","De acuerdo",0.222,0.208,0.188,0.116
"P24","Ni de acuerdo ni en desacuerdo",0.3,0.404,0.309,0.519
"P24","En desacuerdo",0.155,0.133,0.137,0.034
"P24","Muy en desacuerdo",0.075,0.032,0.092,0.014
"P24","No sabe",0.046,0.019,0.07,0.177
"P25","Muy de acuerdo",0.224,0.083,0.045,0.274
"P25","De acuerdo",0.284,0.083,0.03,0.083
"P25","Ni de acuerdo ni en desacuerdo",0.284,0.323,0.077,0.268
"P25","En desacuerdo",0.14,0.385,0.624,0.13
"P25","Muy en desacuerdo",0.047,0.108,0.215,0.093
