"var","categoria","Si","No"
"P12","Gran excedente habitual",0.035,0.009
"P12","Gran excedente excepcional",0.001,0
"P12","Pequeño excedente habitual",0.055,0.022
"P12","Pequeño excedente excepcional",0.079,0.041
"P12","Alcanza gastos familia",0.151,0.092
"P12","No alcanza gastos familia",0.081,0.124
"P12","Solo NBFamiliares",0.284,0.256
"P12","No alcanza NBFamiliares",0.302,0.443
"P12","No sabe",0.012,0.013
"P13","Muy buena",0.067,0.103
"P13","Buena",0.145,0.208
"P13","Ni buena ni mala",0.264,0.336
"P13","Mala",0.31,0.22
"P13","Muy mala",0.197,0.092
"P13","No sabe",0.017,0.041
"P14","Muy buena",0.293,0.114
"P14","Buena",0.16,0.162
"P14","Ni buena ni mala",0.128,0.279
"P14","Mala",0.123,0.208
"P14","Muy mala",0.292,0.209
"P14","No sabe",0.004,0.028
"P19","Muy buena",0.098,0.102
"P19","Buena",0.158,0.234
"P19","Ni buena ni mala",0.312,0.347
"P19","Mala",0.239,0.17
"P19","Muy mala",0.183,0.103
"P19","No sabe",0.01,0.044
"P20","Gobierno nacional",0.298,0.278
"P20","Gobierno provincial",0.567,0.403
"P20","No sabe",0.135,0.319
"P21","El anterior gobierno de Arabela Carreras",0.349,0.356
"P21","El actual gobierno de Alberto Weretilneck",0.542,0.474
"P21","No sabe",0.109,0.17
"P22","El anterior gobierno de Alberto Fernández",0.254,0.322
"P22","El actual gobierno de Javier Milei",0.693,0.572
"P22","No sabe",0.053,0.106
"P23","Empleado sector publico",0.224,0.139
"P23","Empleado sector privado",0.254,0.184
"P23","Changas o trabajos eventuales",0.178,0.306
"P23","Estudiante",0.046,0.041
"P23","Amas de casa",0.054,0.104
"P23","Profesional o independiente",0.107,0.067
"P23","Comerciante, emprendedor o empresario",0.053,0.047
"P23","Trabajador informal",0.016,0.019
"P23","No tengo trabajo",0.068,0.093
"P24","Muy de acuerdo",0.238,0.153
"P24","De acuerdo",0.186,0.234
"P24","Ni de acuerdo ni en desacuerdo",0.305,0.354
"P24","En desacuerdo",0.154,0.129
"P24","Muy en desacuerdo",0.084,0.057
"P24","No sabe",0.033,0.073
"P25","Muy de acuerdo",0.177,0.048
"P25","De acuerdo",0.151,0.12
"P25","Ni de acuerdo ni en desacuerdo",0.191,0.233
"P25","En desacuerdo",0.351,0.452
"P25","Muy en desacuerdo",0.122,0.123
"P25","No sabe",0.008,0.024
"P27","Muy de acuerdo",0.259,0.032
"P27","De acuerdo",0.173,0.215
"P27","Ni de acuerdo ni en desacuerdo",0.18,0.302
"P27","En desacuerdo",0.268,0.267
"P27","Muy en desacuerdo",0.118,0.143
"P27","No sabe",0.002,0.041
"P28","Si",0.833,0.302
"P28","No",0.167,0.698
"P29","Muy de acuerdo",0.284,0.08
"P29","De acuerdo",0.202,0.211
"P29","Ni de acuerdo ni en desacuerdo",0.166,0.273
"P29","En desacuerdo",0.22,0.232
"P29","Muy en desacuerdo",0.101,0.163
"P29","No sabe",0.027,0.041
"P30","No estaba enterado",0.237,0.464
"P30","De acuerdo",0.399,0.2
"P30","En desacuerdo",0.298,0.23
"P30","No sabe",0.066,0.106
"P31","No tengo cable ni internet",0.187,0.282
"P31","Si tuve",0.552,0.51
"P31","No tuve",0.261,0.208
"P32","Reclamando directamente a la empresa",0.295,0.339
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.347,0.357
"P32","Nunca se pudo resolver",0.358,0.304
"P33","1-Excelente",0.163,0.182
"P33","2",0.094,0.152
"P33","3",0.057,0.052
"P33","4",0.063,0.027
"P33","5",0.163,0.146
"P33","6",0.052,0.053
"P33","7",0.041,0.035
"P33","8",0.08,0.062
"P33","9-Pésimo",0.25,0.181
"P33","No sabe",0.037,0.11
"P34","1-Excelente",0.166,0.171
"P34","2",0.087,0.152
"P34","3",0.079,0.069
"P34","4",0.068,0.065
"P34","5",0.137,0.114
"P34","6",0.038,0.04
"P34","7",0.037,0.026
"P34","8",0.066,0.042
"P34","9-Pésimo",0.286,0.228
"P34","No sabe",0.036,0.093
"P35","1-Excelente",0.174,0.147
"P35","2",0.072,0.152
"P35","3",0.09,0.084
"P35","4",0.08,0.077
"P35","5",0.131,0.129
"P35","6",0.061,0.042
"P35","7",0.047,0.018
"P35","8",0.056,0.034
"P35","9-Pésimo",0.259,0.219
"P35","No sabe",0.03,0.098
"P36","1-Excelente",0.152,0.117
"P36","2",0.111,0.159
"P36","3",0.073,0.083
"P36","4",0.046,0.076
"P36","5",0.165,0.142
"P36","6",0.054,0.049
"P36","7",0.05,0.039
"P36","8",0.063,0.046
"P36","9-Pésimo",0.238,0.195
"P36","No sabe",0.048,0.094
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.411,0.405
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.184,0.259
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.189,0.127
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.202,0.097
"P37","No sabe",0.014,0.112
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.351,0.358
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.16,0.231
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.263,0.212
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.206,0.103
"P38","No sabe",0.02,0.096
"P39","Oponerse totalmente",0.358,0.352
"P39","Oponerse parcialmente",0.114,0.184
"P39","Apoyar parcialmente",0.252,0.269
"P39","Apoyar totalmente",0.256,0.089
"P39","No sabe",0.02,0.106
"P40","Inseguridad y narcotráfico",0.313,0.333
"P40","Altos impuestos y tarifas",0.172,0.169
"P40","Educación y estado de las escuelas",0.184,0.223
"P40","Inflación",0.171,0.142
"P40","Estado de la salud",0.089,0.062
"P40","Corrupción",0.051,0.033
"P40","Pobreza",0.009,0.02
"P40","Medio ambiente, incendios y contaminación",0.002,0.004
"P40","Falta de trabajo",0.007,0.003
"P40","No sabe",0.002,0.011
"P44","Muy buena",0.034,0.038
"P44","Buena",0.088,0.104
"P44","Ni buena ni mala",0.295,0.373
"P44","Mala",0.383,0.315
"P44","Muy mala",0.184,0.124
"P44","No sabe",0.016,0.046
"P45","Peor",0.589,0.552
"P45","Igual",0.264,0.236
"P45","Mejor",0.069,0.114
"P45","No sabe",0.078,0.098
"P46","Peor",0.53,0.51
"P46","Igual",0.256,0.274
"P46","Mejor",0.157,0.124
"P46","No sabe",0.057,0.092
"P47","Javier Milei",0.46,0.25
"P47","Los gobernadores",0.466,0.55
"P47","No sabe",0.074,0.2
"P48","Muy buena",0.105,0.117
"P48","Buena",0.196,0.253
"P48","Ni buena ni mala",0.249,0.33
"P48","Mala",0.263,0.17
"P48","Muy mala",0.177,0.114
"P48","No sabe",0.01,0.016
"P50","Muy buena",0.115,0.14
"P50","Buena",0.179,0.167
"P50","Ni buena ni mala",0.242,0.327
"P50","Mala",0.248,0.192
"P50","Muy mala",0.195,0.105
"P50","No sabe",0.021,0.069
"P51","Muy buena",0.136,0.075
"P51","Buena",0.176,0.161
"P51","Ni buena ni mala",0.287,0.387
"P51","Mala",0.2,0.174
"P51","Muy mala",0.169,0.102
"P51","No sabe",0.032,0.101
"P54","Muy buena",0.21,0.242
"P54","Buena",0.13,0.138
"P54","Ni buena ni mala",0.094,0.147
"P54","Mala",0.168,0.215
"P54","Muy mala",0.391,0.237
"P54","No sabe",0.007,0.021
"P55","Muy buena",0.096,0.067
"P55","Buena",0.164,0.149
"P55","Ni buena ni mala",0.169,0.168
"P55","Mala",0.207,0.332
"P55","Muy mala",0.359,0.276
"P55","No sabe",0.005,0.008
"P56","Muy buena",0.086,0.133
"P56","Buena",0.147,0.187
"P56","Ni buena ni mala",0.17,0.239
"P56","Mala",0.182,0.165
"P56","Muy mala",0.408,0.255
"P56","No sabe",0.007,0.021
"P57","Muy buena",0.245,0.184
"P57","Buena",0.116,0.136
"P57","Ni buena ni mala",0.073,0.17
"P57","Mala",0.155,0.204
"P57","Muy mala",0.397,0.272
"P57","No sabe",0.014,0.034
"P58","Muy buena",0.339,0.158
"P58","Buena",0.128,0.157
"P58","Ni buena ni mala",0.064,0.152
"P58","Mala",0.102,0.182
"P58","Muy mala",0.358,0.338
"P58","No sabe",0.009,0.013
"P59","Muy buena",0.263,0.145
"P59","Buena",0.208,0.2
"P59","Ni buena ni mala",0.093,0.147
"P59","Mala",0.078,0.157
"P59","Muy mala",0.356,0.34
"P59","No sabe",0.002,0.011
"P60","Muy buena",0.366,0.185
"P60","Buena",0.136,0.175
"P60","Ni buena ni mala",0.1,0.173
"P60","Mala",0.084,0.132
"P60","Muy mala",0.305,0.296
"P60","No sabe",0.009,0.039
"P61","Muy buena",0.093,0.057
"P61","Buena",0.181,0.168
"P61","Ni buena ni mala",0.393,0.403
"P61","Mala",0.154,0.104
"P61","Muy mala",0.161,0.18
"P61","No sabe",0.018,0.088
